,SrcPlate,Cpd,SrcWell,Destination Plate Name,DestWell,Transfer Volume /nl
2175,src racks 4..8,S2126,I14,dest racks 4..8 2,D1,20.0
2176,src racks 4..8,S2126,I14,dest racks 4..8 2,D2,212.5
2177,src racks 4..8,S2126,I14,dest racks 4..8 2,D3,605.0
2178,src racks 4..8,S2126,I14,dest racks 4..8 2,D4,1202.5
2179,src racks 4..8,S2126,I14,dest racks 4..8 2,D5,2000.0
2180,src racks 4..8,S2169,I16,dest racks 4..8 2,F1,20.0
2181,src racks 4..8,S2169,I16,dest racks 4..8 2,F2,212.5
2182,src racks 4..8,S2169,I16,dest racks 4..8 2,F3,605.0
2183,src racks 4..8,S2169,I16,dest racks 4..8 2,F4,1202.5
2184,src racks 4..8,S2169,I16,dest racks 4..8 2,F5,2000.0
2185,src racks 4..8,S2233,I18,dest racks 4..8 2,H1,20.0
2186,src racks 4..8,S2233,I18,dest racks 4..8 2,H2,212.5
2187,src racks 4..8,S2233,I18,dest racks 4..8 2,H3,605.0
2188,src racks 4..8,S2233,I18,dest racks 4..8 2,H4,1202.5
2189,src racks 4..8,S2233,I18,dest racks 4..8 2,H5,2000.0
2190,src racks 4..8,S2408,I20,dest racks 4..8 2,J1,20.0
2191,src racks 4..8,S2408,I20,dest racks 4..8 2,J2,212.5
2192,src racks 4..8,S2408,I20,dest racks 4..8 2,J3,605.0
2193,src racks 4..8,S2408,I20,dest racks 4..8 2,J4,1202.5
2194,src racks 4..8,S2408,I20,dest racks 4..8 2,J5,2000.0
2195,src racks 4..8,S2451,I22,dest racks 4..8 2,L1,20.0
2196,src racks 4..8,S2451,I22,dest racks 4..8 2,L2,212.5
2197,src racks 4..8,S2451,I22,dest racks 4..8 2,L3,605.0
2198,src racks 4..8,S2451,I22,dest racks 4..8 2,L4,1202.5
2199,src racks 4..8,S2451,I22,dest racks 4..8 2,L5,2000.0
2200,src racks 4..8,S2459,J1,dest racks 4..8 2,N1,20.0
2201,src racks 4..8,S2459,J1,dest racks 4..8 2,N2,212.5
2202,src racks 4..8,S2459,J1,dest racks 4..8 2,N3,605.0
2203,src racks 4..8,S2459,J1,dest racks 4..8 2,N4,1202.5
2204,src racks 4..8,S2459,J1,dest racks 4..8 2,N5,2000.0
2205,src racks 4..8,S2475,J3,dest racks 4..8 2,P1,20.0
2206,src racks 4..8,S2475,J3,dest racks 4..8 2,P2,212.5
2207,src racks 4..8,S2475,J3,dest racks 4..8 2,P3,605.0
2208,src racks 4..8,S2475,J3,dest racks 4..8 2,P4,1202.5
2209,src racks 4..8,S2475,J3,dest racks 4..8 2,P5,2000.0
2210,src racks 4..8,S2118,K12,dest racks 4..8 2,B7,20.0
2211,src racks 4..8,S2118,K12,dest racks 4..8 2,B8,212.5
2212,src racks 4..8,S2118,K12,dest racks 4..8 2,B9,605.0
2213,src racks 4..8,S2118,K12,dest racks 4..8 2,B10,1202.5
2214,src racks 4..8,S2118,K12,dest racks 4..8 2,B11,2000.0
2215,src racks 4..8,S2127,K14,dest racks 4..8 2,D7,20.0
2216,src racks 4..8,S2127,K14,dest racks 4..8 2,D8,212.5
2217,src racks 4..8,S2127,K14,dest racks 4..8 2,D9,605.0
2218,src racks 4..8,S2127,K14,dest racks 4..8 2,D10,1202.5
2219,src racks 4..8,S2127,K14,dest racks 4..8 2,D11,2000.0
2220,src racks 4..8,S2199,K16,dest racks 4..8 2,F7,20.0
2221,src racks 4..8,S2199,K16,dest racks 4..8 2,F8,212.5
2222,src racks 4..8,S2199,K16,dest racks 4..8 2,F9,605.0
2223,src racks 4..8,S2199,K16,dest racks 4..8 2,F10,1202.5
2224,src racks 4..8,S2199,K16,dest racks 4..8 2,F11,2000.0
2225,src racks 4..8,S2240,K18,dest racks 4..8 2,H7,20.0
2226,src racks 4..8,S2240,K18,dest racks 4..8 2,H8,212.5
2227,src racks 4..8,S2240,K18,dest racks 4..8 2,H9,605.0
2228,src racks 4..8,S2240,K18,dest racks 4..8 2,H10,1202.5
2229,src racks 4..8,S2240,K18,dest racks 4..8 2,H11,2000.0
2230,src racks 4..8,S2409,K20,dest racks 4..8 2,J7,20.0
2231,src racks 4..8,S2409,K20,dest racks 4..8 2,J8,212.5
2232,src racks 4..8,S2409,K20,dest racks 4..8 2,J9,605.0
2233,src racks 4..8,S2409,K20,dest racks 4..8 2,J10,1202.5
2234,src racks 4..8,S2409,K20,dest racks 4..8 2,J11,2000.0
2235,src racks 4..8,S2452,K22,dest racks 4..8 2,L7,20.0
2236,src racks 4..8,S2452,K22,dest racks 4..8 2,L8,212.5
2237,src racks 4..8,S2452,K22,dest racks 4..8 2,L9,605.0
2238,src racks 4..8,S2452,K22,dest racks 4..8 2,L10,1202.5
2239,src racks 4..8,S2452,K22,dest racks 4..8 2,L11,2000.0
2240,src racks 4..8,S2460,L1,dest racks 4..8 2,N7,20.0
2241,src racks 4..8,S2460,L1,dest racks 4..8 2,N8,212.5
2242,src racks 4..8,S2460,L1,dest racks 4..8 2,N9,605.0
2243,src racks 4..8,S2460,L1,dest racks 4..8 2,N10,1202.5
2244,src racks 4..8,S2460,L1,dest racks 4..8 2,N11,2000.0
2245,src racks 4..8,S2476,L3,dest racks 4..8 2,P7,20.0
2246,src racks 4..8,S2476,L3,dest racks 4..8 2,P8,212.5
2247,src racks 4..8,S2476,L3,dest racks 4..8 2,P9,605.0
2248,src racks 4..8,S2476,L3,dest racks 4..8 2,P10,1202.5
2249,src racks 4..8,S2476,L3,dest racks 4..8 2,P11,2000.0
2250,src racks 4..8,S2119,M12,dest racks 4..8 2,B13,20.0
2251,src racks 4..8,S2119,M12,dest racks 4..8 2,B14,212.5
2252,src racks 4..8,S2119,M12,dest racks 4..8 2,B15,605.0
2253,src racks 4..8,S2119,M12,dest racks 4..8 2,B16,1202.5
2254,src racks 4..8,S2119,M12,dest racks 4..8 2,B17,2000.0
2255,src racks 4..8,S2128,M14,dest racks 4..8 2,D13,20.0
2256,src racks 4..8,S2128,M14,dest racks 4..8 2,D14,212.5
2257,src racks 4..8,S2128,M14,dest racks 4..8 2,D15,605.0
2258,src racks 4..8,S2128,M14,dest racks 4..8 2,D16,1202.5
2259,src racks 4..8,S2128,M14,dest racks 4..8 2,D17,2000.0
2260,src racks 4..8,S2205,M16,dest racks 4..8 2,F13,20.0
2261,src racks 4..8,S2205,M16,dest racks 4..8 2,F14,212.5
2262,src racks 4..8,S2205,M16,dest racks 4..8 2,F15,605.0
2263,src racks 4..8,S2205,M16,dest racks 4..8 2,F16,1202.5
2264,src racks 4..8,S2205,M16,dest racks 4..8 2,F17,2000.0
2265,src racks 4..8,S2264,M18,dest racks 4..8 2,H13,20.0
2266,src racks 4..8,S2264,M18,dest racks 4..8 2,H14,212.5
2267,src racks 4..8,S2264,M18,dest racks 4..8 2,H15,605.0
2268,src racks 4..8,S2264,M18,dest racks 4..8 2,H16,1202.5
2269,src racks 4..8,S2264,M18,dest racks 4..8 2,H17,2000.0
2270,src racks 4..8,S2410,M20,dest racks 4..8 2,J13,20.0
2271,src racks 4..8,S2410,M20,dest racks 4..8 2,J14,212.5
2272,src racks 4..8,S2410,M20,dest racks 4..8 2,J15,605.0
2273,src racks 4..8,S2410,M20,dest racks 4..8 2,J16,1202.5
2274,src racks 4..8,S2410,M20,dest racks 4..8 2,J17,2000.0
2275,src racks 4..8,S2453,M22,dest racks 4..8 2,L13,20.0
2276,src racks 4..8,S2453,M22,dest racks 4..8 2,L14,212.5
2277,src racks 4..8,S2453,M22,dest racks 4..8 2,L15,605.0
2278,src racks 4..8,S2453,M22,dest racks 4..8 2,L16,1202.5
2279,src racks 4..8,S2453,M22,dest racks 4..8 2,L17,2000.0
2280,src racks 4..8,S2461,N1,dest racks 4..8 2,N13,20.0
2281,src racks 4..8,S2461,N1,dest racks 4..8 2,N14,212.5
2282,src racks 4..8,S2461,N1,dest racks 4..8 2,N15,605.0
2283,src racks 4..8,S2461,N1,dest racks 4..8 2,N16,1202.5
2284,src racks 4..8,S2461,N1,dest racks 4..8 2,N17,2000.0
2285,src racks 4..8,S2479,N3,dest racks 4..8 2,P13,20.0
2286,src racks 4..8,S2479,N3,dest racks 4..8 2,P14,212.5
2287,src racks 4..8,S2479,N3,dest racks 4..8 2,P15,605.0
2288,src racks 4..8,S2479,N3,dest racks 4..8 2,P16,1202.5
2289,src racks 4..8,S2479,N3,dest racks 4..8 2,P17,2000.0
2290,src racks 4..8,S2120,O12,dest racks 4..8 2,B19,20.0
2291,src racks 4..8,S2120,O12,dest racks 4..8 2,B20,212.5
2292,src racks 4..8,S2120,O12,dest racks 4..8 2,B21,605.0
2293,src racks 4..8,S2120,O12,dest racks 4..8 2,B22,1202.5
2294,src racks 4..8,S2120,O12,dest racks 4..8 2,B23,2000.0
2295,src racks 4..8,S2130,O14,dest racks 4..8 2,D19,20.0
2296,src racks 4..8,S2130,O14,dest racks 4..8 2,D20,212.5
2297,src racks 4..8,S2130,O14,dest racks 4..8 2,D21,605.0
2298,src racks 4..8,S2130,O14,dest racks 4..8 2,D22,1202.5
2299,src racks 4..8,S2130,O14,dest racks 4..8 2,D23,2000.0
2300,src racks 4..8,S2215,O16,dest racks 4..8 2,F19,20.0
2301,src racks 4..8,S2215,O16,dest racks 4..8 2,F20,212.5
2302,src racks 4..8,S2215,O16,dest racks 4..8 2,F21,605.0
2303,src racks 4..8,S2215,O16,dest racks 4..8 2,F22,1202.5
2304,src racks 4..8,S2215,O16,dest racks 4..8 2,F23,2000.0
2305,src racks 4..8,S2293,O18,dest racks 4..8 2,H19,20.0
2306,src racks 4..8,S2293,O18,dest racks 4..8 2,H20,212.5
2307,src racks 4..8,S2293,O18,dest racks 4..8 2,H21,605.0
2308,src racks 4..8,S2293,O18,dest racks 4..8 2,H22,1202.5
2309,src racks 4..8,S2293,O18,dest racks 4..8 2,H23,2000.0
2310,src racks 4..8,S2411,O20,dest racks 4..8 2,J19,20.0
2311,src racks 4..8,S2411,O20,dest racks 4..8 2,J20,212.5
2312,src racks 4..8,S2411,O20,dest racks 4..8 2,J21,605.0
2313,src racks 4..8,S2411,O20,dest racks 4..8 2,J22,1202.5
2314,src racks 4..8,S2411,O20,dest racks 4..8 2,J23,2000.0
2315,src racks 4..8,S2454,O22,dest racks 4..8 2,L19,20.0
2316,src racks 4..8,S2454,O22,dest racks 4..8 2,L20,212.5
2317,src racks 4..8,S2454,O22,dest racks 4..8 2,L21,605.0
2318,src racks 4..8,S2454,O22,dest racks 4..8 2,L22,1202.5
2319,src racks 4..8,S2454,O22,dest racks 4..8 2,L23,2000.0
2320,src racks 4..8,S2466,P1,dest racks 4..8 2,N19,20.0
2321,src racks 4..8,S2466,P1,dest racks 4..8 2,N20,212.5
2322,src racks 4..8,S2466,P1,dest racks 4..8 2,N21,605.0
2323,src racks 4..8,S2466,P1,dest racks 4..8 2,N22,1202.5
2324,src racks 4..8,S2466,P1,dest racks 4..8 2,N23,2000.0
2325,src racks 4..8,S2480,P3,dest racks 4..8 2,P19,20.0
2326,src racks 4..8,S2480,P3,dest racks 4..8 2,P20,212.5
2327,src racks 4..8,S2480,P3,dest racks 4..8 2,P21,605.0
2328,src racks 4..8,S2480,P3,dest racks 4..8 2,P22,1202.5
2329,src racks 4..8,S2480,P3,dest racks 4..8 2,P23,2000.0
2330,src racks 4..8,S2515,B11,dest racks 4..8 3,G1,20.0
2331,src racks 4..8,S2515,B11,dest racks 4..8 3,G2,212.5
2332,src racks 4..8,S2515,B11,dest racks 4..8 3,G3,605.0
2333,src racks 4..8,S2515,B11,dest racks 4..8 3,G4,1202.5
2334,src racks 4..8,S2515,B11,dest racks 4..8 3,G5,2000.0
2335,src racks 4..8,S2527,B13,dest racks 4..8 3,I1,20.0
2336,src racks 4..8,S2527,B13,dest racks 4..8 3,I2,212.5
2337,src racks 4..8,S2527,B13,dest racks 4..8 3,I3,605.0
2338,src racks 4..8,S2527,B13,dest racks 4..8 3,I4,1202.5
2339,src racks 4..8,S2527,B13,dest racks 4..8 3,I5,2000.0
2340,src racks 4..8,S2538,B15,dest racks 4..8 3,K1,20.0
2341,src racks 4..8,S2538,B15,dest racks 4..8 3,K2,212.5
2342,src racks 4..8,S2538,B15,dest racks 4..8 3,K3,605.0
2343,src racks 4..8,S2538,B15,dest racks 4..8 3,K4,1202.5
2344,src racks 4..8,S2538,B15,dest racks 4..8 3,K5,2000.0
2345,src racks 4..8,S2551,B17,dest racks 4..8 3,M1,20.0
2346,src racks 4..8,S2551,B17,dest racks 4..8 3,M2,212.5
2347,src racks 4..8,S2551,B17,dest racks 4..8 3,M3,605.0
2348,src racks 4..8,S2551,B17,dest racks 4..8 3,M4,1202.5
2349,src racks 4..8,S2551,B17,dest racks 4..8 3,M5,2000.0
2350,src racks 4..8,S2561,B19,dest racks 4..8 3,O1,20.0
2351,src racks 4..8,S2561,B19,dest racks 4..8 3,O2,212.5
2352,src racks 4..8,S2561,B19,dest racks 4..8 3,O3,605.0
2353,src racks 4..8,S2561,B19,dest racks 4..8 3,O4,1202.5
2354,src racks 4..8,S2561,B19,dest racks 4..8 3,O5,2000.0
2355,src racks 4..8,S2481,B5,dest racks 4..8 3,A1,20.0
2356,src racks 4..8,S2481,B5,dest racks 4..8 3,A2,212.5
2357,src racks 4..8,S2481,B5,dest racks 4..8 3,A3,605.0
2358,src racks 4..8,S2481,B5,dest racks 4..8 3,A4,1202.5
2359,src racks 4..8,S2481,B5,dest racks 4..8 3,A5,2000.0
2360,src racks 4..8,S2493,B7,dest racks 4..8 3,C1,20.0
2361,src racks 4..8,S2493,B7,dest racks 4..8 3,C2,212.5
2362,src racks 4..8,S2493,B7,dest racks 4..8 3,C3,605.0
2363,src racks 4..8,S2493,B7,dest racks 4..8 3,C4,1202.5
2364,src racks 4..8,S2493,B7,dest racks 4..8 3,C5,2000.0
2365,src racks 4..8,S2503,B9,dest racks 4..8 3,E1,20.0
2366,src racks 4..8,S2503,B9,dest racks 4..8 3,E2,212.5
2367,src racks 4..8,S2503,B9,dest racks 4..8 3,E3,605.0
2368,src racks 4..8,S2503,B9,dest racks 4..8 3,E4,1202.5
2369,src racks 4..8,S2503,B9,dest racks 4..8 3,E5,2000.0
2370,src racks 4..8,S2516,D11,dest racks 4..8 3,G7,20.0
2371,src racks 4..8,S2516,D11,dest racks 4..8 3,G8,212.5
2372,src racks 4..8,S2516,D11,dest racks 4..8 3,G9,605.0
2373,src racks 4..8,S2516,D11,dest racks 4..8 3,G10,1202.5
2374,src racks 4..8,S2516,D11,dest racks 4..8 3,G11,2000.0
2375,src racks 4..8,S2528,D13,dest racks 4..8 3,I7,20.0
2376,src racks 4..8,S2528,D13,dest racks 4..8 3,I8,212.5
2377,src racks 4..8,S2528,D13,dest racks 4..8 3,I9,605.0
2378,src racks 4..8,S2528,D13,dest racks 4..8 3,I10,1202.5
2379,src racks 4..8,S2528,D13,dest racks 4..8 3,I11,2000.0
2380,src racks 4..8,S2541,D15,dest racks 4..8 3,K7,20.0
2381,src racks 4..8,S2541,D15,dest racks 4..8 3,K8,212.5
2382,src racks 4..8,S2541,D15,dest racks 4..8 3,K9,605.0
2383,src racks 4..8,S2541,D15,dest racks 4..8 3,K10,1202.5
2384,src racks 4..8,S2541,D15,dest racks 4..8 3,K11,2000.0
2385,src racks 4..8,S2552,D17,dest racks 4..8 3,M7,20.0
2386,src racks 4..8,S2552,D17,dest racks 4..8 3,M8,212.5
2387,src racks 4..8,S2552,D17,dest racks 4..8 3,M9,605.0
2388,src racks 4..8,S2552,D17,dest racks 4..8 3,M10,1202.5
2389,src racks 4..8,S2552,D17,dest racks 4..8 3,M11,2000.0
2390,src racks 4..8,S2564,D19,dest racks 4..8 3,O7,20.0
2391,src racks 4..8,S2564,D19,dest racks 4..8 3,O8,212.5
2392,src racks 4..8,S2564,D19,dest racks 4..8 3,O9,605.0
2393,src racks 4..8,S2564,D19,dest racks 4..8 3,O10,1202.5
2394,src racks 4..8,S2564,D19,dest racks 4..8 3,O11,2000.0
2395,src racks 4..8,S2484,D5,dest racks 4..8 3,A7,20.0
2396,src racks 4..8,S2484,D5,dest racks 4..8 3,A8,212.5
2397,src racks 4..8,S2484,D5,dest racks 4..8 3,A9,605.0
2398,src racks 4..8,S2484,D5,dest racks 4..8 3,A10,1202.5
2399,src racks 4..8,S2484,D5,dest racks 4..8 3,A11,2000.0
2400,src racks 4..8,S2494,D7,dest racks 4..8 3,C7,20.0
2401,src racks 4..8,S2494,D7,dest racks 4..8 3,C8,212.5
2402,src racks 4..8,S2494,D7,dest racks 4..8 3,C9,605.0
2403,src racks 4..8,S2494,D7,dest racks 4..8 3,C10,1202.5
2404,src racks 4..8,S2494,D7,dest racks 4..8 3,C11,2000.0
2405,src racks 4..8,S2504,D9,dest racks 4..8 3,E7,20.0
2406,src racks 4..8,S2504,D9,dest racks 4..8 3,E8,212.5
2407,src racks 4..8,S2504,D9,dest racks 4..8 3,E9,605.0
2408,src racks 4..8,S2504,D9,dest racks 4..8 3,E10,1202.5
2409,src racks 4..8,S2504,D9,dest racks 4..8 3,E11,2000.0
2410,src racks 4..8,S2517,F11,dest racks 4..8 3,G13,20.0
2411,src racks 4..8,S2517,F11,dest racks 4..8 3,G14,212.5
2412,src racks 4..8,S2517,F11,dest racks 4..8 3,G15,605.0
2413,src racks 4..8,S2517,F11,dest racks 4..8 3,G16,1202.5
2414,src racks 4..8,S2517,F11,dest racks 4..8 3,G17,2000.0
2415,src racks 4..8,S2529,F13,dest racks 4..8 3,I13,20.0
2416,src racks 4..8,S2529,F13,dest racks 4..8 3,I14,212.5
2417,src racks 4..8,S2529,F13,dest racks 4..8 3,I15,605.0
2418,src racks 4..8,S2529,F13,dest racks 4..8 3,I16,1202.5
2419,src racks 4..8,S2529,F13,dest racks 4..8 3,I17,2000.0
2420,src racks 4..8,S2542,F15,dest racks 4..8 3,K13,20.0
2421,src racks 4..8,S2542,F15,dest racks 4..8 3,K14,212.5
2422,src racks 4..8,S2542,F15,dest racks 4..8 3,K15,605.0
2423,src racks 4..8,S2542,F15,dest racks 4..8 3,K16,1202.5
2424,src racks 4..8,S2542,F15,dest racks 4..8 3,K17,2000.0
2425,src racks 4..8,S2553,F17,dest racks 4..8 3,M13,20.0
2426,src racks 4..8,S2553,F17,dest racks 4..8 3,M14,212.5
2427,src racks 4..8,S2553,F17,dest racks 4..8 3,M15,605.0
2428,src racks 4..8,S2553,F17,dest racks 4..8 3,M16,1202.5
2429,src racks 4..8,S2553,F17,dest racks 4..8 3,M17,2000.0
2430,src racks 4..8,S2565,F19,dest racks 4..8 3,O13,20.0
2431,src racks 4..8,S2565,F19,dest racks 4..8 3,O14,212.5
2432,src racks 4..8,S2565,F19,dest racks 4..8 3,O15,605.0
2433,src racks 4..8,S2565,F19,dest racks 4..8 3,O16,1202.5
2434,src racks 4..8,S2565,F19,dest racks 4..8 3,O17,2000.0
2435,src racks 4..8,S2485,F5,dest racks 4..8 3,A13,20.0
2436,src racks 4..8,S2485,F5,dest racks 4..8 3,A14,212.5
2437,src racks 4..8,S2485,F5,dest racks 4..8 3,A15,605.0
2438,src racks 4..8,S2485,F5,dest racks 4..8 3,A16,1202.5
2439,src racks 4..8,S2485,F5,dest racks 4..8 3,A17,2000.0
2440,src racks 4..8,S2495,F7,dest racks 4..8 3,C13,20.0
2441,src racks 4..8,S2495,F7,dest racks 4..8 3,C14,212.5
2442,src racks 4..8,S2495,F7,dest racks 4..8 3,C15,605.0
2443,src racks 4..8,S2495,F7,dest racks 4..8 3,C16,1202.5
2444,src racks 4..8,S2495,F7,dest racks 4..8 3,C17,2000.0
2445,src racks 4..8,S2505,F9,dest racks 4..8 3,E13,20.0
2446,src racks 4..8,S2505,F9,dest racks 4..8 3,E14,212.5
2447,src racks 4..8,S2505,F9,dest racks 4..8 3,E15,605.0
2448,src racks 4..8,S2505,F9,dest racks 4..8 3,E16,1202.5
2449,src racks 4..8,S2505,F9,dest racks 4..8 3,E17,2000.0
2450,src racks 4..8,S2519,H11,dest racks 4..8 3,G19,20.0
2451,src racks 4..8,S2519,H11,dest racks 4..8 3,G20,212.5
2452,src racks 4..8,S2519,H11,dest racks 4..8 3,G21,605.0
2453,src racks 4..8,S2519,H11,dest racks 4..8 3,G22,1202.5
2454,src racks 4..8,S2519,H11,dest racks 4..8 3,G23,2000.0
2455,src racks 4..8,S2533,H13,dest racks 4..8 3,I19,20.0
2456,src racks 4..8,S2533,H13,dest racks 4..8 3,I20,212.5
2457,src racks 4..8,S2533,H13,dest racks 4..8 3,I21,605.0
2458,src racks 4..8,S2533,H13,dest racks 4..8 3,I22,1202.5
2459,src racks 4..8,S2533,H13,dest racks 4..8 3,I23,2000.0
2460,src racks 4..8,S2543,H15,dest racks 4..8 3,K19,20.0
2461,src racks 4..8,S2543,H15,dest racks 4..8 3,K20,212.5
2462,src racks 4..8,S2543,H15,dest racks 4..8 3,K21,605.0
2463,src racks 4..8,S2543,H15,dest racks 4..8 3,K22,1202.5
2464,src racks 4..8,S2543,H15,dest racks 4..8 3,K23,2000.0
2465,src racks 4..8,S2555,H17,dest racks 4..8 3,M19,20.0
2466,src racks 4..8,S2555,H17,dest racks 4..8 3,M20,212.5
2467,src racks 4..8,S2555,H17,dest racks 4..8 3,M21,605.0
2468,src racks 4..8,S2555,H17,dest racks 4..8 3,M22,1202.5
2469,src racks 4..8,S2555,H17,dest racks 4..8 3,M23,2000.0
2470,src racks 4..8,S2566,H19,dest racks 4..8 3,O19,20.0
2471,src racks 4..8,S2566,H19,dest racks 4..8 3,O20,212.5
2472,src racks 4..8,S2566,H19,dest racks 4..8 3,O21,605.0
2473,src racks 4..8,S2566,H19,dest racks 4..8 3,O22,1202.5
2474,src racks 4..8,S2566,H19,dest racks 4..8 3,O23,2000.0
2475,src racks 4..8,S2486,H5,dest racks 4..8 3,A19,20.0
2476,src racks 4..8,S2486,H5,dest racks 4..8 3,A20,212.5
2477,src racks 4..8,S2486,H5,dest racks 4..8 3,A21,605.0
2478,src racks 4..8,S2486,H5,dest racks 4..8 3,A22,1202.5
2479,src racks 4..8,S2486,H5,dest racks 4..8 3,A23,2000.0
2480,src racks 4..8,S2496,H7,dest racks 4..8 3,C19,20.0
2481,src racks 4..8,S2496,H7,dest racks 4..8 3,C20,212.5
2482,src racks 4..8,S2496,H7,dest racks 4..8 3,C21,605.0
2483,src racks 4..8,S2496,H7,dest racks 4..8 3,C22,1202.5
2484,src racks 4..8,S2496,H7,dest racks 4..8 3,C23,2000.0
2485,src racks 4..8,S2506,H9,dest racks 4..8 3,E19,20.0
2486,src racks 4..8,S2506,H9,dest racks 4..8 3,E20,212.5
2487,src racks 4..8,S2506,H9,dest racks 4..8 3,E21,605.0
2488,src racks 4..8,S2506,H9,dest racks 4..8 3,E22,1202.5
2489,src racks 4..8,S2506,H9,dest racks 4..8 3,E23,2000.0
2490,src racks 4..8,S2521,J11,dest racks 4..8 3,H1,20.0
2491,src racks 4..8,S2521,J11,dest racks 4..8 3,H2,212.5
2492,src racks 4..8,S2521,J11,dest racks 4..8 3,H3,605.0
2493,src racks 4..8,S2521,J11,dest racks 4..8 3,H4,1202.5
2494,src racks 4..8,S2521,J11,dest racks 4..8 3,H5,2000.0
2495,src racks 4..8,S2534,J13,dest racks 4..8 3,J1,20.0
2496,src racks 4..8,S2534,J13,dest racks 4..8 3,J2,212.5
2497,src racks 4..8,S2534,J13,dest racks 4..8 3,J3,605.0
2498,src racks 4..8,S2534,J13,dest racks 4..8 3,J4,1202.5
2499,src racks 4..8,S2534,J13,dest racks 4..8 3,J5,2000.0
2500,src racks 4..8,S2545,J15,dest racks 4..8 3,L1,20.0
2501,src racks 4..8,S2545,J15,dest racks 4..8 3,L2,212.5
2502,src racks 4..8,S2545,J15,dest racks 4..8 3,L3,605.0
2503,src racks 4..8,S2545,J15,dest racks 4..8 3,L4,1202.5
2504,src racks 4..8,S2545,J15,dest racks 4..8 3,L5,2000.0
2505,src racks 4..8,S2556,J17,dest racks 4..8 3,N1,20.0
2506,src racks 4..8,S2556,J17,dest racks 4..8 3,N2,212.5
2507,src racks 4..8,S2556,J17,dest racks 4..8 3,N3,605.0
2508,src racks 4..8,S2556,J17,dest racks 4..8 3,N4,1202.5
2509,src racks 4..8,S2556,J17,dest racks 4..8 3,N5,2000.0
2510,src racks 4..8,S2567,J19,dest racks 4..8 3,P1,20.0
2511,src racks 4..8,S2567,J19,dest racks 4..8 3,P2,212.5
2512,src racks 4..8,S2567,J19,dest racks 4..8 3,P3,605.0
2513,src racks 4..8,S2567,J19,dest racks 4..8 3,P4,1202.5
2514,src racks 4..8,S2567,J19,dest racks 4..8 3,P5,2000.0
2515,src racks 4..8,S2487,J5,dest racks 4..8 3,B1,20.0
2516,src racks 4..8,S2487,J5,dest racks 4..8 3,B2,212.5
2517,src racks 4..8,S2487,J5,dest racks 4..8 3,B3,605.0
2518,src racks 4..8,S2487,J5,dest racks 4..8 3,B4,1202.5
2519,src racks 4..8,S2487,J5,dest racks 4..8 3,B5,2000.0
2520,src racks 4..8,S2497,J7,dest racks 4..8 3,D1,20.0
2521,src racks 4..8,S2497,J7,dest racks 4..8 3,D2,212.5
2522,src racks 4..8,S2497,J7,dest racks 4..8 3,D3,605.0
2523,src racks 4..8,S2497,J7,dest racks 4..8 3,D4,1202.5
2524,src racks 4..8,S2497,J7,dest racks 4..8 3,D5,2000.0
2525,src racks 4..8,S2508,J9,dest racks 4..8 3,F1,20.0
2526,src racks 4..8,S2508,J9,dest racks 4..8 3,F2,212.5
2527,src racks 4..8,S2508,J9,dest racks 4..8 3,F3,605.0
2528,src racks 4..8,S2508,J9,dest racks 4..8 3,F4,1202.5
2529,src racks 4..8,S2508,J9,dest racks 4..8 3,F5,2000.0
2530,src racks 4..8,S2522,L11,dest racks 4..8 3,H7,20.0
2531,src racks 4..8,S2522,L11,dest racks 4..8 3,H8,212.5
2532,src racks 4..8,S2522,L11,dest racks 4..8 3,H9,605.0
2533,src racks 4..8,S2522,L11,dest racks 4..8 3,H10,1202.5
2534,src racks 4..8,S2522,L11,dest racks 4..8 3,H11,2000.0
2535,src racks 4..8,S2535,L13,dest racks 4..8 3,J7,20.0
2536,src racks 4..8,S2535,L13,dest racks 4..8 3,J8,212.5
2537,src racks 4..8,S2535,L13,dest racks 4..8 3,J9,605.0
2538,src racks 4..8,S2535,L13,dest racks 4..8 3,J10,1202.5
2539,src racks 4..8,S2535,L13,dest racks 4..8 3,J11,2000.0
2540,src racks 4..8,S2547,L15,dest racks 4..8 3,L7,20.0
2541,src racks 4..8,S2547,L15,dest racks 4..8 3,L8,212.5
2542,src racks 4..8,S2547,L15,dest racks 4..8 3,L9,605.0
2543,src racks 4..8,S2547,L15,dest racks 4..8 3,L10,1202.5
2544,src racks 4..8,S2547,L15,dest racks 4..8 3,L11,2000.0
2545,src racks 4..8,S2557,L17,dest racks 4..8 3,N7,20.0
2546,src racks 4..8,S2557,L17,dest racks 4..8 3,N8,212.5
2547,src racks 4..8,S2557,L17,dest racks 4..8 3,N9,605.0
2548,src racks 4..8,S2557,L17,dest racks 4..8 3,N10,1202.5
2549,src racks 4..8,S2557,L17,dest racks 4..8 3,N11,2000.0
2550,src racks 4..8,S2569,L19,dest racks 4..8 3,P7,20.0
2551,src racks 4..8,S2569,L19,dest racks 4..8 3,P8,212.5
2552,src racks 4..8,S2569,L19,dest racks 4..8 3,P9,605.0
2553,src racks 4..8,S2569,L19,dest racks 4..8 3,P10,1202.5
2554,src racks 4..8,S2569,L19,dest racks 4..8 3,P11,2000.0
2555,src racks 4..8,S2489,L5,dest racks 4..8 3,B7,20.0
2556,src racks 4..8,S2489,L5,dest racks 4..8 3,B8,212.5
2557,src racks 4..8,S2489,L5,dest racks 4..8 3,B9,605.0
