blank,,bm3-wt-heme-10in1000-tube40,,bm3-wt-heme-10in1000-tube42,,bm3-wt-heme-10in1000-tube43,,bm3-wt-heme-10in1000-spin-n-pool,,bm3-wt-heme-post-dil,,
455.9866028,5.335425885E-005,455.9866028,0.1576181501,455.9866028,0.1908048987,455.9866028,0.1479932219,455.9866028,0.09512676299,455.9866028,0.05060947686,
454.9929199,-0.0001010988271,454.9929199,0.1601427943,454.9929199,0.1926097274,454.9929199,0.1505168378,454.9929199,0.09723499417,454.9929199,0.05277468264,
453.999054,-0.0001012541034,453.999054,0.1625770926,453.999054,0.1950342059,453.999054,0.1528484523,453.999054,0.09994442016,453.999054,0.05345146358,
453.0049438,-0.0002642153413,453.0049438,0.1647747159,453.0049438,0.1978492588,453.0049438,0.1554670632,453.0049438,0.1015097871,453.0049438,0.05425973982,
452.0107422,4.452409485E-006,452.0107422,0.1677755862,452.0107422,0.2007907182,452.0107422,0.157625407,452.0107422,0.1036690921,452.0107422,0.05584835634,
451.0163269,-0.0004294429091,451.0163269,0.1708723903,451.0163269,0.204617694,451.0163269,0.1602039188,451.0163269,0.1071394682,451.0163269,0.05725758523,
449.983429,-4.669577538E-005,449.983429,0.1745704561,449.983429,0.207432732,449.983429,0.163059637,449.983429,0.109510988,449.983429,0.05842995271,
448.9886475,-0.0002224070486,448.9886475,0.1781013608,448.9886475,0.2109848559,448.9886475,0.1667050123,448.9886475,0.1130108461,448.9886475,0.06009783223,
447.9936523,-9.716505156E-005,447.9936523,0.1811024547,447.9936523,0.2142392993,447.9936523,0.1700256914,447.9936523,0.1161401942,447.9936523,0.06242086738,
446.9985046,-0.0001900649513,446.9985046,0.184819594,446.9985046,0.2179908752,446.9985046,0.1731560081,446.9985046,0.119561784,446.9985046,0.063494578,
446.0031128,-0.0001547187567,446.0031128,0.1898020804,446.0031128,0.2223649025,446.0031128,0.1770285815,446.0031128,0.1233080178,446.0031128,0.0656253323,
445.0075989,1.361623254E-005,445.0075989,0.19437325,445.0075989,0.2271601707,445.0075989,0.1813088506,445.0075989,0.1268218607,445.0075989,0.06750010699,
444.0118408,-0.0002517974644,444.0118408,0.1992637366,444.0118408,0.2311055809,444.0118408,0.1861146688,444.0118408,0.1313400716,444.0118408,0.06979763508,
443.0159912,-0.0002312554279,443.0159912,0.2048149407,443.0159912,0.2377713919,443.0159912,0.1909970641,443.0159912,0.1368084997,443.0159912,0.07343939692,
441.9815979,-0.000126770974,441.9815979,0.2106902897,441.9815979,0.2433622777,441.9815979,0.1963610798,441.9815979,0.141320914,441.9815979,0.0757753998,
440.985321,7.031198038E-005,440.985321,0.2169710994,440.985321,0.2496943474,440.985321,0.2017078698,440.985321,0.1469993591,440.985321,0.07887008041,
439.9888916,0.0001083721872,439.9888916,0.2250598669,439.9888916,0.2569360733,439.9888916,0.2088796645,439.9888916,0.1531869769,439.9888916,0.08173453063,
438.9923096,0.0001820164907,438.9923096,0.2313208729,438.9923096,0.2634413242,438.9923096,0.2160186917,438.9923096,0.161547035,438.9923096,0.08521865308,
437.9954529,-1.035438615E-007,437.9954529,0.2405325025,437.9954529,0.2716767788,437.9954529,0.2232588232,437.9954529,0.168457672,437.9954529,0.08980718255,
436.9984741,4.506980986E-005,436.9984741,0.2490948737,436.9984741,0.279856056,436.9984741,0.2315372676,436.9984741,0.1770593524,436.9984741,0.09378445148,
436.0013733,0.000193048676,436.0013733,0.2618173659,436.0013733,0.2903936803,436.0013733,0.2404869646,436.0013733,0.1863397509,436.0013733,0.09982739389,
435.0039673,-0.0001131069512,435.0039673,0.2714324892,435.0039673,0.3031949103,435.0039673,0.2495704889,435.0039673,0.1956710219,435.0039673,0.1045498177,
434.0064697,0.0005436089123,434.0064697,0.2833203375,434.0064697,0.3125910163,434.0064697,0.2612065971,434.0064697,0.2070830911,434.0064697,0.1105237603,
433.008728,-0.0003063817567,433.008728,0.2946034968,433.008728,0.3238647878,433.008728,0.2722605467,433.008728,0.2170252353,433.008728,0.1157468781,
432.0108948,0.0001669966005,432.0108948,0.309884578,432.0108948,0.3371283412,432.0108948,0.283813417,432.0108948,0.2336442024,432.0108948,0.123401694,
431.0128784,0.0001496984623,431.0128784,0.32337448,431.0128784,0.3504999578,431.0128784,0.2985927463,431.0128784,0.2429490238,431.0128784,0.1303793937,
430.0146484,-0.0002952067589,430.0146484,0.3391829431,430.0146484,0.3647380173,430.0146484,0.3109466136,430.0146484,0.2587583959,430.0146484,0.1365407705,
429.0162354,8.255820285E-005,429.0162354,0.3537200093,429.0162354,0.3783811629,429.0162354,0.3256551921,429.0162354,0.271982491,429.0162354,0.1456726938,
428.0177002,0.0001287758932,428.0177002,0.3689979911,428.0177002,0.3937084973,428.0177002,0.3396075964,428.0177002,0.2867850661,428.0177002,0.1540465802,
427.0189209,-4.343448381E-005,427.0189209,0.3834972084,427.0189209,0.4096205533,427.0189209,0.3536315262,427.0189209,0.3006061912,427.0189209,0.161910668,
425.9815979,-0.0002127822954,425.9815979,0.3991044462,425.9815979,0.4244973063,425.9815979,0.3660987616,425.9815979,0.3153269589,425.9815979,0.1705798805,
424.9824829,-0.0002154731046,424.9824829,0.4154899716,424.9824829,0.4382641613,424.9824829,0.3797688782,424.9824829,0.3294259012,424.9824829,0.1758309305,
423.9832458,0.0008128029294,423.9832458,0.4286732674,423.9832458,0.4510865808,423.9832458,0.3917259574,423.9832458,0.3420969546,423.9832458,0.1835612059,
422.9837952,-0.0001116059502,422.9837952,0.4400853813,422.9837952,0.4624722898,422.9837952,0.4026322365,422.9837952,0.352586925,422.9837952,0.1902300864,
421.9841614,-0.0001094320833,421.9841614,0.4521853924,421.9841614,0.4712484777,421.9841614,0.412969172,421.9841614,0.3613459468,421.9841614,0.195687592,
420.984375,-0.000121595258,420.984375,0.4587201178,420.984375,0.4800467789,420.984375,0.4201257825,420.984375,0.3701262474,420.984375,0.1999192536,
419.984436,0.0002429300803,419.984436,0.4661551118,419.984436,0.4857680202,419.984436,0.4258761704,419.984436,0.3751300871,419.984436,0.203355059,
418.9842834,8.952290227E-005,418.9842834,0.4706862271,418.9842834,0.4912436306,418.9842834,0.4307123125,418.9842834,0.379678905,418.9842834,0.2054113895,
417.9839783,0.0001964671537,417.9839783,0.4728775024,417.9839783,0.4940789938,417.9839783,0.4327586293,417.9839783,0.3821346164,417.9839783,0.2064716071,
416.9835205,0.0003553007846,416.9835205,0.4736407995,416.9835205,0.4941159785,416.9835205,0.4334387779,416.9835205,0.3821480572,416.9835205,0.2071169168,
415.9828491,-7.526987611E-005,415.9828491,0.4717132449,415.9828491,0.4924839139,415.9828491,0.43143031,415.9828491,0.3799687922,415.9828491,0.2055706084,
414.9820557,-0.0002827380376,414.9820557,0.4690162838,414.9820557,0.4895139039,414.9820557,0.4279444218,414.9820557,0.3760793507,414.9820557,0.2039010227,
413.9810181,1.664499723E-005,413.9810181,0.4639925957,413.9810181,0.4867533743,413.9810181,0.4238807559,413.9810181,0.3724251688,413.9810181,0.2017187774,
413.0184021,-0.0004005300289,413.0184021,0.4582417309,413.0184021,0.4811485112,413.0184021,0.4183120131,413.0184021,0.3664648831,413.0184021,0.1987862736,
412.0171204,-0.0004265982716,412.0171204,0.4511905909,412.0171204,0.4748145044,412.0171204,0.4126478732,412.0171204,0.3608056307,412.0171204,0.1949809939,
411.015625,-0.0002335839235,411.015625,0.4440957606,411.015625,0.4691353142,411.015625,0.4064895511,411.015625,0.3533269465,411.015625,0.1914062202,
410.0139771,-0.0001834927534,410.0139771,0.4375739992,410.0139771,0.4635774791,410.0139771,0.4007659554,410.0139771,0.3466852605,410.0139771,0.1879070699,
409.0121765,-0.0002101949649,409.0121765,0.4302455783,409.0121765,0.4573008716,409.0121765,0.3933483362,409.0121765,0.339985162,409.0121765,0.1840560883,
408.0101318,-6.020658839E-005,408.0101318,0.4231814146,408.0101318,0.4511407316,408.0101318,0.3871030807,408.0101318,0.3333112001,408.0101318,0.1802473217,
407.0079956,3.409315832E-005,407.0079956,0.4163274765,407.0079956,0.444442451,407.0079956,0.3809144199,407.0079956,0.3260524869,407.0079956,0.1766472757,
406.0057068,0.0002439142991,406.0057068,0.4093212783,406.0057068,0.4393237531,406.0057068,0.3752608299,406.0057068,0.3197124898,406.0057068,0.1728325486,
405.0032349,-0.0002639049198,405.0032349,0.4040251672,405.0032349,0.433757633,405.0032349,0.3699296415,405.0032349,0.3129292727,405.0032349,0.1702382565,
404.0005493,0.0002463748679,404.0005493,0.3995194435,404.0005493,0.430059284,404.0005493,0.3651928902,404.0005493,0.3082917333,404.0005493,0.1672447026,
402.9977417,9.32512703E-005,402.9977417,0.3938173354,402.9977417,0.4256497324,402.9977417,0.3603416085,402.9977417,0.3023584783,402.9977417,0.1647937149,
401.9947815,-1.951758168E-005,401.9947815,0.389026016,401.9947815,0.4207684994,401.9947815,0.355818361,401.9947815,0.2984092534,401.9947815,0.1614547819,
400.9916077,-6.388187467E-005,400.9916077,0.384991914,400.9916077,0.4184010327,400.9916077,0.3529720902,400.9916077,0.2943711877,400.9916077,0.1596612334,
399.9883118,0.0002537825203,399.9883118,0.3818176687,399.9883118,0.4158854187,399.9883118,0.3500628769,399.9883118,0.2912981212,399.9883118,0.15828982,
398.9848328,0.0001124890987,398.9848328,0.3787790835,398.9848328,0.4121236503,398.9848328,0.3463104665,398.9848328,0.2872926891,398.9848328,0.1557711959,
397.9812317,-0.0002322385699,397.9812317,0.3742362261,397.9812317,0.4088616073,397.9812317,0.3427713215,397.9812317,0.2840005457,397.9812317,0.1537619382,
397.0160522,-0.000105498395,397.0160522,0.371581167,397.0160522,0.4066360295,397.0160522,0.340336293,397.0160522,0.2809028327,397.0160522,0.1521950215,
396.012085,-0.0003641663934,396.012085,0.3677307665,396.012085,0.4043351412,396.012085,0.3375836909,396.012085,0.2773339748,396.012085,0.1502595842,
395.0079956,8.566511679E-005,395.0079956,0.3658914864,395.0079956,0.4022118747,395.0079956,0.3348560035,395.0079956,0.2748977542,395.0079956,0.1488665938,
394.0037231,0.0002587296476,394.0037231,0.3631974757,394.0037231,0.4001241326,394.0037231,0.3331222832,394.0037231,0.2715509236,394.0037231,0.1474972069,
392.9992981,0.0005201533786,392.9992981,0.3599442542,392.9992981,0.3976691961,392.9992981,0.3301995099,392.9992981,0.2684666216,392.9992981,0.1461156607,
391.9946899,0.0007012212882,391.9946899,0.3567150235,391.9946899,0.3952492476,391.9946899,0.3282599747,391.9946899,0.2657338083,391.9946899,0.1441309601,
390.9899292,0.0005748416879,390.9899292,0.3542595208,390.9899292,0.3928168714,390.9899292,0.3250536025,390.9899292,0.2619878352,390.9899292,0.1422204226,
389.9850159,4.276572508E-005,389.9850159,0.3505254686,389.9850159,0.3899012506,389.9850159,0.3220295906,389.9850159,0.2587341964,389.9850159,0.1400692463,
389.0185852,-5.425359996E-005,389.0185852,0.3473759592,389.0185852,0.387476027,389.0185852,0.3198089004,389.0185852,0.2551801503,389.0185852,0.1383457929,
388.0133667,-0.0002552641672,388.0133667,0.3447366953,388.0133667,0.3844372332,388.0133667,0.3164930642,388.0133667,0.2519840896,388.0133667,0.1366330534,
387.0079956,-0.0003873401729,387.0079956,0.3413047493,387.0079956,0.3814702332,387.0079956,0.3140903413,387.0079956,0.2479810119,387.0079956,0.1343146414,
386.0024414,0.0001007080937,386.0024414,0.3390329778,386.0024414,0.3802874386,386.0024414,0.3114952147,386.0024414,0.2452562451,386.0024414,0.1328815371,
384.9967651,0.0001455812017,384.9967651,0.3361119032,384.9967651,0.3780393898,384.9967651,0.3098103702,384.9967651,0.2424561232,384.9967651,0.1314341575,
383.9909058,-0.0002321868233,383.9909058,0.3327450752,383.9909058,0.3752770424,383.9909058,0.3068332374,383.9909058,0.2387650013,383.9909058,0.1298293173,
382.9848938,3.649936843E-006,382.9848938,0.3306113482,382.9848938,0.3739002645,382.9848938,0.3049874902,382.9848938,0.236160174,382.9848938,0.1277716607,
382.017395,0.00026481651,382.017395,0.3285515308,382.017395,0.3724354804,382.017395,0.303462714,382.017395,0.234208107,382.017395,0.1267091036,
381.0110779,-0.0003105205833,381.0110779,0.3271409869,381.0110779,0.3703590631,381.0110779,0.3015166819,381.0110779,0.2313207537,381.0110779,0.1253823042,
380.0045776,-0.0004437693278,380.0045776,0.3259672225,380.0045776,0.3700895905,380.0045776,0.300468266,380.0045776,0.2299527079,380.0045776,0.1242431328,
378.9979858,0.0001956125343,378.9979858,0.3247732222,378.9979858,0.3690337539,378.9979858,0.2997429371,378.9979858,0.2284658998,378.9979858,0.1235055029,
377.9912109,0.000269142125,377.9912109,0.3229474127,377.9912109,0.3676019907,377.9912109,0.2984801233,377.9912109,0.2269684523,377.9912109,0.1228056997,
376.9842834,5.040290489E-005,376.9842834,0.3229508996,376.9842834,0.3690544963,376.9842834,0.2984068394,376.9842834,0.2253812701,376.9842834,0.1218376532,
376.0158997,0.000836248335,376.0158997,0.3230501413,376.0158997,0.3682943285,376.0158997,0.2981777489,376.0158997,0.2246497571,376.0158997,0.1217280701,
375.008667,0.0001243481092,375.008667,0.3217127323,375.008667,0.3682481945,375.008667,0.2981466353,375.008667,0.2238761932,375.008667,0.1208800301,
374.0012817,0.0003266225103,374.0012817,0.3217875659,374.0012817,0.3690644801,374.0012817,0.2983084023,374.0012817,0.2238922715,374.0012817,0.1203968003,
372.9937439,0.0002957961406,372.9937439,0.3225537539,372.9937439,0.3693028092,372.9937439,0.2990522683,372.9937439,0.222416088,372.9937439,0.1201741323,
371.9860535,0.0001102364404,371.9860535,0.3221479058,371.9860535,0.3696874082,371.9860535,0.2984263301,371.9860535,0.2226129919,371.9860535,0.120809257,
371.0169373,0.0004028689291,371.0169373,0.3232305944,371.0169373,0.3718226254,371.0169373,0.2996402681,371.0169373,0.2230625302,371.0169373,0.1193165407,
370.0089722,0.001167004579,370.0089722,0.3242377341,370.0089722,0.3724226058,370.0089722,0.3008923531,370.0089722,0.2244234979,370.0089722,0.1205941662,
369.0007935,0.0003162086359,369.0007935,0.3245620131,369.0007935,0.3733527362,369.0007935,0.3011490703,369.0007935,0.2231665105,369.0007935,0.1200521365,
367.9925232,0.0004860220361,367.9925232,0.3257169724,367.9925232,0.3747327924,367.9925232,0.3020492792,367.9925232,0.224220708,367.9925232,0.1214987934,
366.9840393,-8.696814621E-005,366.9840393,0.3256950378,366.9840393,0.3754771948,366.9840393,0.3030249476,366.9840393,0.2231372595,366.9840393,0.1204143241,
366.0142517,0.0002469964675,366.0142517,0.3281265795,366.0142517,0.3768369257,366.0142517,0.3042408228,366.0142517,0.2246339619,366.0142517,0.1211813092,
365.0055542,0.0003007178311,365.0055542,0.3280336857,365.0055542,0.378228426,365.0055542,0.3049947619,365.0055542,0.2245844603,365.0055542,0.1214723587,
363.9966431,-0.0002053824719,363.9966431,0.3292973638,363.9966431,0.378897965,363.9966431,0.3062202632,363.9966431,0.2251893133,363.9966431,0.1211674884,
362.9876099,0.0001339287555,362.9876099,0.3300825655,362.9876099,0.3809129,362.9876099,0.305794239,362.9876099,0.224960044,362.9876099,0.121648252,
362.0172424,0.0003184623783,362.0172424,0.3305492103,362.0172424,0.3814744055,362.0172424,0.3068951964,362.0172424,0.2246693075,362.0172424,0.1207319647,
361.0079041,-0.000178524715,361.0079041,0.3308651745,361.0079041,0.38216573,361.0079041,0.3076957762,361.0079041,0.2242444307,361.0079041,0.120560199,
359.9984436,-3.722242764E-005,359.9984436,0.3315858245,359.9984436,0.381975472,359.9984436,0.3075323105,359.9984436,0.224188298,359.9984436,0.1211502478,
358.9888,-0.000108500426,358.9888,0.331859678,358.9888,0.3839248717,358.9888,0.3084810078,358.9888,0.2232116908,358.9888,0.1207682639,
358.0178833,-0.0002681993356,358.0178833,0.3323331475,358.0178833,0.3837263882,358.0178833,0.3088972867,358.0178833,0.2237338275,358.0178833,0.1208973005,
357.0079651,-0.0005371121806,357.0079651,0.3316772878,357.0079651,0.3848663568,357.0079651,0.3081642091,357.0079651,0.2226037532,357.0079651,0.1197590083,
355.9979248,0.0001494136231,355.9979248,0.3314557374,355.9979248,0.3853598535,355.9979248,0.3088268638,355.9979248,0.2217774689,355.9979248,0.1195561588,
354.9877319,9.374320507E-005,354.9877319,0.3310590088,354.9877319,0.3847935498,354.9877319,0.3091921806,354.9877319,0.2207624465,354.9877319,0.1196074039,
354.0162048,-0.0001104155017,354.0162048,0.331422627,354.0162048,0.3852630854,354.0162048,0.3091813624,354.0162048,0.219896242,354.0162048,0.1185777336,
353.0057678,-3.323631245E-005,353.0057678,0.3306006789,353.0057678,0.3857254386,353.0057678,0.3075287342,353.0057678,0.2184219509,353.0057678,0.1180449799,
351.9951172,-0.0006472361856,351.9951172,0.3295149803,351.9951172,0.3848979175,351.9951172,0.3078278303,351.9951172,0.2175449729,351.9951172,0.1176050752,
350.984375,-0.0003133660066,350.984375,0.329177618,350.984375,0.3848850727,350.984375,0.3074104786,350.984375,0.2160242349,350.984375,0.1169338524,
350.0123291,-1.299456198E-005,350.0123291,0.3281158507,350.0123291,0.3852479756,350.0123291,0.3065744042,350.0123291,0.2148914784,350.0123291,0.1158917695,
349.0012512,-0.0005085167941,349.0012512,0.3269253373,349.0012512,0.3843305707,349.0012512,0.3057115078,349.0012512,0.2133252323,349.0012512,0.1150461659,
347.9900513,0.0003026606282,347.9900513,0.3266396224,347.9900513,0.3849907517,347.9900513,0.3052447736,347.9900513,0.2125200331,347.9900513,0.1152885333,
347.0176392,0.0002258620225,347.0176392,0.3262340724,347.0176392,0.3839419186,347.0176392,0.3058334589,347.0176392,0.2111990005,347.0176392,0.1144098714,
346.0061646,-0.0001331887615,346.0061646,0.3255758584,346.0061646,0.3842332959,346.0061646,0.3051670194,346.0061646,0.2095852643,346.0061646,0.1139176711,
344.9945374,1.799112033E-005,344.9945374,0.3256932795,344.9945374,0.3847782612,344.9945374,0.3046416342,344.9945374,0.2078436017,344.9945374,0.1126721948,
343.9827881,0.0001157515871,343.9827881,0.3244963288,343.9827881,0.3844456375,343.9827881,0.304831177,343.9827881,0.2071953714,343.9827881,0.1123907417,
343.0098267,0.0002438883967,343.0098267,0.3241663873,343.0098267,0.3852182627,343.0098267,0.3041182458,343.0098267,0.2060437799,343.0098267,0.1114064604,
341.9977722,-0.0002278402826,341.9977722,0.3237177432,341.9977722,0.3852579892,341.9977722,0.3037375808,341.9977722,0.2045949697,341.9977722,0.1109484881,
340.9856262,0.0004760189913,340.9856262,0.3237761259,340.9856262,0.3859234154,340.9856262,0.3047480583,340.9856262,0.2032917142,340.9856262,0.1105027869,
340.0122375,0.0001521067024,340.0122375,0.3234630227,340.0122375,0.3854062259,340.0122375,0.3042320907,340.0122375,0.203988418,340.0122375,0.110821411,
338.9998169,-0.0002063139254,338.9998169,0.3232804835,338.9998169,0.3859743774,338.9998169,0.3032913506,338.9998169,0.2024126798,338.9998169,0.1096304208,
337.9872437,-0.0004220984993,337.9872437,0.322834909,337.9872437,0.38612324,337.9872437,0.303937465,337.9872437,0.2011583149,337.9872437,0.1094432697,
337.0134583,-0.0002040370309,337.0134583,0.3235539496,337.0134583,0.3884062767,337.0134583,0.3037868738,337.0134583,0.2004385293,337.0134583,0.1089361683,
336.0006104,0.00014747151,336.0006104,0.3235804439,336.0006104,0.3878839612,336.0006104,0.3042730689,336.0006104,0.1996937543,336.0006104,0.1090441942,
334.9876099,0.0001729268115,334.9876099,0.3234047592,334.9876099,0.3890794814,334.9876099,0.3050065935,334.9876099,0.1992944926,334.9876099,0.1087125093,
334.0134583,0.0001625684235,334.0134583,0.3239018619,334.0134583,0.3884776235,334.0134583,0.3053199351,334.0134583,0.1986777037,334.0134583,0.1083717123,
333.0002136,-0.0003682529205,333.0002136,0.3237161934,333.0002136,0.3899746835,333.0002136,0.3049730062,333.0002136,0.1976578683,333.0002136,0.107701093,
331.9868164,8.235107089E-005,331.9868164,0.323621124,331.9868164,0.3921575248,331.9868164,0.3058920801,331.9868164,0.1976635903,331.9868164,0.1071290001,
331.0122681,0.0007355510606,331.0122681,0.3258515596,331.0122681,0.3938138783,331.0122681,0.3065550327,331.0122681,0.1974516511,331.0122681,0.1073496491,
329.9985962,-0.0003937023866,329.9985962,0.3245685101,329.9985962,0.3933379948,329.9985962,0.3065671027,329.9985962,0.1959751248,329.9985962,0.1073227078,
328.9848022,-0.0002038817911,328.9848022,0.3257254362,328.9848022,0.3956080079,328.9848022,0.3067633212,328.9848022,0.1957667768,328.9848022,0.1069541872,
328.0098877,-4.918306331E-006,328.0098877,0.3268068731,328.0098877,0.3969731331,328.0098877,0.3080043197,328.0098877,0.1955156773,328.0098877,0.1062007174,
326.9958801,4.297283158E-005,326.9958801,0.327244252,326.9958801,0.3980068862,326.9958801,0.3082394004,326.9958801,0.1956006736,326.9958801,0.1061424762,
325.9816589,-0.0005609489162,325.9816589,0.3275398016,325.9816589,0.399061352,325.9816589,0.3090887964,325.9816589,0.1949185878,325.9816589,0.1066940799,
325.0063477,-0.0001712795638,325.0063477,0.3292729259,325.0063477,0.4008496404,325.0063477,0.3117120862,325.0063477,0.1957762837,325.0063477,0.107070066,
323.9918823,-0.0008274586871,323.9918823,0.3299824297,323.9918823,0.4029043615,323.9918823,0.3119523227,323.9918823,0.1959768236,323.9918823,0.1066692621,
323.0163574,-0.0004045645182,323.0163574,0.3311692178,323.0163574,0.4040516615,323.0163574,0.3131394982,323.0163574,0.1952362806,323.0163574,0.1059758887,
322.0016479,0.0002678211313,322.0016479,0.3328767419,322.0016479,0.4073958695,322.0016479,0.3147705197,322.0016479,0.1971166432,322.0016479,0.1074310616,
320.9867859,5.752242942E-005,320.9867859,0.3341171741,320.9867859,0.4097756147,320.9867859,0.316865772,320.9867859,0.1966548413,320.9867859,0.1074935868,
320.0108643,-0.0004975021002,320.0108643,0.3361666799,320.0108643,0.4120920599,320.0108643,0.3187174201,320.0108643,0.1978333741,320.0108643,0.1079293713,
318.9957581,2.57831889E-005,318.9957581,0.3379820585,318.9957581,0.4147627056,318.9957581,0.319370836,318.9957581,0.1979016364,318.9957581,0.1084081903,
317.9805298,-0.0002831519523,317.9805298,0.3383956552,317.9805298,0.4164433479,317.9805298,0.3213287294,317.9805298,0.1988224387,317.9805298,0.1090584695,
317.0042419,-0.0003578037431,317.0042419,0.3422329724,317.0042419,0.419636488,317.0042419,0.3233639598,317.0042419,0.2005030513,317.0042419,0.1094246507,
315.9887695,0.0001487144618,315.9887695,0.3443119526,315.9887695,0.4230687916,315.9887695,0.326497525,315.9887695,0.2025346458,315.9887695,0.1112302169,
315.012207,-0.00134749827,315.012207,0.3472017944,315.012207,0.4263114929,315.012207,0.3295040429,315.012207,0.2030863911,315.012207,0.1115698218,
313.99646,-0.0001107260541,313.99646,0.3495622277,313.99646,0.4303945601,313.99646,0.3319633007,313.99646,0.205881387,313.99646,0.1123697832,
312.9806213,0.0005676359287,312.9806213,0.3551366925,312.9806213,0.4339951575,312.9806213,0.3363724053,312.9806213,0.2080767155,312.9806213,0.1144199446,
312.0037231,-0.0001331887615,312.0037231,0.3585539162,312.0037231,0.4392516911,312.0037231,0.3398887813,312.0037231,0.2086924016,312.0037231,0.1145151258,
310.9876099,0.0001409978722,310.9876099,0.3629839718,310.9876099,0.4452597499,310.9876099,0.3439931273,310.9876099,0.2123026997,310.9876099,0.1167891175,
310.010437,-0.0004033748701,310.010437,0.3668676019,310.010437,0.4482152164,310.010437,0.3480953276,310.010437,0.2154786736,310.010437,0.1176527888,
308.9940796,7.051910507E-005,308.9940796,0.3708101213,308.9940796,0.4557541013,308.9940796,0.3529585004,308.9940796,0.2192418277,308.9940796,0.1199546084,
308.0166931,0.0001918056078,308.0166931,0.3776245713,308.0166931,0.461275965,308.0166931,0.3575865328,308.0166931,0.2233098596,308.0166931,0.1222267821,
307.0000916,0.0002569165663,307.0000916,0.3867376149,307.0000916,0.4712334275,307.0000916,0.3628977537,307.0000916,0.2295302302,307.0000916,0.1241255403,
305.9833374,-0.0001228374313,305.9833374,0.3944723308,305.9833374,0.4801354408,305.9833374,0.3733602464,305.9833374,0.2357021868,305.9833374,0.1302111,
305.0056152,0.001478583785,305.0056152,0.4060873091,305.0056152,0.4954632819,305.0056152,0.3830749094,305.0056152,0.2451565862,305.0056152,0.1360158324,
303.9886475,0.001826986205,303.9886475,0.4202017486,303.9886475,0.5049561262,303.9886475,0.3911493421,303.9886475,0.254277885,303.9886475,0.1382135004,
303.0106506,0.0002180663578,303.0106506,0.4322182238,303.0106506,0.5197006464,303.0106506,0.4069773853,303.0106506,0.269197613,303.0106506,0.1468456686,
301.9934387,0.000801754999,301.9934387,0.4489510059,301.9934387,0.5365982652,301.9934387,0.4224023521,301.9934387,0.2837223113,301.9934387,0.1553351134,
301.0151978,-0.002495626453,301.0151978,0.4629156291,301.0151978,0.5516183972,301.0151978,0.4330172539,301.0151978,0.2916422486,301.0151978,0.1607398987,
299.9977722,-0.001270641806,299.9977722,0.4860300124,299.9977722,0.5761449933,299.9977722,0.4500185847,299.9977722,0.3185978234,299.9977722,0.1727348268,
299.0193176,0.004672849085,299.0193176,0.5127944946,299.0193176,0.6044239402,299.0193176,0.4721964002,299.0193176,0.3443840444,299.0193176,0.1885009855,
298.0016174,0.00764135085,298.0016174,0.5318374038,298.0016174,0.6267018318,298.0016174,0.5000131726,298.0016174,0.3617340028,298.0016174,0.2000885308,
296.9837952,-0.00591072673,296.9837952,0.5449760556,296.9837952,0.6316960454,296.9837952,0.510976851,296.9837952,0.36777246,296.9837952,0.1980134398,
296.0050049,-0.003285362618,296.0050049,0.578142643,296.0050049,0.6679947376,296.0050049,0.5370447636,296.0050049,0.3885433078,296.0050049,0.2143136263,
294.9869385,0.008935020305,294.9869385,0.6091321707,294.9869385,0.7038629055,294.9869385,0.5645648241,294.9869385,0.4411388934,294.9869385,0.2604077458,
294.0079346,0.003151452169,294.0079346,0.6713889837,294.0079346,0.7706026435,294.0079346,0.6177139878,294.0079346,0.4791332483,294.0079346,0.2612949014,
292.9896545,-0.007985571399,292.9896545,0.7158168554,292.9896545,0.817817986,292.9896545,0.6386569142,292.9896545,0.4915981889,292.9896545,0.2999141812,
292.010376,0.0005042665871,292.010376,0.7574108243,292.010376,0.8519240022,292.010376,0.6865317225,292.010376,0.5585989952,292.010376,0.3003666699,
290.9918518,0.001491830917,290.9918518,0.7944222093,290.9918518,0.8880266547,290.9918518,0.7260729074,290.9918518,0.5913545489,290.9918518,0.3212225139,
290.0123901,0.003163107671,290.0123901,0.8259217143,290.0123901,0.9202443361,290.0123901,0.7482648492,290.0123901,0.6126007438,290.0123901,0.3353406787,
288.9936218,0.00518207578,288.9936218,0.8577240705,288.9936218,0.9578909874,288.9936218,0.7641779184,288.9936218,0.6355237365,288.9936218,0.3510265648,
288.013916,0.008954495192,288.013916,0.885779798,288.013916,0.9912739396,288.013916,0.7928504944,288.013916,0.647936523,288.013916,0.3522934914,
286.9949341,0.01437231712,286.9949341,0.9025508761,286.9949341,0.9999958277,286.9949341,0.8277518749,286.9949341,0.6943551302,286.9949341,0.3846636713,
286.0150146,-0.03638202697,286.0150146,0.9045508504,286.0150146,1.032487154,286.0150146,0.8193398714,286.0150146,0.7167006731,286.0150146,0.3521705568,
284.9957886,-0.01004422735,284.9957886,0.9541711211,284.9957886,1.057618737,284.9957886,0.8195425272,284.9957886,0.7289366126,284.9957886,0.3885523379,
284.015625,-0.01897341758,284.015625,0.9328143001,284.015625,1.031519413,284.015625,0.8065370917,284.015625,0.722736299,284.015625,0.3995364308,
282.9962158,-0.04124813154,282.9962158,0.8593879938,282.9962158,0.8800294399,282.9962158,0.8295076489,282.9962158,0.8132488728,282.9962158,0.4090637863,
282.0158691,-0.02311491407,282.0158691,0.6060066223,282.0158691,0.9426984191,282.0158691,0.676915884,282.0158691,0.6552577615,282.0158691,0.4424451888,
