baseline,,bm3-1yqo-20in1000-tube69,,bm3-1yqo-20in1000-tube70,,bm3-1yqo-20in1000-tube71,,bm3-1yqo-20in1000-tube72,,bm3-1yqo-20in1000-tube73,,bm3-1yqo-20in1000-tube74,,bm3-1yqo-10in1000-pooled,,
539.9917603,-0.0002012426557,539.9917603,0.1310563982,539.9917603,0.1370129287,539.9917603,0.1370871067,539.9917603,0.120275192,539.9917603,0.1651439816,539.9917603,0.2013161778,539.9917603,0.0968522504,
539.0153809,5.467460505E-005,539.0153809,0.1319547296,539.0153809,0.1378621608,539.0153809,0.1382620037,539.0153809,0.1212127581,539.0153809,0.1653498858,539.0153809,0.2025348544,539.0153809,0.09760624915,
538.0012207,-0.0004113919858,538.0012207,0.1327359676,538.0012207,0.1386075765,538.0012207,0.1387610435,538.0012207,0.121645309,538.0012207,0.1632409543,538.0012207,0.2030133158,538.0012207,0.09796532989,
536.9867554,-0.0001865977392,536.9867554,0.1335572898,536.9867554,0.1390957087,536.9867554,0.1392463893,536.9867554,0.1218272001,536.9867554,0.1670027971,536.9867554,0.2047795653,536.9867554,0.09844516963,
536.0097046,0.0006871168152,536.0097046,0.1337517053,536.0097046,0.1398941576,536.0097046,0.1399087757,536.0097046,0.1226728037,536.0097046,0.1673247963,536.0097046,0.2047074735,536.0097046,0.09911558032,
534.9949341,0.0005499589606,534.9949341,0.134153083,534.9949341,0.1400381476,534.9949341,0.140451625,534.9949341,0.1233437136,534.9949341,0.163957864,534.9949341,0.2045125067,534.9949341,0.09934427589,
534.017395,-5.896423318E-005,534.017395,0.1333156675,534.017395,0.1397553235,534.017395,0.1397476047,534.017395,0.1227568313,534.017395,0.165268153,534.017395,0.2053925395,534.017395,0.09862279147,
533.0020752,8.840957889E-005,533.0020752,0.1334543675,533.0020752,0.1387300789,533.0020752,0.1391547322,533.0020752,0.1221239939,533.0020752,0.1672556251,533.0020752,0.2042682767,533.0020752,0.09830484539,
531.9865112,0.0001503458334,531.9865112,0.133026734,531.9865112,0.1385854185,531.9865112,0.1390648335,531.9865112,0.1219906211,531.9865112,0.1644668132,531.9865112,0.2037747353,531.9865112,0.09817391634,
531.0083618,0.0001449856209,531.0083618,0.1322347671,531.0083618,0.1384964585,531.0083618,0.13851583,531.0083618,0.1212727875,531.0083618,0.1643249542,531.0083618,0.2015322745,531.0083618,0.09794888645,
529.9923096,6.505630881E-005,529.9923096,0.1319218427,529.9923096,0.1375683844,529.9923096,0.1376077831,529.9923096,0.1209128946,529.9923096,0.1613643467,529.9923096,0.2016017735,529.9923096,0.09718801081,
529.0136719,0.0002695306612,529.0136719,0.1307817101,529.0136719,0.136565119,529.0136719,0.1368155479,529.0136719,0.1198814288,529.0136719,0.1668344885,529.0136719,0.2030683011,529.0136719,0.09670070559,
527.9972534,2.881203909E-005,527.9972534,0.1297422051,527.9972534,0.1352143139,527.9972534,0.1358056813,527.9972534,0.1192531735,527.9972534,0.1660925597,527.9972534,0.2011641562,527.9972534,0.09560134262,
527.0181274,-0.000126046376,527.0181274,0.1287920773,527.0181274,0.1343663186,527.0181274,0.1342521608,527.0181274,0.1179525927,527.0181274,0.1645207256,527.0181274,0.1993712932,527.0181274,0.09478583187,
526.0012207,-0.0003869780921,526.0012207,0.1273443997,526.0012207,0.1333033144,526.0012207,0.1332571507,526.0012207,0.1167181283,526.0012207,0.161824435,526.0012207,0.1995742619,526.0012207,0.09377076477,
524.9840088,-0.0001787834626,524.9840088,0.1262448281,524.9840088,0.1318507791,524.9840088,0.1321956366,524.9840088,0.1156417355,524.9840088,0.1630738676,524.9840088,0.1976506114,524.9840088,0.09305084497,
524.0043945,-0.0002467784798,524.0043945,0.1251243949,524.0043945,0.1310529411,524.0043945,0.1307869852,524.0043945,0.1146085411,524.0043945,0.1597448736,524.0043945,0.1968260258,524.0043945,0.09208961576,
522.9866943,-6.719477824E-005,522.9866943,0.1240659803,522.9866943,0.1301236302,522.9866943,0.1297134459,522.9866943,0.1136254519,522.9866943,0.1570155472,522.9866943,0.1958763599,522.9866943,0.09138480574,
522.0065918,-0.0001211811978,522.0065918,0.1228108183,522.0065918,0.1284801513,522.0065918,0.1283358037,522.0065918,0.1120881885,522.0065918,0.1558271497,522.0065918,0.1938418001,522.0065918,0.09035087377,
520.9885254,-6.429598579E-005,520.9885254,0.120867312,520.9885254,0.1275172681,520.9885254,0.1268999279,520.9885254,0.1112123579,520.9885254,0.1549299657,520.9885254,0.1930702329,520.9885254,0.08923260123,
520.0079346,-1.739502295E-005,520.0079346,0.120255731,520.0079346,0.1259732991,520.0079346,0.125771746,520.0079346,0.1096324846,520.0079346,0.1529465467,520.0079346,0.1908747554,520.0079346,0.08833301067,
518.9894409,-0.0002062621788,518.9894409,0.118385911,518.9894409,0.124641493,518.9894409,0.124435015,518.9894409,0.1089229584,518.9894409,0.1533183753,518.9894409,0.1906061172,518.9894409,0.08721178025,
518.0084229,0.0002128089109,518.0084229,0.1179761589,518.0084229,0.1237761527,518.0084229,0.1234777048,518.0084229,0.1081864983,518.0084229,0.1550580859,518.0084229,0.1892576963,518.0084229,0.08707609028,
516.9894409,-0.0001322054013,516.9894409,0.1165846437,516.9894409,0.1220990643,516.9894409,0.1221782789,516.9894409,0.106533803,516.9894409,0.1507375985,516.9894409,0.1879636496,516.9894409,0.08580444008,
516.0079346,0.0001022098295,516.0079346,0.1154764295,516.0079346,0.1209447607,516.0079346,0.1201761812,516.0079346,0.1055039763,516.0079346,0.1490196437,516.0079346,0.1865612864,516.0079346,0.08454351127,
514.9885864,-9.763089474E-005,514.9885864,0.1136540994,514.9885864,0.1191572919,514.9885864,0.1190838665,514.9885864,0.104206115,514.9885864,0.1472971588,514.9885864,0.1851702332,514.9885864,0.08374198526,
514.0067139,-0.0002825310803,514.0067139,0.1124350056,514.0067139,0.11819686,514.0067139,0.1179862171,514.0067139,0.1027433574,514.0067139,0.147220999,514.0067139,0.1832287908,514.0067139,0.08282915503,
512.9868774,5.723764843E-005,512.9868774,0.1118846014,512.9868774,0.1180353984,512.9868774,0.1173608974,512.9868774,0.1027907133,512.9868774,0.1472908705,512.9868774,0.1829229146,512.9868774,0.08251325786,
512.0045776,-0.0001783694606,512.0045776,0.1106276065,512.0045776,0.1166539863,512.0045776,0.1159137413,512.0045776,0.1015674099,512.0045776,0.1453404725,512.0045776,0.1817109287,512.0045776,0.08146345615,
510.9842529,4.061698201E-005,510.9842529,0.1096232235,510.9842529,0.1152281165,510.9842529,0.1148716807,510.9842529,0.1005660519,510.9842529,0.1448094696,510.9842529,0.1811709255,510.9842529,0.08061227202,
510.0015564,3.295408897E-005,510.0015564,0.1087882221,510.0015564,0.1145181954,510.0015564,0.1137505993,510.0015564,0.09930542111,510.0015564,0.1443302482,510.0015564,0.1810307801,510.0015564,0.08005460352,
509.0186157,0.000176604095,509.0186157,0.1077021584,509.0186157,0.1141353026,509.0186157,0.1129084751,509.0186157,0.09850754589,509.0186157,0.1437183321,509.0186157,0.1791493595,509.0186157,0.07947061211,
507.9976807,-0.0003704254923,507.9976807,0.1069759056,507.9976807,0.1124982908,507.9976807,0.1116813496,507.9976807,0.09804581106,507.9976807,0.1436224282,507.9976807,0.1784695387,507.9976807,0.07876642048,
507.0143433,0.0002108406043,507.0143433,0.1062645614,507.0143433,0.1118426099,507.0143433,0.1111127138,507.0143433,0.09740720689,507.0143433,0.1421976238,507.0143433,0.1774646193,507.0143433,0.0780775547,
505.9929199,7.357415598E-005,505.9929199,0.1047748327,505.9929199,0.1106097028,505.9929199,0.1102677807,505.9929199,0.09619423747,505.9929199,0.140098691,505.9929199,0.1764868647,505.9929199,0.07713250816,
505.0091553,0.0006216561887,505.0091553,0.1047583595,505.0091553,0.1102480292,505.0091553,0.1088211164,505.0091553,0.09561214596,505.0091553,0.1419723928,505.0091553,0.1756912172,505.0091553,0.07690307498,
503.9873352,-0.0003006908228,503.9873352,0.1032289267,503.9873352,0.109389849,503.9873352,0.1078767404,503.9873352,0.09434720129,503.9873352,0.1393516064,503.9873352,0.173806861,503.9873352,0.07551750541,
503.0031433,0.0003849136701,503.0031433,0.1025445983,503.0031433,0.1085202098,503.0031433,0.1074026898,503.0031433,0.09363509715,503.0031433,0.1382926852,503.0031433,0.1735593081,503.0031433,0.07513138652,
502.0187378,0.0001895007445,502.0187378,0.1017741337,502.0187378,0.1076430455,502.0187378,0.1068420038,502.0187378,0.09346286952,502.0187378,0.137450099,502.0187378,0.1736694127,502.0187378,0.07491666824,
500.9962463,-0.0005473502679,500.9962463,0.1006616354,500.9962463,0.1069191471,500.9962463,0.1056065634,500.9962463,0.09198530763,500.9962463,0.1363097429,500.9962463,0.171733126,500.9962463,0.07427856326,
500.0114136,-0.0002014496422,500.0114136,0.1005797237,500.0114136,0.1066872329,500.0114136,0.105601579,500.0114136,0.09172295034,500.0114136,0.1379092783,500.0114136,0.1716956794,500.0114136,0.07395323366,
498.9885254,-0.0005712381098,498.9885254,0.09999939054,498.9885254,0.1058995724,498.9885254,0.1046842933,498.9885254,0.09135087579,498.9885254,0.1353487372,498.9885254,0.1717375517,498.9885254,0.07331620902,
498.0032654,-0.0001905306999,498.0032654,0.1002527103,498.0032654,0.1060717478,498.0032654,0.1049398333,498.0032654,0.09130755812,498.0032654,0.1345798373,498.0032654,0.171427086,498.0032654,0.07368504256,
497.0178833,-6.087953079E-005,497.0178833,0.09941518307,497.0178833,0.1052566767,497.0178833,0.1040436849,497.0178833,0.09083850682,497.0178833,0.1360887736,497.0178833,0.1716654301,497.0178833,0.0731928125,
495.9942932,0.0002844764094,495.9942932,0.0992725268,495.9942932,0.1052269265,495.9942932,0.1040527299,495.9942932,0.09090287238,495.9942932,0.1367093921,495.9942932,0.1710742414,495.9942932,0.07322379202,
495.0084534,9.577819355E-007,495.0084534,0.09871990234,495.0084534,0.1045148447,495.0084534,0.1037486717,495.0084534,0.09048950672,495.0084534,0.1351209879,495.0084534,0.1712826341,495.0084534,0.07293813676,
493.9845276,-0.0001631544874,493.9845276,0.09859713167,493.9845276,0.1051557511,493.9845276,0.1034665927,493.9845276,0.0904166624,493.9845276,0.135225296,493.9845276,0.1710446924,493.9845276,0.07282305509,
492.9981995,6.427961489E-005,492.9981995,0.09877380729,492.9981995,0.1049846634,492.9981995,0.1037527099,492.9981995,0.09025157243,492.9981995,0.1322468817,492.9981995,0.1701267511,492.9981995,0.0724613145,
492.0117798,0.0002925063891,492.0117798,0.09889503568,492.0117798,0.1049213782,492.0117798,0.1035080552,492.0117798,0.09046626836,492.0117798,0.1364544928,492.0117798,0.1721443683,492.0117798,0.07273921371,
490.9871521,0.0002162793389,490.9871521,0.09850744903,490.9871521,0.1041594893,490.9871521,0.1030332297,490.9871521,0.08985137194,490.9871521,0.1376655698,490.9871521,0.1709355414,490.9871521,0.07213678956,
490.0003052,-6.672889867E-005,490.0003052,0.09879086912,490.0003052,0.1042879894,490.0003052,0.1031643823,490.0003052,0.09024360776,490.0003052,0.1330471784,490.0003052,0.1695571989,490.0003052,0.07251297683,
489.0132446,0.0003527359804,489.0132446,0.09867110103,489.0132446,0.1048368439,489.0132446,0.1034220234,489.0132446,0.09023694694,489.0132446,0.1331828535,489.0132446,0.169286862,489.0132446,0.07275097072,
487.9879761,-1.216623514E-005,487.9879761,0.09837564826,487.9879761,0.1044643,487.9879761,0.1030858383,487.9879761,0.09001099318,487.9879761,0.1366064548,487.9879761,0.1718039066,487.9879761,0.07205763459,
487.0005493,-0.0001010988271,487.0005493,0.09874504805,487.0005493,0.1043879241,487.0005493,0.1033104584,487.0005493,0.09003248811,487.0005493,0.1382484734,487.0005493,0.1717823744,487.0005493,0.07255779207,
486.0128784,-2.500512528E-005,486.0128784,0.09911064059,486.0128784,0.1049512401,486.0128784,0.1037943587,486.0128784,0.09049569815,486.0128784,0.13682127,486.0128784,0.1715857238,486.0128784,0.07272736728,
484.9869385,5.850622983E-005,484.9869385,0.09923635423,484.9869385,0.1054293215,484.9869385,0.1040941849,484.9869385,0.0909653604,484.9869385,0.1334993541,484.9869385,0.1719417572,484.9869385,0.07320062816,
483.9988708,-0.0003606488463,483.9988708,0.09901470691,483.9988708,0.1052255705,483.9988708,0.1035085469,483.9988708,0.09043110162,483.9988708,0.138958022,483.9988708,0.1753797829,483.9988708,0.0728501752,
483.0106201,1.975144369E-005,483.0106201,0.09928300232,483.0106201,0.1051043421,483.0106201,0.1040950045,483.0106201,0.09102508426,483.0106201,0.1416569501,483.0106201,0.1755071431,483.0106201,0.07325207442,
481.9841003,-0.0001385713695,481.9841003,0.1002154425,481.9841003,0.1058009788,481.9841003,0.1047241241,481.9841003,0.09131822735,481.9841003,0.1401043385,481.9841003,0.176538676,481.9841003,0.07355645299,
480.9954529,4.478295523E-006,480.9954529,0.1005484983,480.9954529,0.1064313203,480.9954529,0.1050329953,480.9954529,0.09172483534,480.9954529,0.139452368,480.9954529,0.1787744462,480.9954529,0.07406048477,
480.0066223,0.0003598863841,480.0066223,0.1014581546,480.0066223,0.1067882776,480.0066223,0.1059369072,480.0066223,0.0925873071,480.0066223,0.1373200715,480.0066223,0.1797969639,480.0066223,0.0744696185,
479.0174866,-3.05443682E-005,479.0174866,0.1021479741,479.0174866,0.1076147258,479.0174866,0.1067576259,479.0174866,0.09325127304,479.0174866,0.1383582205,479.0174866,0.1825701892,479.0174866,0.07475575805,
477.9902649,-2.717941607E-005,477.9902649,0.1024569497,477.9902649,0.1085340679,477.9902649,0.1076865345,477.9902649,0.0939142555,477.9902649,0.141091913,477.9902649,0.183753863,477.9902649,0.07553962618,
477.0007324,1.853474896E-005,477.0007324,0.1040781289,477.0007324,0.1097701788,477.0007324,0.1086453497,477.0007324,0.09515083581,477.0007324,0.1406583935,477.0007324,0.1867971122,477.0007324,0.07642490417,
476.0110779,-0.0001180239778,476.0110779,0.1045514941,476.0110779,0.110735856,476.0110779,0.1094517633,476.0110779,0.09590791911,476.0110779,0.1421196312,476.0110779,0.1891086698,476.0110779,0.07712101191,
474.9832153,1.379744026E-005,474.9832153,0.1059859022,474.9832153,0.1119055748,474.9832153,0.1108389497,474.9832153,0.09681061655,474.9832153,0.1433027983,474.9832153,0.1906784326,474.9832153,0.07793214172,
473.993103,0.0001816539443,473.993103,0.1074277461,473.993103,0.1134976894,473.993103,0.1125695631,473.993103,0.09823203832,473.993103,0.145118311,473.993103,0.1942413747,473.993103,0.07898584753,
473.0028687,-7.444166113E-005,473.0028687,0.108385168,473.0028687,0.1145988703,473.0028687,0.1133882105,473.0028687,0.09904042631,473.0028687,0.1465130299,473.0028687,0.1967038214,473.0028687,0.07986257225,
472.0124207,-0.0004887625691,472.0124207,0.1096320823,472.0124207,0.115937002,472.0124207,0.1149771437,472.0124207,0.1004079506,472.0124207,0.1469321847,472.0124207,0.1987614781,472.0124207,0.08134509623,
470.9836426,-0.0002606969792,470.9836426,0.1120861769,470.9836426,0.1176289693,470.9836426,0.1172373891,470.9836426,0.1020456776,470.9836426,0.1481184363,470.9836426,0.202844128,470.9836426,0.08265567571,
469.9928284,0.0001803073101,469.9928284,0.1140919402,469.9928284,0.120358035,469.9928284,0.1190904751,469.9928284,0.104476355,469.9928284,0.1504037231,469.9928284,0.2069945335,469.9928284,0.08396244049,
469.0018005,-0.000364787149,469.0018005,0.1156872436,469.0018005,0.1219183952,469.0018005,0.1215395406,469.0018005,0.1056021377,469.0018005,0.1508278698,469.0018005,0.2095332295,469.0018005,0.08521241695,
468.0105591,-0.0001821989863,468.0105591,0.118185848,468.0105591,0.1241409406,468.0105591,0.1239144504,468.0105591,0.1080498695,468.0105591,0.1541870981,468.0105591,0.2116847485,468.0105591,0.08722358942,
466.9811096,-0.0002379821526,466.9811096,0.1206288114,466.9811096,0.1263414025,466.9811096,0.126681149,466.9811096,0.1104342192,466.9811096,0.1565318406,466.9811096,0.2170059979,466.9811096,0.08892148733,
465.989502,-2.686880362E-005,465.989502,0.1233896911,465.989502,0.1296252012,465.989502,0.1298577935,465.989502,0.1130972207,465.989502,0.158381328,465.989502,0.2215361446,465.989502,0.09149967134,
464.9976501,6.901747838E-005,464.9976501,0.12684609,464.9976501,0.1327668875,464.9976501,0.132898584,464.9976501,0.1162248924,464.9976501,0.1620202363,464.9976501,0.2261407971,464.9976501,0.09350768477,
464.0056763,-5.61689194E-005,464.0056763,0.1297549754,464.0056763,0.1361389309,464.0056763,0.1357292533,464.0056763,0.1189828813,464.0056763,0.164273113,464.0056763,0.229959473,464.0056763,0.095275186,
463.0135498,-3.686005584E-005,463.0135498,0.1328986585,463.0135498,0.1385909021,463.0135498,0.1393813193,463.0135498,0.1218570098,463.0135498,0.1673962623,463.0135498,0.2341932356,463.0135498,0.09762945771,
461.9829712,-0.0001203013162,461.9829712,0.1366861314,461.9829712,0.1429802477,461.9829712,0.1432948112,461.9829712,0.125657618,461.9829712,0.1703929454,461.9829712,0.2395321876,461.9829712,0.1007536203,
460.990448,0.000191986881,460.990448,0.1414803267,460.990448,0.1469421685,460.990448,0.1476668268,460.990448,0.1295605153,460.990448,0.1721019745,460.990448,0.2433858961,460.990448,0.1038566977,
459.9977112,6.81372112E-005,459.9977112,0.1448849887,459.9977112,0.1504869312,459.9977112,0.1506912708,459.9977112,0.1324645281,459.9977112,0.1798349917,459.9977112,0.2512536943,459.9977112,0.1065723747,
459.0047607,-9.752737969E-005,459.0047607,0.1493404806,459.0047607,0.1550895274,459.0047607,0.155864805,459.0047607,0.1363915205,459.0047607,0.1838565022,459.0047607,0.2561407089,459.0047607,0.1100405008,
458.0116272,-0.0001549775188,458.0116272,0.1540139169,458.0116272,0.1598294675,458.0116272,0.1605428606,458.0116272,0.1406319886,458.0116272,0.1869372278,458.0116272,0.2595188022,458.0116272,0.1134859249,
457.0183105,6.875857798E-005,457.0183105,0.1592671275,457.0183105,0.1656555086,457.0183105,0.1670539081,457.0183105,0.1465224624,457.0183105,0.1931483299,457.0183105,0.2666988075,457.0183105,0.1178617105,
455.9866028,-0.0002047097514,455.9866028,0.1646891534,455.9866028,0.1709471792,455.9866028,0.1728648096,455.9866028,0.151767686,455.9866028,0.1971574724,455.9866028,0.2719093859,455.9866028,0.1219739914,
454.9929199,8.962646825E-005,454.9929199,0.1704803258,454.9929199,0.1773906946,454.9929199,0.1789951622,454.9929199,0.1582503617,454.9929199,0.2031491697,454.9929199,0.2777007222,454.9929199,0.1263391376,
453.999054,4.77363501E-005,453.999054,0.1774446815,453.999054,0.1833223552,453.999054,0.185514763,453.999054,0.1632619947,453.999054,0.2083178312,453.999054,0.2830241621,453.999054,0.1313790232,
453.0049438,-0.0001479389903,453.0049438,0.1825760156,453.0049438,0.1899412423,453.0049438,0.1920059919,453.0049438,0.1682788432,453.0049438,0.2144367844,453.0049438,0.2890273631,453.0049438,0.1356092095,
452.0107422,-0.0001469556591,452.0107422,0.1907111257,452.0107422,0.1970636547,452.0107422,0.1991387904,452.0107422,0.174920544,452.0107422,0.2209516764,452.0107422,0.2958423495,452.0107422,0.1408317834,
451.0163269,-0.0001457653125,451.0163269,0.1989791691,451.0163269,0.203877762,451.0163269,0.2069903165,451.0163269,0.1820556372,451.0163269,0.2274916619,451.0163269,0.3031221926,451.0163269,0.1466660947,
449.983429,3.049474071E-005,449.983429,0.2066669166,449.983429,0.2121245563,449.983429,0.2152706981,449.983429,0.1903796196,449.983429,0.2348849922,449.983429,0.3113197088,449.983429,0.1525674611,
448.9886475,0.0002097787656,448.9886475,0.2157822549,448.9886475,0.2219325304,448.9886475,0.2255345285,448.9886475,0.1983511001,448.9886475,0.2430708259,448.9886475,0.3192003965,448.9886475,0.1602059454,
447.9936523,3.929667946E-005,447.9936523,0.2247119993,447.9936523,0.2305724025,447.9936523,0.234958753,447.9936523,0.2056774199,447.9936523,0.2511680126,447.9936523,0.3280252218,447.9936523,0.1662204266,
446.9985046,5.927927305E-006,446.9985046,0.2334208786,446.9985046,0.2401234657,446.9985046,0.245145753,446.9985046,0.2143458575,446.9985046,0.2615488172,446.9985046,0.3374927938,446.9985046,0.1727713495,
446.0031128,-0.0001591177861,446.0031128,0.2451152503,446.0031128,0.2524436414,446.0031128,0.255174607,446.0031128,0.2256426662,446.0031128,0.273011893,446.0031128,0.3475126326,446.0031128,0.1814703494,
445.0075989,5.661630348E-005,445.0075989,0.2566252351,445.0075989,0.265100956,445.0075989,0.2695395052,445.0075989,0.2369051427,445.0075989,0.2830097079,445.0075989,0.3599889576,445.0075989,0.1898861229,
444.0118408,0.0001826121152,444.0118408,0.2708934546,444.0118408,0.2773763239,444.0118408,0.2833836973,444.0118408,0.2505899668,444.0118408,0.2948532701,444.0118408,0.3733601868,444.0118408,0.202648595,
443.0159912,0.000184891047,443.0159912,0.2865121961,443.0159912,0.2919460833,443.0159912,0.2987378538,443.0159912,0.263785243,443.0159912,0.3079831302,443.0159912,0.3878697753,443.0159912,0.2120418251,
441.9815979,-0.0002150073997,441.9815979,0.3007240295,441.9815979,0.3108428717,441.9815979,0.3146662712,441.9815979,0.278863281,441.9815979,0.3231283128,441.9815979,0.4047534168,441.9815979,0.2248120606,
440.985321,-4.208854443E-005,440.985321,0.319734484,440.985321,0.330070436,440.985321,0.3360706568,440.985321,0.2952507436,440.985321,0.3421943784,440.985321,0.4237276316,440.985321,0.236875385,
439.9888916,8.626061026E-005,439.9888916,0.3412794471,439.9888916,0.3496467769,439.9888916,0.3569293916,439.9888916,0.3162204921,439.9888916,0.3602819741,439.9888916,0.4434126914,439.9888916,0.2517501712,
438.9923096,0.0002450280299,438.9923096,0.3611693978,438.9923096,0.3727093637,438.9923096,0.3817338347,438.9923096,0.3352422416,438.9923096,0.3805932105,438.9923096,0.4654027224,438.9923096,0.2704193294,
437.9954529,-0.0003768397146,437.9954529,0.3859445453,437.9954529,0.3943774402,437.9954529,0.4072961211,437.9954529,0.3584623635,437.9954529,0.4028328657,437.9954529,0.4920854568,437.9954529,0.2886023223,
436.9984741,-0.0001968440629,436.9984741,0.4147054553,436.9984741,0.4251236916,436.9984741,0.4324852526,436.9984741,0.3849419653,436.9984741,0.4283847213,436.9984741,0.5189995766,436.9984741,0.3066124618,
436.0013733,0.0001557579089,436.0013733,0.4454844892,436.0013733,0.4593592584,436.0013733,0.4626647532,436.0013733,0.4146898091,436.0013733,0.4583815932,436.0013733,0.5513585806,436.0013733,0.333142817,
435.0039673,-2.200251583E-005,435.0039673,0.4817017317,435.0039673,0.4918548167,435.0039673,0.5005167723,435.0039673,0.4428684413,435.0039673,0.4885124266,435.0039673,0.5886045098,435.0039673,0.3586061001,
434.0064697,-3.323631245E-005,434.0064697,0.5127734542,434.0064697,0.5238028765,434.0064697,0.5395895839,434.0064697,0.477812469,434.0064697,0.5225139856,434.0064697,0.6242072582,434.0064697,0.3814269304,
433.008728,0.0001648731413,433.008728,0.5563442111,433.008728,0.5634349585,433.008728,0.5828167796,433.008728,0.5143864751,433.008728,0.5589086413,433.008728,0.6639728546,433.008728,0.4161296189,
432.0108948,5.086890815E-005,432.0108948,0.5981398225,432.0108948,0.610606432,432.0108948,0.6215749383,432.0108948,0.5550026894,432.0108948,0.5977686644,432.0108948,0.70750916,432.0108948,0.4458904564,
431.0128784,-0.0001142973924,431.0128784,0.6473630071,431.0128784,0.6588154435,431.0128784,0.6759795547,431.0128784,0.5938795805,431.0128784,0.6395124793,431.0128784,0.7582770586,431.0128784,0.4785127938,
430.0146484,0.0002723798971,430.0146484,0.6907894015,430.0146484,0.7090123892,430.0146484,0.7204526067,430.0146484,0.6398095489,430.0146484,0.6858412027,430.0146484,0.8108323812,430.0146484,0.5156256557,
429.0162354,-0.0003583210346,429.0162354,0.7395790815,429.0162354,0.7540358305,429.0162354,0.7763056755,429.0162354,0.6896448731,429.0162354,0.7276611328,429.0162354,0.8539947271,429.0162354,0.5567839146,
428.0177002,0.0004970360314,428.0177002,0.78992486,428.0177002,0.810157001,428.0177002,0.8328185678,428.0177002,0.7395734191,428.0177002,0.7740397453,428.0177002,0.9138044119,428.0177002,0.5992801189,
427.0189209,0.0002710588742,427.0189209,0.8422544003,427.0189209,0.8572997451,427.0189209,0.8850240707,427.0189209,0.7846208215,427.0189209,0.8225136995,427.0189209,0.9643454552,427.0189209,0.6311972737,
425.9815979,-0.0001758854196,425.9815979,0.8972123265,425.9815979,0.9120777249,425.9815979,0.9405171275,425.9815979,0.8398126364,425.9815979,0.8692266345,425.9815979,1.018263221,425.9815979,0.6736436486,
424.9824829,-4.022493158E-005,424.9824829,0.9399773479,424.9824829,0.9557933807,424.9824829,0.9781697989,424.9824829,0.8809885383,424.9824829,0.9147305489,424.9824829,1.061231375,424.9824829,0.7064432502,
423.9832458,-3.189034032E-005,423.9832458,0.9881067872,423.9832458,0.9979564548,423.9832458,1.021540999,423.9832458,0.9202512503,423.9832458,0.9532274008,423.9832458,1.109354019,423.9832458,0.7452705503,
422.9837952,-4.245277978E-006,422.9837952,1.023706913,422.9837952,1.031971931,422.9837952,1.070438862,422.9837952,0.9506753087,422.9837952,0.9895027876,422.9837952,1.14619112,422.9837952,0.7759599686,
421.9841614,3.031352753E-005,421.9841614,1.056828141,421.9841614,1.074984312,421.9841614,1.098876834,421.9841614,0.988908112,421.9841614,1.021908522,421.9841614,1.185639858,421.9841614,0.8025659919,
420.984375,8.437056385E-005,420.984375,1.083663225,420.984375,1.095218301,420.984375,1.131596684,420.984375,1.012026191,420.984375,1.048730969,420.984375,1.209935665,420.984375,0.8244695067,
419.984436,0.0004126630083,419.984436,1.102590203,419.984436,1.11398232,419.984436,1.148386598,419.984436,1.029492378,419.984436,1.066649199,419.984436,1.229927778,419.984436,0.8374131322,
418.9842834,-0.0001014611407,418.9842834,1.11800909,418.9842834,1.131770134,418.9842834,1.161131501,418.9842834,1.038891554,418.9842834,1.078093648,418.9842834,1.243602633,418.9842834,0.8499743342,
417.9839783,-0.0002787024423,417.9839783,1.123514175,417.9839783,1.136866093,417.9839783,1.171241283,417.9839783,1.050851941,417.9839783,1.08462429,417.9839783,1.249561191,417.9839783,0.854431808,
416.9835205,0.0003145766386,416.9835205,1.125932336,416.9835205,1.137223721,416.9835205,1.172187686,416.9835205,1.051489592,416.9835205,1.087507606,416.9835205,1.253433704,416.9835205,0.856959641,
415.9828491,0.000154411362,415.9828491,1.118076086,415.9828491,1.131884575,415.9828491,1.164993048,415.9828491,1.043293476,415.9828491,1.078843355,415.9828491,1.245653391,415.9828491,0.8506243229,
414.9820557,0.0002561395231,414.9820557,1.107164025,414.9820557,1.12276113,414.9820557,1.155891776,414.9820557,1.034288406,414.9820557,1.069938779,414.9820557,1.236296177,414.9820557,0.8419655561,
413.9810181,0.0002403400431,413.9810181,1.094713569,413.9810181,1.106356144,413.9810181,1.140059829,413.9810181,1.018908024,413.9810181,1.05494976,413.9810181,1.21735239,413.9810181,0.8288267255,
413.0184021,0.0002377500205,413.0184021,1.072424769,413.0184021,1.089875937,413.0184021,1.12038362,413.0184021,1.000433326,413.0184021,1.038687944,413.0184021,1.199428201,413.0184021,0.8125252128,
412.0171204,0.0002969617781,412.0171204,1.051823616,412.0171204,1.062546253,412.0171204,1.095875621,412.0171204,0.9786564112,412.0171204,1.011538029,412.0171204,1.177963257,412.0171204,0.7919595242,
411.015625,0.0001306920312,411.015625,1.024102449,411.015625,1.039523125,411.015625,1.072788239,411.015625,0.9536499977,411.015625,0.9874518514,411.015625,1.150350094,411.015625,0.774689734,
410.0139771,0.0001143792688,410.0139771,1.004988909,410.0139771,1.016795754,410.0139771,1.043299794,410.0139771,0.9309546947,410.0139771,0.9680959582,410.0139771,1.132950425,410.0139771,0.7554094791,
409.0121765,0.0003330989275,409.0121765,0.9766487479,409.0121765,0.9953123927,409.0121765,1.020548463,409.0121765,0.9096294045,409.0121765,0.944355607,409.0121765,1.101723909,409.0121765,0.7366040945,
