blank,,bm3-a82f-heme-20in1000-tube-53,,bm3-a82f-heme-20in1000-tube-54,,bm3-a82f-heme-20in1000-tube-55,,bm3-a82f-heme-20in1000-tube-57,,bm3-a82f-heme-20in1000-post-lipidex,,bm3-a82f-heme-20in1000-post-lipidex-new-buffer,,bm3-a82f-heme-post-lipidex-post-dilution,,
541.9813843,0.0002116693649,541.9813843,0.2421710789,541.9813843,0.2147150189,541.9813843,0.2150294781,541.9813843,0.1925568581,541.9813843,0.01729807071,541.9813843,0.0188218914,541.9813843,0.01958558336,
541.0054321,-0.0002410350135,541.0054321,0.2432096601,541.0054321,0.2126509994,541.0054321,0.2142206877,541.0054321,0.1915733665,541.0054321,0.01756192558,541.0054321,0.01870739646,541.0054321,0.01961891912,
539.9917603,-2.122597471E-005,539.9917603,0.2426813841,539.9917603,0.2134517878,539.9917603,0.2155675888,539.9917603,0.1922193915,539.9917603,0.01774274372,539.9917603,0.01886282116,539.9917603,0.01987226494,
539.0153809,-0.0002132480149,539.0153809,0.2440703809,539.0153809,0.2142078876,539.0153809,0.2167110592,539.0153809,0.1926670074,539.0153809,0.01777553558,539.0153809,0.01891867816,539.0153809,0.01959156804,
538.0012207,9.200847853E-005,538.0012207,0.2439571917,538.0012207,0.2155632079,538.0012207,0.2170483619,538.0012207,0.1935608834,538.0012207,0.01748204045,538.0012207,0.01879842766,538.0012207,0.01945864968,
536.9867554,6.453851529E-005,536.9867554,0.2436015755,536.9867554,0.2151774764,536.9867554,0.2175699174,536.9867554,0.1930606216,536.9867554,0.01772254705,536.9867554,0.01903120056,536.9867554,0.01970020123,
536.0097046,1.102756232E-005,536.0097046,0.2454406917,536.0097046,0.2150050253,536.0097046,0.2169644386,536.0097046,0.1941977739,536.0097046,0.01797568053,536.0097046,0.01877480373,536.0097046,0.01983200014,
534.9949341,-9.524991765E-005,534.9949341,0.2435525358,534.9949341,0.2151618451,534.9949341,0.2171457857,534.9949341,0.1949523985,534.9949341,0.01785892621,534.9949341,0.01892127469,534.9949341,0.01980333403,
534.017395,1.532476381E-005,534.017395,0.2446158975,534.017395,0.2162079513,534.017395,0.2180941552,534.017395,0.1946313828,534.017395,0.01796615683,534.017395,0.01922691986,534.017395,0.02000484988,
533.0020752,-0.0001832339913,533.0020752,0.24556835,533.0020752,0.2160187811,533.0020752,0.2172805369,533.0020752,0.1939652264,533.0020752,0.01814190857,533.0020752,0.01889885962,533.0020752,0.02005185373,
531.9865112,-0.0001598940726,531.9865112,0.2446943372,531.9865112,0.2155240923,531.9865112,0.2165917009,531.9865112,0.1944567263,531.9865112,0.01766584627,531.9865112,0.01857115701,531.9865112,0.01947968453,
531.0083618,-0.0002046062582,531.0083618,0.2443283796,531.0083618,0.2156486362,531.0083618,0.2170170397,531.0083618,0.1950138509,531.0083618,0.01758634672,531.0083618,0.01858733967,531.0083618,0.01915224642,
529.9923096,-5.855011477E-005,529.9923096,0.244842276,529.9923096,0.2151725888,529.9923096,0.2178002894,529.9923096,0.1955169737,529.9923096,0.01744892076,529.9923096,0.01893841848,529.9923096,0.0194211565,
529.0136719,0.0001964412659,529.0136719,0.245484516,529.0136719,0.2166481465,529.0136719,0.2175881118,529.0136719,0.1947333515,529.0136719,0.01748449355,529.0136719,0.0186718069,529.0136719,0.01944519579,
527.9972534,-0.0001905306999,527.9972534,0.2453077435,527.9972534,0.2159070522,527.9972534,0.2165026218,527.9972534,0.1943110526,527.9972534,0.0176327657,527.9972534,0.01838715747,527.9972534,0.01935990155,
527.0181274,0.0001682914008,527.0181274,0.244794935,527.0181274,0.2159851491,527.0181274,0.2165034413,527.0181274,0.1938486397,527.0181274,0.01693092845,527.0181274,0.01817500032,527.0181274,0.01900929399,
526.0012207,0.0002946304739,526.0012207,0.2440630347,526.0012207,0.2154913098,526.0012207,0.2168619335,526.0012207,0.1943598986,526.0012207,0.01751933992,526.0012207,0.01833738759,526.0012207,0.01887001283,
524.9840088,-0.0001064818207,524.9840088,0.2448538393,524.9840088,0.2147003263,524.9840088,0.2174472809,524.9840088,0.1940353066,524.9840088,0.01727355644,524.9840088,0.01792183146,524.9840088,0.01878477819,
524.0043945,-0.0002346187975,524.0043945,0.2434632927,524.0043945,0.2151878923,524.0043945,0.2159462571,524.0043945,0.1951455921,524.0043945,0.01693308167,524.0043945,0.01737016067,524.0043945,0.01846742444,
522.9866943,-0.00028072024,522.9866943,0.2453048825,522.9866943,0.2160908133,522.9866943,0.215310052,522.9866943,0.1931777298,522.9866943,0.01653169282,522.9866943,0.01726294495,522.9866943,0.0179304909,
522.0065918,0.0001228204055,522.0065918,0.2458701879,522.0065918,0.2143846154,522.0065918,0.2168473154,522.0065918,0.1929656267,522.0065918,0.01665059105,522.0065918,0.01726833172,522.0065918,0.01788673736,
520.9885254,-0.000195809087,520.9885254,0.2438529283,520.9885254,0.2144360542,520.9885254,0.2150648683,520.9885254,0.1941163689,520.9885254,0.01634909213,520.9885254,0.0169726219,520.9885254,0.01771135814,
520.0079346,-0.0003637008485,520.0079346,0.2432431579,520.0079346,0.2133841664,520.0079346,0.215423286,520.0079346,0.1943689585,520.0079346,0.0158044342,520.0079346,0.01682136953,520.0079346,0.01737573929,
518.9894409,-0.0004886591341,518.9894409,0.2425281107,518.9894409,0.2136266828,518.9894409,0.2161563039,518.9894409,0.1926596314,518.9894409,0.01566641778,518.9894409,0.01654822938,518.9894409,0.01681023091,
518.0084229,8.260997856E-005,518.0084229,0.2429522872,518.0084229,0.212794587,518.0084229,0.2151044458,518.0084229,0.1917960346,518.0084229,0.01653591357,518.0084229,0.01659561507,518.0084229,0.01720433682,
516.9894409,-0.0004513202293,516.9894409,0.2421589643,516.9894409,0.2124094516,516.9894409,0.2133785486,516.9894409,0.1911128163,516.9894409,0.01560241636,516.9894409,0.01564806141,516.9894409,0.01670003124,
516.0079346,2.055394543E-005,516.0079346,0.2417334318,516.0079346,0.2110212147,516.0079346,0.2137326598,516.0079346,0.1913189888,516.0079346,0.01554320008,516.0079346,0.01567285694,516.0079346,0.0169868879,
514.9885864,-1.708470563E-006,514.9885864,0.2410550117,514.9885864,0.2115558982,514.9885864,0.2139160484,514.9885864,0.1909678131,514.9885864,0.01559769362,514.9885864,0.01554958522,514.9885864,0.0169220455,
514.0067139,-0.0001240796119,514.0067139,0.2408071011,514.0067139,0.2106611133,514.0067139,0.2128704488,514.0067139,0.1891000718,514.0067139,0.01481419243,514.0067139,0.01567768864,514.0067139,0.01632922888,
512.9868774,-2.500512528E-005,512.9868774,0.2410085201,512.9868774,0.2097451389,512.9868774,0.2117119431,512.9868774,0.1893014908,512.9868774,0.01520997472,512.9868774,0.015509611,512.9868774,0.01620324329,
512.0045776,6.383949221E-005,512.0045776,0.2409012616,512.0045776,0.2092393488,512.0045776,0.2105398327,512.0045776,0.1886752099,512.0045776,0.01495654695,512.0045776,0.01534980442,512.0045776,0.01636524498,
510.9842529,2.588597567E-007,510.9842529,0.2385635078,510.9842529,0.2085219175,510.9842529,0.2107195556,510.9842529,0.1881777048,510.9842529,0.01473531965,510.9842529,0.01534202788,510.9842529,0.01642473601,
510.0015564,6.399482663E-005,510.0015564,0.2377031893,510.0015564,0.2102385014,510.0015564,0.2101807445,510.0015564,0.1885087341,510.0015564,0.01505973842,510.0015564,0.01518994942,510.0015564,0.01619504765,
509.0186157,-0.0001969993027,509.0186157,0.2383428365,509.0186157,0.2072724253,509.0186157,0.2084997892,509.0186157,0.1872385442,509.0186157,0.01476338506,509.0186157,0.01505279727,509.0186157,0.01601269655,
507.9976807,-0.000130497443,507.9976807,0.2384833843,507.9976807,0.2077174634,507.9976807,0.2084154487,507.9976807,0.1861496866,507.9976807,0.01452999748,507.9976807,0.01466998365,507.9976807,0.01598672569,
507.0143433,-0.0004013576254,507.0143433,0.2368697226,507.0143433,0.2068549693,507.0143433,0.2063790113,507.0143433,0.1851566732,507.0143433,0.01444668137,507.0143433,0.01512328442,507.0143433,0.01522847358,
505.9929199,4.248095138E-005,505.9929199,0.2369911671,505.9929199,0.2068722695,505.9929199,0.2090362161,505.9929199,0.1846433729,505.9929199,0.01482013799,505.9929199,0.01494403463,505.9929199,0.01536927465,
505.0091553,0.0002172116947,505.0091553,0.2370274961,505.0091553,0.2066665739,505.0091553,0.2057085484,505.0091553,0.1847104281,505.0091553,0.01437670551,505.0091553,0.01460050698,505.0091553,0.01524898317,
503.9873352,0.0001939032954,503.9873352,0.2344154567,503.9873352,0.2057722807,503.9873352,0.2050581127,503.9873352,0.1839358062,503.9873352,0.01451714989,503.9873352,0.01500804629,503.9873352,0.01551261544,
503.0031433,0.0003154574079,503.0031433,0.2344241142,503.0031433,0.2050554454,503.0031433,0.2050487697,503.0031433,0.1834985614,503.0031433,0.01478649862,503.0031433,0.01475639548,503.0031433,0.01554419287,
502.0187378,1.837907689E-006,502.0187378,0.2332384586,502.0187378,0.2053411603,502.0187378,0.2035363913,502.0187378,0.1836431772,502.0187378,0.01453302242,502.0187378,0.01450813003,502.0187378,0.01500555407,
500.9962463,4.607726623E-006,500.9962463,0.2347601652,500.9962463,0.2048858851,500.9962463,0.2054073662,500.9962463,0.1838611215,500.9962463,0.0142546026,500.9962463,0.01459424291,500.9962463,0.01527667977,
500.0114136,0.0003252754395,500.0114136,0.2345982045,500.0114136,0.2040096223,500.0114136,0.2047172636,500.0114136,0.1824189872,500.0114136,0.01440030616,500.0114136,0.01470535435,500.0114136,0.01500710752,
498.9885254,-0.0001570994064,498.9885254,0.2327678651,498.9885254,0.2028506994,498.9885254,0.2049936503,498.9885254,0.1814160198,498.9885254,0.01429625414,498.9885254,0.01439821813,498.9885254,0.01517871767,
498.0032654,1.910426545E-005,498.0032654,0.2323447764,498.0032654,0.203062892,498.0032654,0.2044383585,498.0032654,0.1823827326,498.0032654,0.01394262537,498.0032654,0.0143204648,498.0032654,0.01527775265,
497.0178833,-0.0003583210346,497.0178833,0.2318025231,497.0178833,0.2032944858,497.0178833,0.2028951347,497.0178833,0.1814534515,497.0178833,0.01409381256,497.0178833,0.01416072156,497.0178833,0.01478049904,
495.9942932,-3.991432823E-005,495.9942932,0.2330705822,495.9942932,0.2036681026,495.9942932,0.2019809037,495.9942932,0.1819738895,495.9942932,0.01400108915,495.9942932,0.01419875305,495.9942932,0.01518316753,
495.0084534,7.259032282E-005,495.0084534,0.233610481,495.0084534,0.2030720562,495.0084534,0.2034890652,495.0084534,0.1825128496,495.0084534,0.0142012937,495.0084534,0.0145064434,495.0084534,0.01531295944,
493.9845276,-0.0003411465732,493.9845276,0.2332918793,493.9845276,0.2018147707,493.9845276,0.2029349059,493.9845276,0.1812729239,493.9845276,0.01385097671,493.9845276,0.01433314662,493.9845276,0.01482479926,
492.9981995,3.427437332E-005,492.9981995,0.2323181182,492.9981995,0.2019800842,492.9981995,0.204930082,492.9981995,0.1818636656,492.9981995,0.01404397283,492.9981995,0.01430093497,492.9981995,0.01471322775,
492.0117798,0.0001460732019,492.0117798,0.2332950681,492.0117798,0.2033361197,492.0117798,0.203541398,492.0117798,0.1811047345,492.0117798,0.01389748044,492.0117798,0.01413079537,492.0117798,0.01517158654,
490.9871521,-1.30981025E-005,490.9871521,0.2330200821,490.9871521,0.2025287002,490.9871521,0.203144446,490.9871521,0.1808293164,490.9871521,0.01397288591,490.9871521,0.01423788443,490.9871521,0.0149410069,
490.0003052,0.0001485849934,490.0003052,0.23339279,490.0003052,0.2019776106,490.0003052,0.2039807588,490.0003052,0.1823030114,490.0003052,0.01404426713,490.0003052,0.01439733524,490.0003052,0.01512743905,
489.0132446,-9.095377027E-005,489.0132446,0.2333653718,489.0132446,0.202909708,489.0132446,0.2052601278,489.0132446,0.1821294278,489.0132446,0.01385215204,489.0132446,0.01411782578,489.0132446,0.01493176352,
487.9879761,-2.101889731E-005,487.9879761,0.2339746058,487.9879761,0.205363214,487.9879761,0.2037577331,487.9879761,0.1827507317,487.9879761,0.01417200733,487.9879761,0.01434288546,487.9879761,0.0153010264,
487.0005493,7.769074E-005,487.0005493,0.2344568074,487.0005493,0.2042571753,487.0005493,0.2040229589,487.0005493,0.1826536357,487.0005493,0.01460462995,487.0005493,0.01442441624,487.0005493,0.0155320121,
486.0128784,-0.0002812376188,486.0128784,0.2344191819,486.0128784,0.2049390376,486.0128784,0.2045198828,486.0128784,0.1833160818,486.0128784,0.01402362622,486.0128784,0.01440975163,486.0128784,0.01524249464,
484.9869385,0.0001769666414,484.9869385,0.2349271327,484.9869385,0.2053470463,484.9869385,0.207208097,484.9869385,0.1847907156,484.9869385,0.01415911689,484.9869385,0.01462660916,484.9869385,0.01514797099,
483.9988708,-0.0004448554246,483.9988708,0.2365876883,483.9988708,0.2062921226,483.9988708,0.2067595273,483.9988708,0.184652999,483.9988708,0.01402017754,483.9988708,0.01434202958,483.9988708,0.01529453788,
483.0106201,-2.070828123E-005,483.0106201,0.2377575189,483.0106201,0.2072253227,483.0106201,0.2067051232,483.0106201,0.1843498349,483.0106201,0.01463565882,483.0106201,0.01468671765,483.0106201,0.01578035392,
481.9841003,-3.556586307E-005,481.9841003,0.2391712815,481.9841003,0.208363086,481.9841003,0.2084425092,481.9841003,0.1860902309,481.9841003,0.01433055103,481.9841003,0.01490706299,481.9841003,0.01555956621,
480.9954529,0.0001248918707,480.9954529,0.2398141176,480.9954529,0.2083698958,480.9954529,0.2106710821,480.9954529,0.1871178448,480.9954529,0.01472605392,480.9954529,0.01479659509,480.9954529,0.01555197313,
480.0066223,-5.694875654E-006,480.0066223,0.2410426438,480.0066223,0.2096939087,480.0066223,0.2129985988,480.0066223,0.1880791038,480.0066223,0.01474654023,480.0066223,0.01496780012,480.0066223,0.01588121802,
479.0174866,0.0001783650514,479.0174866,0.242848441,479.0174866,0.2126878351,479.0174866,0.215129137,479.0174866,0.1907637268,479.0174866,0.01507439837,479.0174866,0.01521471981,479.0174866,0.01594910026,
477.9902649,0.0004696181859,477.9902649,0.2460061312,477.9902649,0.2143826187,477.9902649,0.2171758264,477.9902649,0.1923026592,477.9902649,0.01523986738,477.9902649,0.01528638601,477.9902649,0.01649517566,
477.0007324,-0.0003619937925,477.0007324,0.2489296794,477.0007324,0.2167867571,477.0007324,0.2193792611,477.0007324,0.195195049,477.0007324,0.01480085403,477.0007324,0.01512009464,477.0007324,0.01595723815,
476.0110779,0.0001797116856,476.0110779,0.2503621876,476.0110779,0.2195692062,476.0110779,0.221660316,476.0110779,0.1969912499,476.0110779,0.01512215845,476.0110779,0.0155910654,476.0110779,0.0161270462,
474.9832153,0.0001353529369,474.9832153,0.252740711,474.9832153,0.221102953,474.9832153,0.2246507555,474.9832153,0.2001880556,474.9832153,0.01580478251,474.9832153,0.01595079154,474.9832153,0.01663536578,
473.993103,0.0002098823607,473.993103,0.2555669844,473.993103,0.2250975519,473.993103,0.2284895927,473.993103,0.2032984495,473.993103,0.01566832326,473.993103,0.01602964476,473.993103,0.01707688533,
473.0028687,4.527691999E-005,473.0028687,0.2583056092,473.0028687,0.2270900011,473.0028687,0.2295024395,473.0028687,0.2062597424,473.0028687,0.01583659649,473.0028687,0.0164272096,473.0028687,0.01697049476,
472.0124207,-2.334851524E-005,472.0124207,0.2628586888,472.0124207,0.2311875522,472.0124207,0.2342354953,472.0124207,0.2099626958,472.0124207,0.01604914479,472.0124207,0.01637363248,472.0124207,0.01697202958,
470.9836426,-0.000187787984,470.9836426,0.2650026381,470.9836426,0.2353076786,470.9836426,0.2378764898,470.9836426,0.2128818184,470.9836426,0.01625722833,470.9836426,0.01712769456,470.9836426,0.01760203391,
469.9928284,-2.070828123E-005,469.9928284,0.2696124017,469.9928284,0.2385843098,469.9928284,0.2421806604,469.9928284,0.214982897,469.9928284,0.01651332714,469.9928284,0.01728802174,469.9928284,0.0178978499,
469.0018005,-0.0003254717158,469.0018005,0.273976624,469.0018005,0.2423117012,469.0018005,0.2467540652,469.0018005,0.2189407051,469.0018005,0.01659994572,469.0018005,0.01722052321,469.0018005,0.01792104915,
468.0105591,3.484390982E-005,468.0105591,0.2781413496,468.0105591,0.2460427582,468.0105591,0.2506392002,468.0105591,0.2241475284,468.0105591,0.01641411707,468.0105591,0.01785970852,468.0105591,0.0182032343,
466.9811096,-0.0002403623512,466.9811096,0.2818870246,466.9811096,0.2486084104,466.9811096,0.2553531826,466.9811096,0.227681309,466.9811096,0.01731943153,466.9811096,0.01788948849,466.9811096,0.01886249706,
465.989502,-8.909036114E-005,465.989502,0.2876299322,465.989502,0.2543513477,465.989502,0.2600330114,465.989502,0.2316974849,465.989502,0.01758807153,465.989502,0.01846285909,465.989502,0.0190766938,
464.9976501,-0.0001829234971,464.9976501,0.2921209931,464.9976501,0.2575950027,464.9976501,0.266037792,464.9976501,0.2357925624,464.9976501,0.01815756224,464.9976501,0.01884249039,464.9976501,0.01977756806,
464.0056763,-0.0001918244234,464.0056763,0.2970484495,464.0056763,0.2631643713,464.0056763,0.2702861428,464.0056763,0.2417525798,464.0056763,0.01826575771,464.0056763,0.01974012889,464.0056763,0.02016998455,
463.0135498,-0.0001077240377,463.0135498,0.3005620837,463.0135498,0.2668351233,463.0135498,0.2756014764,463.0135498,0.2463266701,463.0135498,0.0188564416,463.0135498,0.02023807913,463.0135498,0.02056888863,
461.9829712,-0.0003301276884,461.9829712,0.3044386506,461.9829712,0.2727855146,461.9829712,0.2833797336,461.9829712,0.2508705556,461.9829712,0.01919131353,461.9829712,0.02066177689,461.9829712,0.0208627414,
460.990448,-0.0003741498804,460.990448,0.309887737,460.990448,0.278211087,460.990448,0.2893097401,460.990448,0.2560387254,460.990448,0.01963774115,460.990448,0.02133334987,460.990448,0.02181554772,
459.9977112,-0.0001154360725,459.9977112,0.3165117204,459.9977112,0.2846353352,459.9977112,0.2940955162,459.9977112,0.2622177303,459.9977112,0.02035127021,459.9977112,0.02160935476,459.9977112,0.0221098084,
459.0047607,-6.31054063E-005,459.0047607,0.3227903545,459.0047607,0.2892039716,459.0047607,0.3019167483,459.0047607,0.2660048604,459.0047607,0.02076750249,459.0047607,0.0223479867,459.0047607,0.02316514403,
458.0116272,0.0002222361218,458.0116272,0.3302739859,458.0116272,0.296148777,458.0116272,0.3086772859,458.0116272,0.2737918496,458.0116272,0.0215747226,458.0116272,0.02373617701,458.0116272,0.02412302047,
457.0183105,1.628257996E-005,457.0183105,0.3377138674,457.0183105,0.3028818369,457.0183105,0.3162574768,457.0183105,0.2801727355,457.0183105,0.02230869047,457.0183105,0.02436994575,457.0183105,0.02471827716,
455.9866028,7.186539733E-005,455.9866028,0.3465863168,455.9866028,0.3128206432,455.9866028,0.3232766986,455.9866028,0.2889649272,455.9866028,0.02289355174,455.9866028,0.0253293328,455.9866028,0.02563661337,
454.9929199,-8.676110156E-005,454.9929199,0.3536443114,454.9929199,0.3207580447,454.9929199,0.3344614506,454.9929199,0.2967723906,454.9929199,0.02359996177,454.9929199,0.02575195953,454.9929199,0.0263009388,
453.999054,0.0001020544805,453.999054,0.3640439212,453.999054,0.3303358853,453.999054,0.3463311791,453.999054,0.3086379468,453.999054,0.0243267417,453.999054,0.02703669295,453.999054,0.02745334618,
453.0049438,5.824733307E-005,453.0049438,0.3743811846,453.0049438,0.3385341465,453.0049438,0.3557299674,453.0049438,0.317435205,453.0049438,0.02539676055,453.0049438,0.02816658281,453.0049438,0.02834073827,
452.0107422,0.0001156998042,452.0107422,0.38388744,452.0107422,0.3498929143,452.0107422,0.3667490482,452.0107422,0.3274422288,452.0107422,0.02634241432,452.0107422,0.02939414047,452.0107422,0.02912942134,
451.0163269,-0.0002262879425,451.0163269,0.3989013135,451.0163269,0.3629249334,451.0163269,0.3832899034,451.0163269,0.336361438,451.0163269,0.02731416933,451.0163269,0.03052321821,451.0163269,0.03073085472,
449.983429,-0.0003956161963,449.983429,0.4106595814,449.983429,0.3754231632,449.983429,0.3967218399,449.983429,0.3539877236,449.983429,0.02831086889,449.983429,0.03160456941,449.983429,0.03169973567,
448.9886475,-0.0002951550414,448.9886475,0.4254023135,448.9886475,0.3885647058,448.9886475,0.411886096,448.9886475,0.3636173904,448.9886475,0.02936214954,448.9886475,0.03307223693,448.9886475,0.03328416869,
447.9936523,8.6977725E-006,447.9936523,0.4406684041,447.9936523,0.404173255,447.9936523,0.4298516214,447.9936523,0.3808571994,447.9936523,0.03071574122,447.9936523,0.03487224504,447.9936523,0.03450154886,
446.9985046,-0.0002293408907,446.9985046,0.4570576549,446.9985046,0.421800077,446.9985046,0.4437805116,446.9985046,0.3953935802,446.9985046,0.03194889054,446.9985046,0.03629151732,446.9985046,0.03577446193,
446.0031128,2.360864528E-005,446.0031128,0.4745505452,446.0031128,0.4399355352,446.0031128,0.4686208367,446.0031128,0.4172102809,446.0031128,0.03345317394,446.0031128,0.03817054257,446.0031128,0.03800528497,
445.0075989,-4.038192401E-006,445.0075989,0.4946933389,445.0075989,0.4619618654,445.0075989,0.4920198619,445.0075989,0.4359515309,445.0075989,0.03501358256,445.0075989,0.03998728096,445.0075989,0.03970391676,
444.0118408,-5.228934242E-006,444.0118408,0.5205150247,444.0118408,0.4843503833,444.0118408,0.5168896914,444.0118408,0.4559011459,444.0118408,0.03671405092,444.0118408,0.04235543683,444.0118408,0.04180398211,
443.0159912,-7.273347728E-005,443.0159912,0.5405093431,443.0159912,0.5046272874,443.0159912,0.5396353602,443.0159912,0.4779992998,443.0159912,0.03848843277,443.0159912,0.0444390066,443.0159912,0.04430548474,
441.9815979,-9.188546392E-005,441.9815979,0.5686149001,441.9815979,0.5306202769,441.9815979,0.5782925487,441.9815979,0.5087965131,441.9815979,0.04071510956,441.9815979,0.04710468277,441.9815979,0.04686346278,
440.985321,0.0002927654132,440.985321,0.5989082456,440.985321,0.5614121556,440.985321,0.6036049724,440.985321,0.537694335,440.985321,0.04367800802,440.985321,0.05032802373,440.985321,0.04977979511,
439.9888916,0.0001401951449,439.9888916,0.6302281022,439.9888916,0.5895223022,439.9888916,0.6365346313,439.9888916,0.5616518855,439.9888916,0.04599016532,439.9888916,0.05309578404,439.9888916,0.05286983773,
438.9923096,-5.290769695E-005,438.9923096,0.6606589556,438.9923096,0.6158965826,438.9923096,0.668664515,438.9923096,0.5920960307,438.9923096,0.04893205315,438.9923096,0.05615164712,438.9923096,0.0561918579,
437.9954529,-9.370619409E-006,437.9954529,0.6978356242,437.9954529,0.6484508514,437.9954529,0.7079575062,437.9954529,0.6303872466,437.9954529,0.05152272806,437.9954529,0.06035624072,437.9954529,0.05963928625,
436.9984741,-1.299456198E-005,436.9984741,0.723974824,436.9984741,0.6803094745,436.9984741,0.7433621287,436.9984741,0.6631000638,436.9984741,0.05501296371,436.9984741,0.06407222152,436.9984741,0.06391156465,
436.0013733,-0.0001766099303,436.0013733,0.7667286396,436.0013733,0.7232100368,436.0013733,0.786611557,436.0013733,0.6992914081,436.0013733,0.05890255049,436.0013733,0.06935230643,436.0013733,0.06845255196,
435.0039673,0.0003952773695,435.0039673,0.8058919907,435.0039673,0.760540843,435.0039673,0.8308421373,435.0039673,0.7335312366,435.0039673,0.06334815174,435.0039673,0.0750791654,435.0039673,0.07368946075,
434.0064697,9.603800208E-006,434.0064697,0.8442337513,434.0064697,0.7947798371,434.0064697,0.8725684285,434.0064697,0.7746222615,434.0064697,0.0677927956,434.0064697,0.07861223817,434.0064697,0.0784246549,
433.008728,-7.20087919E-005,433.008728,0.8858104348,433.008728,0.8342588544,433.008728,0.9160043597,433.008728,0.8135198951,433.008728,0.07265374064,433.008728,0.08545324951,433.008728,0.08366681635,
432.0108948,0.0002761357464,432.0108948,0.9305508137,432.0108948,0.8772068024,432.0108948,0.9513936043,432.0108948,0.8561367393,432.0108948,0.07724203169,432.0108948,0.09072681516,432.0108948,0.08986187726,
431.0128784,0.0003050956293,431.0128784,0.9619568586,431.0128784,0.9204759598,431.0128784,1.009508252,431.0128784,0.8905621171,431.0128784,0.08190435171,431.0128784,0.09847266972,431.0128784,0.09702572972,
430.0146484,9.203436639E-005,430.0146484,1.011761069,430.0146484,0.9546816945,430.0146484,1.053343058,430.0146484,0.9322687984,430.0146484,0.08775571734,430.0146484,0.1046169326,430.0146484,0.103313677,
429.0162354,-0.0001392441918,429.0162354,1.040252447,429.0162354,0.9954347014,429.0162354,1.087334394,429.0162354,0.9708354473,429.0162354,0.09325888008,429.0162354,0.1109865904,429.0162354,0.1090846285,
428.0177002,0.0002884913702,428.0177002,1.095170736,428.0177002,1.037006855,428.0177002,1.130605698,428.0177002,1.01447618,428.0177002,0.09911236167,428.0177002,0.118763417,428.0177002,0.1167278513,
427.0189209,-0.0002463127894,427.0189209,1.131884575,427.0189209,1.073071241,427.0189209,1.177266359,427.0189209,1.045291543,427.0189209,0.1055035442,427.0189209,0.1259370446,427.0189209,0.1242071912,
425.9815979,-0.0001538906945,425.9815979,1.16882062,425.9815979,1.107300878,425.9815979,1.206011057,425.9815979,1.081450462,425.9815979,0.1110513061,425.9815979,0.1335913688,425.9815979,0.1298860461,
424.9824829,-3.344338256E-005,424.9824829,1.192805171,424.9824829,1.138096929,424.9824829,1.230928779,424.9824829,1.118998408,424.9824829,0.1168972254,424.9824829,0.1388206631,424.9824829,0.1361470073,
423.9832458,-0.0001003741854,423.9832458,1.230697632,423.9832458,1.168724656,423.9832458,1.261548519,423.9832458,1.144447446,423.9832458,0.1217079312,423.9832458,0.1451120228,423.9832458,0.1419121623,
422.9837952,-0.0003900298907,422.9837952,1.241785288,422.9837952,1.182324409,422.9837952,1.289886832,422.9837952,1.166119576,422.9837952,0.125937283,422.9837952,0.1498549432,422.9837952,0.1470551342,
421.9841614,3.950378596E-005,421.9841614,1.268238068,421.9841614,1.208908558,421.9841614,1.315919757,421.9841614,1.191926837,421.9841614,0.1302985251,421.9841614,0.1543777585,421.9841614,0.151794076,
420.984375,-7.231937343E-005,420.984375,1.280626535,420.984375,1.226686716,420.984375,1.32785356,420.984375,1.201125383,420.984375,0.1330819875,420.984375,0.1588684916,420.984375,0.155169338,
419.984436,0.0001212926945,419.984436,1.296556592,419.984436,1.2374717,419.984436,1.32857883,419.984436,1.221858621,419.984436,0.1354882121,419.984436,0.1612572074,419.984436,0.1577612609,
418.9842834,0.0001589171443,418.9842834,1.311195612,418.9842834,1.247255683,418.9842834,1.347210765,418.9842834,1.230089188,418.9842834,0.1367187947,418.9842834,0.1626415402,418.9842834,0.1590828598,
417.9839783,-0.0001239760895,417.9839783,1.324644089,417.9839783,1.258074641,417.9839783,1.35764575,417.9839783,1.233116984,417.9839783,0.1370549053,417.9839783,0.1631207615,417.9839783,0.1594045311,
416.9835205,-0.0003383013536,416.9835205,1.317422748,416.9835205,1.26386261,416.9835205,1.346559286,416.9835205,1.244282365,416.9835205,0.1365944147,416.9835205,0.1622555405,416.9835205,0.158254087,
415.9828491,-5.44606628E-005,415.9828491,1.334761739,415.9828491,1.252975464,415.9828491,1.351747632,415.9828491,1.254543304,415.9828491,0.1355000585,415.9828491,0.1610751301,415.9828491,0.156729579,
414.9820557,0.0002624335757,414.9820557,1.315515041,414.9820557,1.255990624,414.9820557,1.371033072,414.9820557,1.253866792,414.9820557,0.1341792345,414.9820557,0.1586402953,414.9820557,0.1544418484,
413.9810181,-8.194724069E-005,413.9810181,1.316444039,413.9810181,1.264213204,413.9810181,1.356970668,413.9810181,1.245830297,413.9810181,0.1315830052,413.9810181,0.155990988,413.9810181,0.1513691843,
413.0184021,0.00019978208,413.0184021,1.321948051,413.0184021,1.267903447,413.0184021,1.360557318,413.0184021,1.243884802,413.0184021,0.1287735552,413.0184021,0.1526752859,413.0184021,0.1474484503,
412.0171204,-0.0001391406695,412.0171204,1.312288284,412.0171204,1.257943869,412.0171204,1.349220991,412.0171204,1.237631202,412.0171204,0.1257167011,412.0171204,0.1488804817,412.0171204,0.1441554874,
