blank,,bm3-a82f-heme-20in1000-tube-53,,bm3-a82f-heme-20in1000-tube-54,,bm3-a82f-heme-20in1000-tube-55,,bm3-a82f-heme-20in1000-tube-57,,bm3-a82f-heme-20in1000-post-lipidex,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
472.0124207,-2.334851524E-005,472.0124207,0.2628586888,472.0124207,0.2311875522,472.0124207,0.2342354953,472.0124207,0.2099626958,472.0124207,0.01604914479,
470.9836426,-0.000187787984,470.9836426,0.2650026381,470.9836426,0.2353076786,470.9836426,0.2378764898,470.9836426,0.2128818184,470.9836426,0.01625722833,
469.9928284,-2.070828123E-005,469.9928284,0.2696124017,469.9928284,0.2385843098,469.9928284,0.2421806604,469.9928284,0.214982897,469.9928284,0.01651332714,
469.0018005,-0.0003254717158,469.0018005,0.273976624,469.0018005,0.2423117012,469.0018005,0.2467540652,469.0018005,0.2189407051,469.0018005,0.01659994572,
468.0105591,3.484390982E-005,468.0105591,0.2781413496,468.0105591,0.2460427582,468.0105591,0.2506392002,468.0105591,0.2241475284,468.0105591,0.01641411707,
466.9811096,-0.0002403623512,466.9811096,0.2818870246,466.9811096,0.2486084104,466.9811096,0.2553531826,466.9811096,0.227681309,466.9811096,0.01731943153,
465.989502,-8.909036114E-005,465.989502,0.2876299322,465.989502,0.2543513477,465.989502,0.2600330114,465.989502,0.2316974849,465.989502,0.01758807153,
464.9976501,-0.0001829234971,464.9976501,0.2921209931,464.9976501,0.2575950027,464.9976501,0.266037792,464.9976501,0.2357925624,464.9976501,0.01815756224,
464.0056763,-0.0001918244234,464.0056763,0.2970484495,464.0056763,0.2631643713,464.0056763,0.2702861428,464.0056763,0.2417525798,464.0056763,0.01826575771,
463.0135498,-0.0001077240377,463.0135498,0.3005620837,463.0135498,0.2668351233,463.0135498,0.2756014764,463.0135498,0.2463266701,463.0135498,0.0188564416,
461.9829712,-0.0003301276884,461.9829712,0.3044386506,461.9829712,0.2727855146,461.9829712,0.2833797336,461.9829712,0.2508705556,461.9829712,0.01919131353,
460.990448,-0.0003741498804,460.990448,0.309887737,460.990448,0.278211087,460.990448,0.2893097401,460.990448,0.2560387254,460.990448,0.01963774115,
459.9977112,-0.0001154360725,459.9977112,0.3165117204,459.9977112,0.2846353352,459.9977112,0.2940955162,459.9977112,0.2622177303,459.9977112,0.02035127021,
459.0047607,-6.31054063E-005,459.0047607,0.3227903545,459.0047607,0.2892039716,459.0047607,0.3019167483,459.0047607,0.2660048604,459.0047607,0.02076750249,
458.0116272,0.0002222361218,458.0116272,0.3302739859,458.0116272,0.296148777,458.0116272,0.3086772859,458.0116272,0.2737918496,458.0116272,0.0215747226,
457.0183105,1.628257996E-005,457.0183105,0.3377138674,457.0183105,0.3028818369,457.0183105,0.3162574768,457.0183105,0.2801727355,457.0183105,0.02230869047,
455.9866028,7.186539733E-005,455.9866028,0.3465863168,455.9866028,0.3128206432,455.9866028,0.3232766986,455.9866028,0.2889649272,455.9866028,0.02289355174,
454.9929199,-8.676110156E-005,454.9929199,0.3536443114,454.9929199,0.3207580447,454.9929199,0.3344614506,454.9929199,0.2967723906,454.9929199,0.02359996177,
453.999054,0.0001020544805,453.999054,0.3640439212,453.999054,0.3303358853,453.999054,0.3463311791,453.999054,0.3086379468,453.999054,0.0243267417,
453.0049438,5.824733307E-005,453.0049438,0.3743811846,453.0049438,0.3385341465,453.0049438,0.3557299674,453.0049438,0.317435205,453.0049438,0.02539676055,
452.0107422,0.0001156998042,452.0107422,0.38388744,452.0107422,0.3498929143,452.0107422,0.3667490482,452.0107422,0.3274422288,452.0107422,0.02634241432,
451.0163269,-0.0002262879425,451.0163269,0.3989013135,451.0163269,0.3629249334,451.0163269,0.3832899034,451.0163269,0.336361438,451.0163269,0.02731416933,
449.983429,-0.0003956161963,449.983429,0.4106595814,449.983429,0.3754231632,449.983429,0.3967218399,449.983429,0.3539877236,449.983429,0.02831086889,
448.9886475,-0.0002951550414,448.9886475,0.4254023135,448.9886475,0.3885647058,448.9886475,0.411886096,448.9886475,0.3636173904,448.9886475,0.02936214954,
447.9936523,8.6977725E-006,447.9936523,0.4406684041,447.9936523,0.404173255,447.9936523,0.4298516214,447.9936523,0.3808571994,447.9936523,0.03071574122,
446.9985046,-0.0002293408907,446.9985046,0.4570576549,446.9985046,0.421800077,446.9985046,0.4437805116,446.9985046,0.3953935802,446.9985046,0.03194889054,
446.0031128,2.360864528E-005,446.0031128,0.4745505452,446.0031128,0.4399355352,446.0031128,0.4686208367,446.0031128,0.4172102809,446.0031128,0.03345317394,
445.0075989,-4.038192401E-006,445.0075989,0.4946933389,445.0075989,0.4619618654,445.0075989,0.4920198619,445.0075989,0.4359515309,445.0075989,0.03501358256,
444.0118408,-5.228934242E-006,444.0118408,0.5205150247,444.0118408,0.4843503833,444.0118408,0.5168896914,444.0118408,0.4559011459,444.0118408,0.03671405092,
443.0159912,-7.273347728E-005,443.0159912,0.5405093431,443.0159912,0.5046272874,443.0159912,0.5396353602,443.0159912,0.4779992998,443.0159912,0.03848843277,
441.9815979,-9.188546392E-005,441.9815979,0.5686149001,441.9815979,0.5306202769,441.9815979,0.5782925487,441.9815979,0.5087965131,441.9815979,0.04071510956,
440.985321,0.0002927654132,440.985321,0.5989082456,440.985321,0.5614121556,440.985321,0.6036049724,440.985321,0.537694335,440.985321,0.04367800802,
439.9888916,0.0001401951449,439.9888916,0.6302281022,439.9888916,0.5895223022,439.9888916,0.6365346313,439.9888916,0.5616518855,439.9888916,0.04599016532,
438.9923096,-5.290769695E-005,438.9923096,0.6606589556,438.9923096,0.6158965826,438.9923096,0.668664515,438.9923096,0.5920960307,438.9923096,0.04893205315,
437.9954529,-9.370619409E-006,437.9954529,0.6978356242,437.9954529,0.6484508514,437.9954529,0.7079575062,437.9954529,0.6303872466,437.9954529,0.05152272806,
436.9984741,-1.299456198E-005,436.9984741,0.723974824,436.9984741,0.6803094745,436.9984741,0.7433621287,436.9984741,0.6631000638,436.9984741,0.05501296371,
436.0013733,-0.0001766099303,436.0013733,0.7667286396,436.0013733,0.7232100368,436.0013733,0.786611557,436.0013733,0.6992914081,436.0013733,0.05890255049,
435.0039673,0.0003952773695,435.0039673,0.8058919907,435.0039673,0.760540843,435.0039673,0.8308421373,435.0039673,0.7335312366,435.0039673,0.06334815174,
434.0064697,9.603800208E-006,434.0064697,0.8442337513,434.0064697,0.7947798371,434.0064697,0.8725684285,434.0064697,0.7746222615,434.0064697,0.0677927956,
433.008728,-7.20087919E-005,433.008728,0.8858104348,433.008728,0.8342588544,433.008728,0.9160043597,433.008728,0.8135198951,433.008728,0.07265374064,
432.0108948,0.0002761357464,432.0108948,0.9305508137,432.0108948,0.8772068024,432.0108948,0.9513936043,432.0108948,0.8561367393,432.0108948,0.07724203169,
431.0128784,0.0003050956293,431.0128784,0.9619568586,431.0128784,0.9204759598,431.0128784,1.009508252,431.0128784,0.8905621171,431.0128784,0.08190435171,
430.0146484,9.203436639E-005,430.0146484,1.011761069,430.0146484,0.9546816945,430.0146484,1.053343058,430.0146484,0.9322687984,430.0146484,0.08775571734,
429.0162354,-0.0001392441918,429.0162354,1.040252447,429.0162354,0.9954347014,429.0162354,1.087334394,429.0162354,0.9708354473,429.0162354,0.09325888008,
428.0177002,0.0002884913702,428.0177002,1.095170736,428.0177002,1.037006855,428.0177002,1.130605698,428.0177002,1.01447618,428.0177002,0.09911236167,
427.0189209,-0.0002463127894,427.0189209,1.131884575,427.0189209,1.073071241,427.0189209,1.177266359,427.0189209,1.045291543,427.0189209,0.1055035442,
425.9815979,-0.0001538906945,425.9815979,1.16882062,425.9815979,1.107300878,425.9815979,1.206011057,425.9815979,1.081450462,425.9815979,0.1110513061,
424.9824829,-3.344338256E-005,424.9824829,1.192805171,424.9824829,1.138096929,424.9824829,1.230928779,424.9824829,1.118998408,424.9824829,0.1168972254,
423.9832458,-0.0001003741854,423.9832458,1.230697632,423.9832458,1.168724656,423.9832458,1.261548519,423.9832458,1.144447446,423.9832458,0.1217079312,
422.9837952,-0.0003900298907,422.9837952,1.241785288,422.9837952,1.182324409,422.9837952,1.289886832,422.9837952,1.166119576,422.9837952,0.125937283,
421.9841614,3.950378596E-005,421.9841614,1.268238068,421.9841614,1.208908558,421.9841614,1.315919757,421.9841614,1.191926837,421.9841614,0.1302985251,
420.984375,-7.231937343E-005,420.984375,1.280626535,420.984375,1.226686716,420.984375,1.32785356,420.984375,1.201125383,420.984375,0.1330819875,
419.984436,0.0001212926945,419.984436,1.296556592,419.984436,1.2374717,419.984436,1.32857883,419.984436,1.221858621,419.984436,0.1354882121,
418.9842834,0.0001589171443,418.9842834,1.311195612,418.9842834,1.247255683,418.9842834,1.347210765,418.9842834,1.230089188,418.9842834,0.1367187947,
417.9839783,-0.0001239760895,417.9839783,1.324644089,417.9839783,1.258074641,417.9839783,1.35764575,417.9839783,1.233116984,417.9839783,0.1370549053,
416.9835205,-0.0003383013536,416.9835205,1.317422748,416.9835205,1.26386261,416.9835205,1.346559286,416.9835205,1.244282365,416.9835205,0.1365944147,
415.9828491,-5.44606628E-005,415.9828491,1.334761739,415.9828491,1.252975464,415.9828491,1.351747632,415.9828491,1.254543304,415.9828491,0.1355000585,
414.9820557,0.0002624335757,414.9820557,1.315515041,414.9820557,1.255990624,414.9820557,1.371033072,414.9820557,1.253866792,414.9820557,0.1341792345,
413.9810181,-8.194724069E-005,413.9810181,1.316444039,413.9810181,1.264213204,413.9810181,1.356970668,413.9810181,1.245830297,413.9810181,0.1315830052,
413.0184021,0.00019978208,413.0184021,1.321948051,413.0184021,1.267903447,413.0184021,1.360557318,413.0184021,1.243884802,413.0184021,0.1287735552,
412.0171204,-0.0001391406695,412.0171204,1.312288284,412.0171204,1.257943869,412.0171204,1.349220991,412.0171204,1.237631202,412.0171204,0.1257167011,
411.015625,-0.0002876014041,411.015625,1.322246671,411.015625,1.264252305,411.015625,1.339115381,411.015625,1.244527102,411.015625,0.1216971725,
410.0139771,0.000231119644,410.0139771,1.320967197,410.0139771,1.247775078,410.0139771,1.333907843,410.0139771,1.227199674,410.0139771,0.1198629066,
409.0121765,-6.377834507E-005,409.0121765,1.310475588,409.0121765,1.245834827,409.0121765,1.350133777,409.0121765,1.223014712,409.0121765,0.1164890081,
408.0101318,-0.0002474511275,408.0101318,1.319452882,408.0101318,1.23761034,408.0101318,1.338755608,408.0101318,1.238096952,408.0101318,0.1123784631,
407.0079956,-0.00010560191,407.0079956,1.314797401,407.0079956,1.240973234,407.0079956,1.334694982,407.0079956,1.232559919,407.0079956,0.1093345135,
406.0057068,-9.514639532E-005,406.0057068,1.305725813,406.0057068,1.239576817,406.0057068,1.320213795,406.0057068,1.230684876,406.0057068,0.1065535471,
405.0032349,-0.0001610843901,405.0032349,1.297190547,405.0032349,1.242936134,405.0032349,1.33534193,405.0032349,1.223344803,405.0032349,0.1041058302,
404.0005493,6.443495658E-005,404.0005493,1.296845198,404.0005493,1.242562532,404.0005493,1.330511332,404.0005493,1.217577934,404.0005493,0.101920262,
402.9977417,-9.008223969E-006,402.9977417,1.297006965,402.9977417,1.238689542,402.9977417,1.343551874,402.9977417,1.226998925,402.9977417,0.09892208129,
401.9947815,7.212429773E-005,401.9947815,1.305717945,401.9947815,1.245189905,401.9947815,1.340450048,401.9947815,1.222188473,401.9947815,0.09682617337,
400.9916077,-0.0001348449587,400.9916077,1.318500042,400.9916077,1.258038759,400.9916077,1.347648978,400.9916077,1.238617539,400.9916077,0.09470430762,
399.9883118,-0.0001189556206,399.9883118,1.321454406,399.9883118,1.253868818,399.9883118,1.349320889,399.9883118,1.232657313,399.9883118,0.09265952557,
398.9848328,0.0001215775264,398.9848328,1.311903477,398.9848328,1.248434305,398.9848328,1.353831291,398.9848328,1.238995194,398.9848328,0.09132058918,
397.9812317,-4.245277978E-006,397.9812317,1.302199244,397.9812317,1.25566411,397.9812317,1.361004472,397.9812317,1.227889299,397.9812317,0.08917052299,
397.0160522,6.290335932E-006,397.0160522,1.315926194,397.0160522,1.25188446,397.0160522,1.346211314,397.0160522,1.238585114,397.0160522,0.08741120994,
396.012085,-0.0002372059971,396.012085,1.298681259,396.012085,1.245294333,396.012085,1.354558706,396.012085,1.23815465,396.012085,0.08548227698,
395.0079956,-0.0001138315711,395.0079956,1.311095595,395.0079956,1.25092268,395.0079956,1.356426477,395.0079956,1.221758127,395.0079956,0.08454835415,
394.0037231,0.0001866261591,394.0037231,1.305134892,394.0037231,1.2403934,394.0037231,1.342316985,394.0037231,1.216597676,394.0037231,0.08272694796,
392.9992981,-0.0004150643072,392.9992981,1.310257792,392.9992981,1.22593081,392.9992981,1.3222996,392.9992981,1.217104793,392.9992981,0.08079300821,
391.9946899,-1.087209284E-006,391.9946899,1.294270873,391.9946899,1.227028131,391.9946899,1.31740284,391.9946899,1.203863621,391.9946899,0.0790785104,
390.9899292,-2.112243601E-005,390.9899292,1.279034853,390.9899292,1.21862638,390.9899292,1.314086676,390.9899292,1.185098171,390.9899292,0.07817867398,
389.9850159,7.028609252E-005,389.9850159,1.262161613,389.9850159,1.203435302,389.9850159,1.298868299,389.9850159,1.190073609,389.9850159,0.07674906403,
389.0185852,0.0001390040125,389.0185852,1.246249914,389.0185852,1.20249939,389.0185852,1.285538793,389.0185852,1.165107489,389.0185852,0.07478392869,
388.0133667,-0.0002550054633,388.0133667,1.24163413,388.0133667,1.180687904,388.0133667,1.263708949,388.0133667,1.164260864,388.0133667,0.07295899093,
387.0079956,0.0001149230156,387.0079956,1.206843972,387.0079956,1.169847727,387.0079956,1.262057304,387.0079956,1.149172068,387.0079956,0.07166676968,
386.0024414,-3.240802471E-005,386.0024414,1.19860208,386.0024414,1.146149993,386.0024414,1.226229787,386.0024414,1.115052462,386.0024414,0.07053964585,
384.9967651,6.963381111E-006,384.9967651,1.186745644,384.9967651,1.130242944,384.9967651,1.209693074,384.9967651,1.10849905,384.9967651,0.06855996698,
383.9909058,0.0001640962582,383.9909058,1.157468081,383.9909058,1.105041504,383.9909058,1.194743037,383.9909058,1.094570041,383.9909058,0.06723997742,
382.9848938,0.0003996820014,382.9848938,1.155306816,382.9848938,1.100980878,382.9848938,1.191808939,382.9848938,1.08145678,382.9848938,0.06624462456,
382.017395,-5.311475979E-005,382.017395,1.135970116,382.017395,1.082476377,382.017395,1.170183301,382.017395,1.064218283,382.017395,0.06461630017,
381.0110779,0.0007883214857,381.0110779,1.10504353,381.0110779,1.051477194,381.0110779,1.154239893,381.0110779,1.033790231,381.0110779,0.06394248456,
380.0045776,6.176831084E-005,380.0045776,1.10640645,380.0045776,1.039606571,380.0045776,1.137196422,380.0045776,1.023305297,380.0045776,0.06251191348,
378.9979858,7.533470489E-005,378.9979858,1.087637067,378.9979858,1.025972366,378.9979858,1.112116098,378.9979858,1.016159534,378.9979858,0.06184290349,
377.9912109,6.332169141E-005,377.9912109,1.075109959,377.9912109,1.014033675,377.9912109,1.108938098,377.9912109,1.000104785,377.9912109,0.0606498383,
376.9842834,-9.6492171E-005,376.9842834,1.055974364,376.9842834,1.009857655,376.9842834,1.082135201,376.9842834,0.9789824486,376.9842834,0.06048333272,
376.0158997,0.000370715803,376.0158997,1.04293704,376.0158997,0.9898716211,376.0158997,1.074659586,376.0158997,0.9766854048,376.0158997,0.05925450101,
375.008667,-0.0002440878452,375.008667,1.033292413,375.008667,0.9890611172,375.008667,1.068271875,375.008667,0.9597948194,375.008667,0.05895603448,
374.0012817,0.0005327492254,374.0012817,1.02079916,374.0012817,0.986236155,374.0012817,1.059819102,374.0012817,0.9638765454,374.0012817,0.0597047396,
372.9937439,-0.0001706585463,372.9937439,1.020222068,372.9937439,0.9673099518,372.9937439,1.056671143,372.9937439,0.9390305281,372.9937439,0.05843708664,
371.9860535,-0.0003118139575,371.9860535,1.012984633,371.9860535,0.9631229639,371.9860535,1.036852121,371.9860535,0.9370393753,371.9860535,0.05809603631,
371.0169373,0.000165287478,371.0169373,0.9985948205,371.0169373,0.9673587084,371.0169373,1.033851624,371.0169373,0.9381288886,371.0169373,0.05813187361,
370.0089722,-0.0002299618209,370.0089722,0.9953478575,370.0089722,0.9512402415,370.0089722,1.017797709,370.0089722,0.9370283484,370.0089722,0.05757918209,
369.0007935,-0.0001113989201,369.0007935,0.9972974062,369.0007935,0.9447896481,369.0007935,1.033818722,369.0007935,0.9273836017,369.0007935,0.05773760006,
367.9925232,-0.0001403310453,367.9925232,0.9799497128,367.9925232,0.9432794452,367.9925232,1.023769855,367.9925232,0.9062610269,367.9925232,0.05681435764,
366.9840393,0.0006040807348,366.9840393,0.9705955386,366.9840393,0.924754262,366.9840393,0.9874697328,366.9840393,0.9008406401,366.9840393,0.0574211441,
366.0142517,-0.0002879635722,366.0142517,0.9643217325,366.0142517,0.921184361,366.0142517,0.9957140684,366.0142517,0.899884522,366.0142517,0.05717820302,
365.0055542,-0.0002706311061,365.0055542,0.9561610818,365.0055542,0.9110953808,365.0055542,0.9788584113,365.0055542,0.8858619332,365.0055542,0.05741151422,
363.9966431,0.000248317403,363.9966431,0.9556522369,363.9966431,0.8948269486,363.9966431,0.9701917768,363.9966431,0.8789142966,363.9966431,0.05686121061,
362.9876099,-0.0004029610718,362.9876099,0.9324731827,362.9876099,0.8866972923,362.9876099,0.9607322216,362.9876099,0.8665837049,362.9876099,0.0565784201,
362.0172424,-0.0006900373846,362.0172424,0.929725647,362.0172424,0.8817717433,362.0172424,0.948277235,362.0172424,0.8532145619,362.0172424,0.05647905916,
361.0079041,0.0003952514671,361.0079041,0.9124206305,361.0079041,0.868840456,361.0079041,0.9406231046,361.0079041,0.8485302925,361.0079041,0.05649432912,
359.9984436,-0.0001471626747,359.9984436,0.900211215,359.9984436,0.8614091873,359.9984436,0.9225142002,359.9984436,0.8360186219,359.9984436,0.05581935868,
358.9888,0.0001167873052,358.9888,0.8933634162,358.9888,0.839735806,358.9888,0.9110802412,358.9888,0.8167033195,358.9888,0.0549916625,
358.0178833,0.0001618433453,358.0178833,0.8795195222,358.0178833,0.8299373388,358.0178833,0.8948659301,358.0178833,0.804695189,358.0178833,0.05459186435,
357.0079651,-0.000192083171,357.0079651,0.8600171208,357.0079651,0.8216544986,357.0079651,0.877196908,357.0079651,0.7972406149,357.0079651,0.05438473821,
355.9979248,0.0002501045819,355.9979248,0.8502455354,355.9979248,0.8097035885,355.9979248,0.860088706,355.9979248,0.7753252387,355.9979248,0.05385071039,
354.9877319,0.0003187473339,354.9877319,0.8365486264,354.9877319,0.79762429,354.9877319,0.8479095101,354.9877319,0.764213264,354.9877319,0.05331809819,
354.0162048,-0.0004554059706,354.0162048,0.8195349574,354.0162048,0.7761731148,354.0162048,0.8397805095,354.0162048,0.7506761551,354.0162048,0.05228052661,
353.0057678,0.0005258810706,353.0057678,0.8101047277,353.0057678,0.7565535307,353.0057678,0.8231593966,353.0057678,0.7315647006,353.0057678,0.0518761836,
351.9951172,0.0002354190219,351.9951172,0.7891495824,351.9951172,0.7417367697,351.9951172,0.7976196408,351.9951172,0.7157482505,351.9951172,0.05083718896,
350.984375,-2.38662069E-005,350.984375,0.7751496434,350.984375,0.7305768728,350.984375,0.7861276865,350.984375,0.7057076693,350.984375,0.04984508827,
350.0123291,0.0007898515323,350.0123291,0.7710772753,350.0123291,0.7198323011,350.0123291,0.7805687785,350.0123291,0.6962708831,350.0123291,0.05010246485,
349.0012512,0.0004667676694,349.0012512,0.7464212775,349.0012512,0.7066073418,349.0012512,0.7568894625,349.0012512,0.6736537218,349.0012512,0.04864348844,
347.9900513,-0.000198241265,347.9900513,0.7297723889,347.9900513,0.6899493337,347.9900513,0.7475170493,347.9900513,0.6621820331,347.9900513,0.04762978107,
347.0176392,-0.0001433328434,347.0176392,0.7248102427,347.0176392,0.6744303107,347.0176392,0.7220163345,347.0176392,0.6477298141,347.0176392,0.04634657875,
346.0061646,0.0001946543198,346.0061646,0.700945437,346.0061646,0.663338542,346.0061646,0.7103785872,346.0061646,0.6375908256,346.0061646,0.04579918087,
344.9945374,-0.0001703997841,344.9945374,0.6918497682,344.9945374,0.6523318887,344.9945374,0.6975077987,344.9945374,0.6254107356,344.9945374,0.04491366446,
343.9827881,-0.0001962748211,343.9827881,0.6733902097,343.9827881,0.6328982115,343.9827881,0.6776157022,343.9827881,0.6074566245,343.9827881,0.04408237711,
343.0098267,-0.0003388186742,343.0098267,0.6571128964,343.0098267,0.6218435764,343.0098267,0.6704006195,343.0098267,0.5952697396,343.0098267,0.04288110882,
341.9977722,-4.824876305E-005,341.9977722,0.6551551819,341.9977722,0.6078145504,341.9977722,0.6490383744,341.9977722,0.5834344625,341.9977722,0.0422074683,
340.9856262,-0.0007048203843,340.9856262,0.6337758303,340.9856262,0.5986656547,340.9856262,0.6338688731,340.9856262,0.5676345825,340.9856262,0.04093003646,
340.0122375,-0.0001069994105,340.0122375,0.6261236072,340.0122375,0.5818595886,340.0122375,0.6203640699,340.0122375,0.5595228672,340.0122375,0.04032425582,
338.9998169,-0.0004189951869,338.9998169,0.6158206463,338.9998169,0.5753417611,338.9998169,0.6059216261,338.9998169,0.5454041362,338.9998169,0.03919743001,
337.9872437,0.000570953649,337.9872437,0.6065112948,337.9872437,0.5637850761,337.9872437,0.5975040197,337.9872437,0.5359646082,337.9872437,0.03981869295,
337.0134583,-2.640288585E-005,337.0134583,0.5905175209,337.0134583,0.5564432144,337.0134583,0.5827336311,337.0134583,0.5258330703,337.0134583,0.03884590045,
336.0006104,0.0001975030755,336.0006104,0.5808342695,336.0006104,0.5412991643,336.0006104,0.5766375661,336.0006104,0.519667089,336.0006104,0.03737450764,
334.9876099,-4.219207767E-005,334.9876099,0.5704413056,334.9876099,0.5313533545,334.9876099,0.5665714741,334.9876099,0.5068657994,334.9876099,0.03695778549,
334.0134583,4.602768968E-005,334.0134583,0.5632599592,334.0134583,0.5247303247,334.0134583,0.5506826043,334.0134583,0.5005224943,334.0134583,0.03585671633,
333.0002136,-0.0001387266384,333.0002136,0.5515958667,333.0002136,0.5127573609,333.0002136,0.5426689386,333.0002136,0.4871915877,333.0002136,0.03550020978,
331.9868164,-0.0001983447582,331.9868164,0.5411199331,331.9868164,0.5051987171,331.9868164,0.5305765867,331.9868164,0.4794762731,331.9868164,0.0345435068,
331.0122681,8.719269681E-005,331.0122681,0.5301665664,331.0122681,0.4943790138,331.0122681,0.5225403309,331.0122681,0.4713453054,331.0122681,0.03443325311,
329.9985962,-0.0001341203752,329.9985962,0.5222717524,329.9985962,0.4865732491,329.9985962,0.5134203434,329.9985962,0.4605815411,329.9985962,0.03337162733,
328.9848022,7.088156417E-005,328.9848022,0.5175293684,328.9848022,0.478164196,328.9848022,0.5061199665,328.9848022,0.4488524497,328.9848022,0.03269400448,
328.0098877,-1.708440323E-005,328.0098877,0.5087234974,328.0098877,0.4672363698,328.0098877,0.4968086183,328.0098877,0.443315655,328.0098877,0.03227932006,
326.9958801,0.000115725692,326.9958801,0.4997148216,326.9958801,0.4601342082,326.9958801,0.4854161739,326.9958801,0.4361405075,326.9958801,0.03169739619,
325.9816589,-0.0002149556531,325.9816589,0.4901247025,325.9816589,0.4549564421,325.9816589,0.4777955115,325.9816589,0.4289701581,325.9816589,0.03112292476,
325.0063477,-6.709124864E-005,325.0063477,0.4856262505,325.0063477,0.4468392134,325.0063477,0.4726685286,325.0063477,0.4219963253,325.0063477,0.03035943024,
323.9918823,0.0004804503697,323.9918823,0.4775372744,323.9918823,0.4415664375,323.9918823,0.4622665644,323.9918823,0.4150769711,323.9918823,0.03093950637,
323.0163574,3.19444589E-005,323.0163574,0.4778190553,323.0163574,0.4333868027,323.0163574,0.4599630237,323.0163574,0.4072479308,323.0163574,0.02981655672,
322.0016479,0.0006182084326,322.0016479,0.4665408731,322.0016479,0.4299899638,322.0016479,0.4498070776,322.0016479,0.4024483562,322.0016479,0.02917399257,
320.9867859,0.0002572791709,320.9867859,0.4591685236,320.9867859,0.4241496623,320.9867859,0.443015635,320.9867859,0.3973637223,320.9867859,0.02866058052,
320.0108643,-0.0002996043768,320.0108643,0.4572263062,320.0108643,0.4210711718,320.0108643,0.4426668584,320.0108643,0.3966489732,320.0108643,0.02779803425,
318.9957581,0.0003831518698,318.9957581,0.4516232312,318.9957581,0.4151363373,318.9957581,0.437451154,318.9957581,0.3915614188,318.9957581,0.02873472124,
317.9805298,-0.0002329629933,317.9805298,0.448985219,317.9805298,0.4144575298,317.9805298,0.4323556423,317.9805298,0.3856343627,317.9805298,0.02763896622,
317.0042419,0.0004358276783,317.0042419,0.448433876,317.0042419,0.4110095799,317.0042419,0.4314686358,317.0042419,0.3852627873,317.0042419,0.02750761621,
315.9887695,-9.830378258E-005,315.9887695,0.4456968307,315.9887695,0.409322381,315.9887695,0.4269854426,315.9887695,0.3843771517,315.9887695,0.02718964219,
315.012207,0.001426067087,315.012207,0.4453048706,315.012207,0.4105332792,315.012207,0.4270776808,315.012207,0.3845647275,315.012207,0.02693169005,
313.99646,-0.0005478156381,313.99646,0.4443071783,313.99646,0.4068211019,313.99646,0.4263032079,313.99646,0.3827462494,313.99646,0.02828757837,
312.9806213,0.000529146695,312.9806213,0.4455240369,312.9806213,0.4088025689,312.9806213,0.4321502149,312.9806213,0.3823274076,312.9806213,0.02823804319,
312.0037231,0.0002088723268,312.0037231,0.4484893978,312.0037231,0.414421916,312.0037231,0.4336874187,312.0037231,0.3877804279,312.0037231,0.02794724889,
310.9876099,-0.0004294946266,310.9876099,0.4555043578,310.9876099,0.4159409106,310.9876099,0.4365055263,310.9876099,0.3923910856,310.9876099,0.02877402306,
310.010437,-0.0006431005313,310.010437,0.4577315748,310.010437,0.421900183,310.010437,0.4449492097,310.010437,0.3965896964,310.010437,0.02966533974,
308.9940796,-8.469063323E-005,308.9940796,0.4699335098,308.9940796,0.4314199388,308.9940796,0.4547949433,308.9940796,0.4045497179,308.9940796,0.02978214994,
308.0166931,0.0001979951194,308.0166931,0.4828267694,308.0166931,0.4431329966,308.0166931,0.4683537185,308.0166931,0.415846467,308.0166931,0.03104926459,
307.0000916,0.0001938515052,307.0000916,0.5018851161,307.0000916,0.4643959403,307.0000916,0.4865947664,307.0000916,0.4359148741,307.0000916,0.03204658628,
305.9833374,-6.610772834E-005,305.9833374,0.5275277495,305.9833374,0.4868837595,305.9833374,0.5172521472,305.9833374,0.4623229206,305.9833374,0.03495126963,
305.0056152,0.001086757286,305.0056152,0.5617933273,305.0056152,0.5217490196,305.0056152,0.5478062034,305.0056152,0.4934561253,305.0056152,0.03740142286,
303.9886475,0.0004162127734,303.9886475,0.5935294628,303.9886475,0.5661258698,303.9886475,0.5897570252,303.9886475,0.5385495424,303.9886475,0.04079506174,
303.0106506,0.001076117507,303.0106506,0.6538720727,303.0106506,0.6066827774,303.0106506,0.6583554745,303.0106506,0.5817152858,303.0106506,0.04648003355,
301.9934387,-0.00301932916,301.9934387,0.7054969668,301.9934387,0.6733955145,301.9934387,0.7143043876,301.9934387,0.6556144357,301.9934387,0.04682205617,
301.0151978,0.001749319839,301.0151978,0.7910171151,301.0151978,0.7414089441,301.0151978,0.7950217724,301.0151978,0.7208968997,301.0151978,0.05345362797,
299.9977722,0.001335748937,299.9977722,0.8557014465,299.9977722,0.8168144822,299.9977722,0.9006506205,299.9977722,0.7968119383,299.9977722,0.05797969922,
299.0193176,0.005050274078,299.0193176,0.9405721426,299.0193176,0.8904407024,299.0193176,0.9838204384,299.0193176,0.8881360292,299.0193176,0.06626217067,
298.0016174,0.0008779811324,298.0016174,1.043404102,298.0016174,0.9917709827,298.0016174,1.099632978,298.0016174,0.978556633,298.0016174,0.07114750892,
