Baseline 100%T,,blank,,bm3-wt-5-in-1000,,bm3-wt-post-dil,,
367.4744263,0.2842933536,367.4744263,-0.003547022585,367.4744263,0.2772896588,367.4744263,0.3127298653,
367.0865479,0.2858620584,367.0865479,-0.0003706324205,367.0865479,0.2734891176,367.0865479,0.315246284,
366.65979,0.289031446,366.65979,0.0004000447516,366.65979,0.2696657181,366.65979,0.3076918423,
366.2330322,0.2881390154,366.2330322,-0.001352607738,366.2330322,0.2697621286,366.2330322,0.310587436,
365.8062134,0.288749069,365.8062134,-0.004222068936,365.8062134,0.2738986313,365.8062134,0.3084610105,
365.4182129,0.2890744507,365.4182129,-0.001310800901,365.4182129,0.276506722,365.4182129,0.3085023165,
364.991394,0.2890875638,364.991394,0.001821839251,364.991394,0.2802552879,364.991394,0.310893029,
364.5644531,0.2901365757,364.5644531,0.002555902116,364.5644531,0.278046757,364.5644531,0.3142364323,
364.1375732,0.291736275,364.1375732,0.0009988447418,364.1375732,0.2781443894,364.1375732,0.3186269701,
363.7494507,0.2937078774,363.7494507,-0.002012468176,363.7494507,0.2767194211,363.7494507,0.3149979711,
363.3225098,0.2912912667,363.3225098,0.0007826422225,363.3225098,0.2847062647,363.3225098,0.3128599524,
362.8955078,0.2949303985,362.8955078,-0.000558363623,362.8955078,0.2816008627,362.8955078,0.3310626149,
362.5073547,0.2899393439,362.5073547,0.00240430492,362.5073547,0.2920829356,362.5073547,0.331404984,
362.0803223,0.2939692736,362.0803223,0.00124628027,362.0803223,0.2849310637,362.0803223,0.3231050372,
361.6532593,0.2977764308,361.6532593,-0.001143842936,361.6532593,0.2733508646,361.6532593,0.3079713583,
361.2261658,0.3015711606,361.2261658,-0.001290257205,361.2261658,0.2707033157,361.2261658,0.3024512231,
360.8379211,0.3042286634,360.8379211,-0.0003275927738,360.8379211,0.2713349164,360.8379211,0.2993108034,
360.4107971,0.302444756,360.4107971,0.0007237012614,360.4107971,0.2742035389,360.4107971,0.3146884143,
359.9836121,0.3037434816,359.9836121,7.906294195E-005,359.9836121,0.2730803192,359.9836121,0.305691272,
359.5564575,0.3019068837,359.5564575,0.003465111367,359.5564575,0.2771622241,359.5564575,0.3072620332,
359.1680908,0.3041321933,359.1680908,0.000954428222,359.1680908,0.2793639898,359.1680908,0.3144610524,
358.7408447,0.3019404411,358.7408447,-0.005954391323,358.7408447,0.283744812,358.7408447,0.3217567205,
358.3135986,0.3060229719,358.3135986,-0.005841723178,358.3135986,0.2843425274,358.3135986,0.3258069158,
357.9251404,0.3055518866,357.9251404,-0.001003267593,357.9251404,0.2846907079,357.9251404,0.32414639,
357.4978638,0.3059659004,357.4978638,0.002565432573,357.4978638,0.2808248699,357.4978638,0.3164275587,
357.0704956,0.3053687811,357.0704956,0.0009973399574,357.0704956,0.2804298401,357.0704956,0.3144981861,
356.6431274,0.3082955778,356.6431274,-0.00160130125,356.6431274,0.2850820422,356.6431274,0.3106588721,
356.2546082,0.3058723509,356.2546082,0.001596263144,356.2546082,0.286665231,356.2546082,0.326852262,
355.827179,0.3115225434,355.827179,-0.00319923833,355.827179,0.2821917534,355.827179,0.3146069944,
355.3997498,0.3099495471,355.3997498,0.001370855956,355.3997498,0.2851848602,355.3997498,0.3196933866,
354.9722595,0.3127509058,354.9722595,-0.0007075598696,354.9722595,0.2850368321,354.9722595,0.316737026,
354.5836487,0.3111507297,354.5836487,-0.0008068404859,354.5836487,0.2879497111,354.5836487,0.3189946115,
354.1561584,0.3122027814,354.1561584,-0.0005323033547,354.1561584,0.2883631587,354.1561584,0.3204766214,
353.7286072,0.3144633174,353.7286072,0.002268086886,353.7286072,0.2847623229,353.7286072,0.3193433285,
353.3399353,0.3146370351,353.3399353,0.002608503681,353.3399353,0.2860805988,353.3399353,0.3112754226,
352.912323,0.316362232,352.912323,0.002748110797,352.912323,0.2814338207,352.912323,0.3103034794,
352.4847107,0.3199848235,352.4847107,-0.0001328782382,352.4847107,0.2814090848,352.4847107,0.3133366406,
352.0570679,0.3168166578,352.0570679,-4.95429158E-005,352.0570679,0.2865381241,352.0570679,0.3190172017,
351.6683044,0.3186789751,351.6683044,0.001084240037,351.6683044,0.2850371301,351.6683044,0.3151623011,
351.2406006,0.3202476501,351.2406006,0.0007102701929,351.2406006,0.2839241922,351.2406006,0.3162148595,
350.8128967,0.3194161654,350.8128967,-0.002340194769,350.8128967,0.2875602543,350.8128967,0.3192777336,
350.4240112,0.3216529191,350.4240112,-0.0004591296019,350.4240112,0.2879096866,350.4240112,0.3171706796,
349.9962463,0.324108541,349.9962463,-0.001949490863,349.9962463,0.2851245105,349.9962463,0.3102117181,
349.5684509,0.3220113814,349.5684509,-0.0001359835878,349.5684509,0.2889663875,349.5684509,0.320240289,
349.140686,0.3217075169,349.140686,0.001380593982,349.140686,0.2901597917,349.140686,0.3217580318,
348.7517395,0.3192945421,348.7517395,0.00561191421,348.7517395,0.2935467064,348.7517395,0.3231163323,
348.3238525,0.3222278953,348.3238525,0.0008860221133,348.3238525,0.2942501307,348.3238525,0.3243622184,
347.8959656,0.3267805874,347.8959656,-0.001684855088,347.8959656,0.2901793718,347.8959656,0.3139922917,
347.506958,0.3298475146,347.506958,-0.00403468404,347.506958,0.2869269252,347.506958,0.3193226457,
347.0790405,0.3268311024,347.0790405,-0.001955572516,347.0790405,0.2926706374,347.0790405,0.3262507319,
346.651062,0.3257113397,346.651062,0.001764810411,346.651062,0.2957120538,346.651062,0.3281509876,
346.223053,0.3289573193,346.223053,0.003331559943,346.223053,0.292283833,346.223053,0.3196954727,
345.8339844,0.3323657811,345.8339844,-0.004222274292,345.8339844,0.289624393,345.8339844,0.3179075718,
345.4059143,0.3336214721,345.4059143,-0.001934647094,345.4059143,0.2907241583,345.4059143,0.3200039268,
344.9778748,0.3330197334,344.9778748,-0.0008785606478,344.9778748,0.2921619713,344.9778748,0.3160877526,
344.5887451,0.3325833082,344.5887451,0.003692678642,344.5887451,0.2925629318,344.5887451,0.3207221329,
344.160614,0.3397530913,344.160614,-0.005273288116,344.160614,0.2865434289,344.160614,0.30793643,
343.7324829,0.340169549,343.7324829,-0.005140080582,343.7324829,0.2858316302,343.7324829,0.3088236153,
343.3042908,0.342781812,343.3042908,-0.006504799705,343.3042908,0.2843026221,343.3042908,0.307161957,
342.9150391,0.3373697698,342.9150391,0.001408718643,342.9150391,0.2945922315,342.9150391,0.3202470243,
342.4868164,0.3380910158,342.4868164,-5.358065027E-005,342.4868164,0.2929299176,342.4868164,0.3209967911,
342.0585938,0.3401588798,342.0585938,-0.0001723145833,342.0585938,0.294817239,342.0585938,0.318900615,
341.6693115,0.3453634083,341.6693115,-0.0008414619369,341.6693115,0.2915092707,341.6693115,0.312953949,
341.2409973,0.3449167311,341.2409973,0.0008749982226,341.2409973,0.2946614325,341.2409973,0.3180744052,
340.8126831,0.3459356725,340.8126831,0.0009510297095,340.8126831,0.2950641215,340.8126831,0.3189764023,
340.4233093,0.3461816311,340.4233093,-0.004168128595,340.4233093,0.2951190174,340.4233093,0.3187570274,
339.9949646,0.3512528241,339.9949646,-0.008473252878,339.9949646,0.293182075,339.9949646,0.3192021549,
339.5665588,0.3502785563,339.5665588,-0.003077267902,339.5665588,0.2959254086,339.5665588,0.3233231008,
339.1381836,0.3491509855,339.1381836,0.002680124715,339.1381836,0.3010487258,339.1381836,0.3220557868,
338.7487183,0.3492997587,338.7487183,-0.0003005873587,338.7487183,0.3016420305,338.7487183,0.3241964579,
338.320282,0.3561981916,338.320282,-0.0002873427002,338.320282,0.2970211506,338.320282,0.3162795007,
337.8917847,0.3558762074,337.8917847,-0.0009794551879,337.8917847,0.2991357446,337.8917847,0.3211653829,
337.5022278,0.3611375988,337.5022278,-0.003795951372,337.5022278,0.2959293723,337.5022278,0.3179400563,
337.0737,0.3538529277,337.0737,0.003801245242,337.0737,0.3060646951,337.0737,0.3289214969,
336.6451416,0.3635939658,336.6451416,-0.00213772594,336.6451416,0.2989287376,336.6451416,0.3244851828,
336.2555542,0.3615917265,336.2555542,0.002328356961,336.2555542,0.3048751652,336.2555542,0.3272646368,
335.8269653,0.3610071242,335.8269653,0.002942828229,335.8269653,0.3080500066,335.8269653,0.3296639621,
335.3983459,0.36604774,335.3983459,-0.0003417156404,335.3983459,0.3059441745,335.3983459,0.3304449916,
335.008667,0.3656027615,335.008667,0.001740950975,335.008667,0.3091737628,335.008667,0.3275827169,
334.5800171,0.3698272407,334.5800171,0.001839671982,334.5800171,0.308264941,334.5800171,0.3284657896,
334.1513367,0.372343719,334.1513367,0.00330025889,334.1513367,0.3105973601,334.1513367,0.3280155361,
333.7225952,0.3764797151,333.7225952,-0.002445074962,333.7225952,0.3102526963,333.7225952,0.3320760727,
333.3328552,0.3737544119,333.3328552,0.005054176319,333.3328552,0.3144247234,333.3328552,0.3350973129,
332.9041138,0.383059144,332.9041138,-0.002303323708,332.9041138,0.3092281818,332.9041138,0.3283886909,
332.4753418,0.3890018761,332.4753418,-0.007658874616,332.4753418,0.3080853522,332.4753418,0.3269606233,
332.0854797,0.3888620436,332.0854797,-0.003634156194,332.0854797,0.3109795749,332.0854797,0.3283834755,
331.6566467,0.3921176493,331.6566467,0.0008470377652,331.6566467,0.3129161596,331.6566467,0.3279082179,
331.2278137,0.3958709836,331.2278137,-0.003580347868,331.2278137,0.3126958311,331.2278137,0.3341220915,
330.8379211,0.3989180923,330.8379211,-0.00251770881,330.8379211,0.3139577806,330.8379211,0.3341152072,
330.4090271,0.4007240534,330.4090271,-0.005765504669,330.4090271,0.3155399859,330.4090271,0.3340385258,
329.980072,0.4031760991,329.980072,-0.004991375841,329.980072,0.3149586618,329.980072,0.3308264911,
329.5901489,0.3995644748,329.5901489,0.001420872868,329.5901489,0.3239300251,329.5901489,0.3432283401,
329.1611633,0.4077547789,329.1611633,-0.004671791103,329.1611633,0.317351073,329.1611633,0.3368492126,
328.7321777,0.4116238952,328.7321777,-0.00644507166,328.7321777,0.3170475662,328.7321777,0.3330926299,
328.3421326,0.4062817991,328.3421326,-0.007207144983,328.3421326,0.324393481,328.3421326,0.3463803232,
327.9131165,0.4010951817,327.9131165,0.002572697587,327.9131165,0.3327628076,327.9131165,0.3552493453,
327.4840393,0.4044106305,327.4840393,-0.002909444971,327.4840393,0.3330574036,327.4840393,0.3506465256,
327.0549927,0.4111049175,327.0549927,0.003027459607,327.0549927,0.3291394711,327.0549927,0.3485928178,
326.664856,0.4129709303,326.664856,0.001195868244,326.664856,0.328032285,326.664856,0.3486240804,
326.2357178,0.419511497,326.2357178,0.003528052941,326.2357178,0.3263352215,326.2357178,0.3412458599,
325.8065796,0.4214274585,325.8065796,-0.002511789557,325.8065796,0.3269928992,325.8065796,0.3402715325,
325.4164124,0.423174113,325.4164124,-0.006137070712,325.4164124,0.3275188208,325.4164124,0.3424948156,
324.9871826,0.4165759981,324.9871826,0.003460127395,324.9871826,0.3349410295,324.9871826,0.3566321433,
324.5579529,0.4161187112,324.5579529,0.007402779069,324.5579529,0.3413134217,324.5579529,0.3547782004,
324.1677246,0.4212238491,324.1677246,0.003075138899,324.1677246,0.3377072215,324.1677246,0.3565672338,
323.7384644,0.4309828281,323.7384644,-0.0005271841655,323.7384644,0.3313481808,323.7384644,0.3494831026,
323.3091736,0.4397230148,323.3091736,0.0005999850691,323.3091736,0.3277746439,323.3091736,0.3426434994,
322.9188843,0.4347262979,322.9188843,-0.001010860433,322.9188843,0.3339573741,322.9188843,0.352660954,
322.4895325,0.4431752264,322.4895325,-0.01083061844,322.4895325,0.3293020725,322.4895325,0.3476016223,
322.0601807,0.4363931715,322.0601807,0.004357767757,322.0601807,0.3402636051,322.0601807,0.3567535281,
321.6698303,0.4407366812,321.6698303,-0.002176929032,321.6698303,0.3416059613,321.6698303,0.351110816,
321.2404175,0.4403680265,321.2404175,-0.002932637697,321.2404175,0.3412546515,321.2404175,0.361389488,
320.8109741,0.4466381967,320.8109741,-0.008267985657,320.8109741,0.3422094285,320.8109741,0.358961165,
320.4205933,0.4382775426,320.4205933,0.001732634264,320.4205933,0.3534656763,320.4205933,0.3688695431,
319.9910889,0.4458722472,319.9910889,-0.001993349288,319.9910889,0.3507322669,319.9910889,0.3631496131,
319.5615845,0.4453421533,319.5615845,0.003456343897,319.5615845,0.354601413,319.5615845,0.3711329997,
319.1711121,0.4553629458,319.1711121,0.0002296174644,319.1711121,0.3508170247,319.1711121,0.3659252226,
318.7415466,0.4660865366,318.7415466,-0.004295739345,318.7415466,0.3429044187,318.7415466,0.3598368466,
318.3120117,0.4656728506,318.3120117,-0.00217337464,318.3120117,0.348162204,318.3120117,0.3629111052,
317.9214783,0.4601133168,317.9214783,0.005400689784,317.9214783,0.3610838354,317.9214783,0.3770849705,
317.4918823,0.4591247141,317.4918823,0.002325962763,317.4918823,0.3649803996,317.4918823,0.380389899,
317.0621948,0.4668204188,317.0621948,0.0009598762263,317.0621948,0.3631844223,317.0621948,0.3784661293,
316.6716003,0.4722363353,316.6716003,-0.01476817857,316.6716003,0.363281846,316.6716003,0.3761773705,
316.2419434,0.4626536071,316.2419434,0.007068372797,316.2419434,0.375090152,316.2419434,0.3934604228,
315.8121948,0.4663748145,315.8121948,0.008446951397,315.8121948,0.3789622188,315.8121948,0.3909335732,
315.4215698,0.4692648351,315.4215698,-0.005586553365,315.4215698,0.3774934411,315.4215698,0.3953385651,
314.9918213,0.4777571559,314.9918213,-0.00327760377,314.9918213,0.3737692535,314.9918213,0.3902126849,
314.5620728,0.4926796257,314.5620728,-0.01271570753,314.5620728,0.3667260408,314.5620728,0.3805530667,
314.1713562,0.5036263466,314.1713562,-0.01556864753,314.1713562,0.3613692224,314.1713562,0.3800539374,
313.7415466,0.4908314347,313.7415466,-0.001915782341,313.7415466,0.3791607618,313.7415466,0.3977263272,
313.3117065,0.4920973778,313.3117065,0.005097154528,313.3117065,0.3806198537,313.3117065,0.3980157375,
312.920929,0.4969609678,312.920929,0.001274266513,312.920929,0.3804121614,312.920929,0.4041363895,
312.4910278,0.4971309006,312.4910278,-0.003646066878,312.4910278,0.3860495687,312.4910278,0.4049159884,
312.0611267,0.4900033772,312.0611267,-0.002479359973,312.0611267,0.399482131,312.0611267,0.4189254045,
311.6702576,0.5001226068,311.6702576,0.00201408728,311.6702576,0.3918204606,311.6702576,0.4171021879,
311.2402954,0.5086601377,311.2402954,0.0004671822826,311.2402954,0.3925094306,311.2402954,0.4131079316,
310.8103638,0.5016798377,310.8103638,0.01207205001,310.8103638,0.4066615105,310.8103638,0.4229248464,
310.4194336,0.5126696825,310.4194336,-0.01391504239,310.4194336,0.3951678872,310.4194336,0.41962412,
309.9894409,0.5186679959,309.9894409,-0.005329750944,309.9894409,0.3952827454,309.9894409,0.4197106361,
309.5594177,0.5152614713,309.5594177,-0.001677274005,309.5594177,0.406127125,309.5594177,0.4323517084,
309.1684265,0.5079913735,309.1684265,0.006289406214,309.1684265,0.4225719571,309.1684265,0.4466331005,
308.7383423,0.5209280252,308.7383423,0.0006656238693,308.7383423,0.4148917496,308.7383423,0.4414768219,
308.3082886,0.5249536037,308.3082886,0.003685812466,308.3082886,0.4185387492,308.3082886,0.4461229146,
307.9172363,0.5290026665,307.9172363,0.004962603096,307.9172363,0.4235585332,307.9172363,0.4539552331,
307.4870911,0.5330611467,307.4870911,-0.0004887625691,307.4870911,0.4289775789,307.4870911,0.4593263865,
307.0569153,0.5308474898,307.0569153,0.01251145639,307.0569153,0.4398083985,307.0569153,0.472674638,
306.6658325,0.533487916,306.6658325,0.01063577365,306.6658325,0.4467680752,306.6658325,0.4853611887,
306.2356262,0.5457465649,306.2356262,-0.0005375775509,306.2356262,0.4446064532,306.2356262,0.4834626615,
305.8053894,0.5546650887,305.8053894,0.005455681589,305.8053894,0.4499289989,305.8053894,0.4859828353,
305.4142456,0.56379807,305.4142456,-0.005588035565,305.4142456,0.4483110011,305.4142456,0.4921490848,
304.9839783,0.5618056059,304.9839783,0.008072471246,304.9839783,0.46456936,304.9839783,0.5095321536,
304.592804,0.5613059402,304.592804,0.01403621957,304.592804,0.4791480601,304.592804,0.522921741,
304.1625061,0.5755093694,304.1625061,0.01127253473,304.1625061,0.4816340506,304.1625061,0.5343524218,
303.7321472,0.58054775,303.7321472,0.006274357438,303.7321472,0.4885165691,303.7321472,0.5487622023,
303.3409119,0.5867348313,303.3409119,0.004322496708,303.3409119,0.4948100746,303.3409119,0.5564658642,
302.910553,0.5981470346,302.910553,0.003349063685,302.910553,0.5035267472,302.910553,0.5786417127,
302.4801331,0.6028900743,302.4801331,-0.003387805773,302.4801331,0.5166181326,302.4801331,0.5915891528,
302.0888367,0.6147460341,302.0888367,-0.004643824883,302.0888367,0.5258789659,302.0888367,0.6089437008,
301.6583862,0.6357500553,301.6583862,0.0003806905297,301.6583862,0.5276168585,301.6583862,0.6224257946,
301.2279358,0.6344382167,301.2279358,0.007188681979,301.2279358,0.5511368513,301.2279358,0.6431135535,
300.8365479,0.6475965977,300.8365479,-0.0008971604984,300.8365479,0.558090806,300.8365479,0.6552376151,
300.4060669,0.6669652462,300.4060669,-0.01298471261,300.4060669,0.5665086508,300.4060669,0.6694563627,
299.9755249,0.6690552235,299.9755249,-0.003404706018,299.9755249,0.5859917402,299.9755249,0.6875444651,
299.5841064,0.6821272969,299.5841064,-0.006170453038,299.5841064,0.5989565849,299.5841064,0.7122685313,
299.1535339,0.7069805861,299.1535339,-0.003032696433,299.1535339,0.6089645028,299.1535339,0.730198741,
298.7229309,0.7129868865,298.7229309,-0.001686092815,298.7229309,0.6315888762,298.7229309,0.776072979,
298.3314514,0.7261463404,298.3314514,-0.0007633272326,298.3314514,0.6414996982,298.3314514,0.7930654287,
297.9008179,0.7553744912,297.9008179,0.000366000575,297.9008179,0.6634421349,297.9008179,0.8307843804,
297.5093079,0.7784128189,297.5093079,0.0009222342051,297.5093079,0.6771305203,297.5093079,0.8506504297,
297.0786438,0.8152930737,297.0786438,-0.003170097945,297.0786438,0.6874927878,297.0786438,0.8599794507,
296.6479187,0.8525620103,296.6479187,-0.001074955333,296.6479187,0.71716398,296.6479187,0.915478766,
296.2563782,0.8800356388,296.2563782,-0.002046169247,296.2563782,0.722789824,296.2563782,0.9487467408,
295.8256226,0.9168707728,295.8256226,-0.001245346968,295.8256226,0.7402394414,295.8256226,0.9753946662,
295.3948669,0.9596356153,295.3948669,0.0058746133,295.3948669,0.7780306339,295.3948669,0.9999357462,
295.0032654,0.997412622,295.0032654,0.0007184636197,295.0032654,0.786403358,295.0032654,1.047192454,
294.5724487,1.046029925,294.5724487,0.00181461277,294.5724487,0.8100506663,294.5724487,1.066516161,
294.1416321,1.11551404,294.1416321,0.0001693531376,294.1416321,0.8272098899,294.1416321,1.104241967,
293.749939,1.163053632,293.749939,-0.001523303217,293.749939,0.847325325,293.749939,1.122665763,
293.3190308,1.216393352,293.3190308,0.001327310107,293.3190308,0.8637282848,293.3190308,1.172850609,
292.9273682,1.274481654,292.9273682,-0.002117015189,292.9273682,0.8998730779,292.9273682,1.179224253,
292.4964294,1.307663321,292.4964294,0.0002066709712,292.4964294,0.9141576886,292.4964294,1.210404992,
292.0655212,1.332589149,292.0655212,-0.0007500966894,292.0655212,0.9573217034,292.0655212,1.406790257,
291.6737366,1.330410123,291.6737366,0.008114535362,291.6737366,0.9816967249,291.6737366,1.295988441,
291.2427979,1.334032893,291.2427979,0.008793409914,291.2427979,0.9994060993,291.2427979,1.369342804,
290.8117981,1.336238146,290.8117981,-0.01520841662,290.8117981,1.030142069,290.8117981,1.3829211,
290.4199524,1.326632142,290.4199524,0.004077771213,290.4199524,1.035911441,290.4199524,1.351272225,
289.9889221,1.34864819,289.9889221,0.008014984429,289.9889221,1.034362674,289.9889221,1.469811797,
289.5578613,1.353307128,289.5578613,0.009785755537,289.5578613,1.060543537,289.5578613,1.375857592,
289.1659546,1.385255098,289.1659546,-9.913194663E-005,289.1659546,1.063402176,289.1659546,1.412175298,
288.7348938,1.417238116,288.7348938,-0.002197791357,288.7348938,1.076192498,288.7348938,1.726381063,
288.342926,1.452458024,288.342926,0.0003817009856,288.342926,1.117778778,288.342926,1.444145322,
287.9118347,1.509929657,287.9118347,0.001495882985,287.9118347,1.126247764,287.9118347,2.831979513,
287.4806519,1.567615509,287.4806519,-0.004278002307,287.4806519,1.110201955,287.4806519,1.692949891,
287.0886841,1.630660653,287.0886841,0.008609571494,287.0886841,1.150439739,287.0886841,1.553004503,
286.6575012,1.718704939,286.6575012,0.001018278417,286.6575012,1.181132555,286.6575012,1.413490653,
286.2262878,1.78495121,286.2262878,0.0007021806086,286.2262878,1.151885629,286.2262878,1.329567194,
285.8342285,1.856234431,285.8342285,0.01228207164,285.8342285,1.20882225,285.8342285,1.646380424,
285.4029846,1.962600112,285.4029846,-0.01125312131,285.4029846,1.163513184,285.4029846,1.209601283,
285.0109253,2.045442343,285.0109253,0.006230369676,285.0109253,1.432161331,285.0109253,1.712598681,
284.5796204,2.131728888,284.5796204,0.02159681171,284.5796204,1.226396441,284.5796204,1.081501126,
284.1482849,2.273723364,284.1482849,0.006907275878,284.1482849,1.043658257,284.1482849,10,
283.7561951,2.343227148,283.7561951,0.01770024933,283.7561951,1.16912365,283.7561951,1.205735207,
283.3248291,2.468907833,283.3248291,0.006541267969,283.3248291,1.330868959,283.3248291,0.8479959965,
282.8934631,2.635410547,282.8934631,-0.0180487074,282.8934631,1.141701937,282.8934631,10,
282.5012512,2.774387121,282.5012512,-0.0406996198,282.5012512,0.8311871886,282.5012512,1.136663795,
282.0698547,2.883850574,282.0698547,0.0224507153,282.0698547,1.438492775,282.0698547,10,
281.6776123,3.141407967,281.6776123,-0.0853202343,281.6776123,0.7510947585,281.6776123,0.3088582754,
281.2461548,3.253170252,281.2461548,0.03351080045,281.2461548,0.8069419265,281.2461548,10,
280.8146973,3.947740078,280.8146973,-0.5545256138,280.8146973,-0.0132920146,280.8146973,10,
280.4224243,3.519589424,280.4224243,0.351146102,280.4224243,0.8066747785,280.4224243,-0.06673002988,
279.9909058,10,279.9909058,10,279.9909058,10,279.9909058,-1.065163016,
279.5593567,3.619875669,279.5593567,10,279.5593567,10,279.5593567,-0.202869162,
279.1670532,4.471056938,279.1670532,-0.6991633177,279.1670532,10,279.1670532,-1.16596365,
278.7354736,4.120255947,278.7354736,10,278.7354736,0.1553894877,278.7354736,-0.4690141082,
278.3431396,4.582994461,278.3431396,-0.5002930164,278.3431396,-0.718495369,278.3431396,-1.382741213,
277.9114685,10,277.9114685,10,277.9114685,-0.1722906679,277.9114685,10,
277.4798584,3.774034977,277.4798584,10,277.4798584,10,277.4798584,10,
277.0874634,3.943148136,277.0874634,-0.2864006162,277.0874634,-0.06360786408,277.0874634,10,
276.6557922,4.021065235,276.6557922,10,276.6557922,0.5424277782,276.6557922,-0.1030480042,
276.2240601,10,276.2240601,10,276.2240601,10,276.2240601,10,
275.8316345,3.723154545,275.8316345,0.5331542492,275.8316345,-0.08287189156,275.8316345,10,
275.3999023,4.1064291,275.3999023,-0.1569290906,275.3999023,10,275.3999023,0.142536968,
275.0073853,10,275.0073853,3.911317348,275.0073853,4.131249428,275.0073853,3.860745192,
274.5756226,4.276220322,274.5756226,10,274.5756226,-0.01873388328,274.5756226,10,
274.1438599,4.072947979,274.1438599,0.4060078263,274.1438599,0.5114962459,274.1438599,-0.8483877182,
273.7512512,3.761068344,273.7512512,0.1438310742,273.7512512,0.5190659761,273.7512512,-0.3798428774,
273.3194275,4.32988596,273.3194275,-0.6775979996,273.3194275,-0.2124929428,273.3194275,-0.9603568316,
272.9268494,3.878732443,272.9268494,10,272.9268494,10,272.9268494,-0.2405427694,
272.4949951,10,272.4949951,10,272.4949951,10,272.4949951,-0.7154182196,
272.0631104,4.109122753,272.0631104,0.2462904751,272.0631104,10,272.0631104,-0.8513703346,
271.6704712,10,271.6704712,10,271.6704712,10,271.6704712,-0.0854248628,
271.2385559,10,271.2385559,10,271.2385559,4.078474998,271.2385559,4.401848316,
270.8066101,10,270.8066101,-0.1388136446,270.8066101,10,270.8066101,10,
270.4138794,10,270.4138794,0.5816596746,270.4138794,10,270.4138794,10,
269.9819031,3.927575588,269.9819031,10,269.9819031,0.2956216633,269.9819031,10,
269.5892029,3.853564262,269.5892029,10,269.5892029,10,269.5892029,10,
269.157196,10,269.157196,-0.03877026215,269.157196,0.1782359332,269.157196,-0.9335611463,
268.7251282,10,268.7251282,10,268.7251282,10,268.7251282,-1.336377025,
268.3323669,4.269267559,268.3323669,10,268.3323669,0.1536338478,268.3323669,-0.7591115832,
267.9002686,10,267.9002686,10,267.9002686,10,267.9002686,-0.7601262927,
267.5074463,10,267.5074463,10,267.5074463,10,267.5074463,10,
267.0753479,3.946660995,267.0753479,0.1559670717,267.0753479,10,267.0753479,-0.445043534,
266.643219,4.508354664,266.643219,0.03928472847,266.643219,-0.0506997779,266.643219,-0.7771113515,
266.2503357,3.575159073,266.2503357,10,266.2503357,10,266.2503357,0.1972361058,
265.8181763,3.904336691,265.8181763,10,265.8181763,-0.1011529043,265.8181763,10,
265.4252625,4.467755795,265.4252625,10,265.4252625,10,265.4252625,-0.9548789859,
264.993042,10,264.993042,0.06271646172,264.993042,0.3999735117,264.993042,-0.2913886011,
264.5608521,3.727683544,264.5608521,0.2320889831,264.5608521,-0.3901843727,264.5608521,0.6141662598,
264.1678772,10,264.1678772,10,264.1678772,10,264.1678772,10,
263.7356262,4.457957745,263.7356262,10,263.7356262,10,263.7356262,-1.319023609,
263.3426514,3.610949039,263.3426514,0.8928553462,263.3426514,10,263.3426514,-0.06502366066,
262.9103394,10,262.9103394,10,262.9103394,10,262.9103394,-0.4796428978,
262.4779968,10,262.4779968,10,262.4779968,10,262.4779968,3.43756938,
262.0849915,10,262.0849915,-0.5051018,262.0849915,10,262.0849915,10,
261.6526184,3.788698435,261.6526184,-0.008741447702,261.6526184,0.08382678032,261.6526184,10,
261.259552,10,261.259552,10,261.259552,3.982572794,261.259552,3.871893883,
260.827179,4.449678898,260.827179,-0.3346511722,260.827179,10,260.827179,10,
260.3947449,4.261548519,260.3947449,0.2934976816,260.3947449,-0.2524091899,260.3947449,10,
260.0016174,4.496417522,260.0016174,-0.3127918839,260.0016174,10,260.0016174,-0.8651514053,
259.5691833,10,259.5691833,10,259.5691833,10,259.5691833,3.635239601,
259.1760254,3.938536406,259.1760254,10,259.1760254,10,259.1760254,10,
258.7435303,4.039175987,258.7435303,10,258.7435303,-0.4423591495,258.7435303,10,
258.3110352,3.952283859,258.3110352,10,258.3110352,-0.003870822722,258.3110352,10,
257.9178162,3.88719511,257.9178162,-0.2986097932,257.9178162,10,257.9178162,-0.2928468287,
257.4852905,4.487633228,257.4852905,0.03524120525,257.4852905,0.01041533146,257.4852905,10,
257.0920715,4.4730196,257.0920715,-0.3004020154,257.0920715,-0.6350368261,257.0920715,-1.122190237,
256.6595154,10,256.6595154,10,256.6595154,10,256.6595154,-0.466019094,
256.2268982,3.954435587,256.2268982,10,256.2268982,0.09266407788,256.2268982,-0.4915286303,
255.8335876,4.102502346,255.8335876,0.01910679974,255.8335876,10,255.8335876,-0.8979075551,
255.4009705,10,255.4009705,10,255.4009705,10,255.4009705,10,
255.0076447,3.693498373,255.0076447,10,255.0076447,10,255.0076447,10,
254.5749817,3.801712275,254.5749817,-0.1869556904,254.5749817,0.042329669,254.5749817,-0.5862510204,
254.1423187,10,254.1423187,10,254.1423187,10,254.1423187,4.495308399,
253.7489471,4.040035248,253.7489471,10,253.7489471,10,253.7489471,-0.02735245042,
253.3162231,10,253.3162231,10,253.3162231,10,253.3162231,10,
252.9228058,4.177218914,252.9228058,10,252.9228058,-0.1636971086,252.9228058,-0.6026089787,
252.4900513,4.378779411,252.4900513,-0.3094906211,252.4900513,10,252.4900513,10,
