Baseline 100%T,,blank,,bm3-wt-5-in-1000,,
372.9030457,0.2738756239,372.9030457,0.001374777174,372.9030457,0.2712557018,
372.4766846,0.275980413,372.4766846,0.00274008722,372.4766846,0.2665502429,
372.0890198,0.2789204121,372.0890198,-0.000883675646,372.0890198,0.2668173611,
371.6625977,0.2776641548,371.6625977,0.001453960896,371.6625977,0.2683968544,
371.236145,0.2801259458,371.236145,-0.003790716408,371.236145,0.2674618065,
370.8096924,0.2785649002,370.8096924,0.0004214208748,370.8096924,0.2662233412,
370.421936,0.2820845246,370.421936,-0.001242765808,370.421936,0.2633351684,
369.9954224,0.2787950039,369.9954224,0.002393294591,369.9954224,0.2711953521,
369.5688477,0.2839610875,369.5688477,0.0006914985133,369.5688477,0.266436398,
369.1422729,0.2823884487,369.1422729,0.0007644637953,369.1422729,0.2707637846,
368.754425,0.2841053009,368.754425,-0.0003678390931,368.754425,0.27127707,
368.3278198,0.2870107293,368.3278198,-0.001312710694,368.3278198,0.266513288,
367.9011536,0.2849508822,367.9011536,0.0003426841868,367.9011536,0.2749927938,
367.4744263,0.2842933536,367.4744263,-0.003547022585,367.4744263,0.2772896588,
367.0865479,0.2858620584,367.0865479,-0.0003706324205,367.0865479,0.2734891176,
366.65979,0.289031446,366.65979,0.0004000447516,366.65979,0.2696657181,
366.2330322,0.2881390154,366.2330322,-0.001352607738,366.2330322,0.2697621286,
365.8062134,0.288749069,365.8062134,-0.004222068936,365.8062134,0.2738986313,
365.4182129,0.2890744507,365.4182129,-0.001310800901,365.4182129,0.276506722,
364.991394,0.2890875638,364.991394,0.001821839251,364.991394,0.2802552879,
364.5644531,0.2901365757,364.5644531,0.002555902116,364.5644531,0.278046757,
364.1375732,0.291736275,364.1375732,0.0009988447418,364.1375732,0.2781443894,
363.7494507,0.2937078774,363.7494507,-0.002012468176,363.7494507,0.2767194211,
363.3225098,0.2912912667,363.3225098,0.0007826422225,363.3225098,0.2847062647,
362.8955078,0.2949303985,362.8955078,-0.000558363623,362.8955078,0.2816008627,
362.5073547,0.2899393439,362.5073547,0.00240430492,362.5073547,0.2920829356,
362.0803223,0.2939692736,362.0803223,0.00124628027,362.0803223,0.2849310637,
361.6532593,0.2977764308,361.6532593,-0.001143842936,361.6532593,0.2733508646,
361.2261658,0.3015711606,361.2261658,-0.001290257205,361.2261658,0.2707033157,
360.8379211,0.3042286634,360.8379211,-0.0003275927738,360.8379211,0.2713349164,
360.4107971,0.302444756,360.4107971,0.0007237012614,360.4107971,0.2742035389,
359.9836121,0.3037434816,359.9836121,7.906294195E-005,359.9836121,0.2730803192,
359.5564575,0.3019068837,359.5564575,0.003465111367,359.5564575,0.2771622241,
359.1680908,0.3041321933,359.1680908,0.000954428222,359.1680908,0.2793639898,
358.7408447,0.3019404411,358.7408447,-0.005954391323,358.7408447,0.283744812,
358.3135986,0.3060229719,358.3135986,-0.005841723178,358.3135986,0.2843425274,
357.9251404,0.3055518866,357.9251404,-0.001003267593,357.9251404,0.2846907079,
357.4978638,0.3059659004,357.4978638,0.002565432573,357.4978638,0.2808248699,
357.0704956,0.3053687811,357.0704956,0.0009973399574,357.0704956,0.2804298401,
356.6431274,0.3082955778,356.6431274,-0.00160130125,356.6431274,0.2850820422,
356.2546082,0.3058723509,356.2546082,0.001596263144,356.2546082,0.286665231,
355.827179,0.3115225434,355.827179,-0.00319923833,355.827179,0.2821917534,
355.3997498,0.3099495471,355.3997498,0.001370855956,355.3997498,0.2851848602,
354.9722595,0.3127509058,354.9722595,-0.0007075598696,354.9722595,0.2850368321,
354.5836487,0.3111507297,354.5836487,-0.0008068404859,354.5836487,0.2879497111,
354.1561584,0.3122027814,354.1561584,-0.0005323033547,354.1561584,0.2883631587,
353.7286072,0.3144633174,353.7286072,0.002268086886,353.7286072,0.2847623229,
353.3399353,0.3146370351,353.3399353,0.002608503681,353.3399353,0.2860805988,
352.912323,0.316362232,352.912323,0.002748110797,352.912323,0.2814338207,
352.4847107,0.3199848235,352.4847107,-0.0001328782382,352.4847107,0.2814090848,
352.0570679,0.3168166578,352.0570679,-4.95429158E-005,352.0570679,0.2865381241,
351.6683044,0.3186789751,351.6683044,0.001084240037,351.6683044,0.2850371301,
351.2406006,0.3202476501,351.2406006,0.0007102701929,351.2406006,0.2839241922,
350.8128967,0.3194161654,350.8128967,-0.002340194769,350.8128967,0.2875602543,
350.4240112,0.3216529191,350.4240112,-0.0004591296019,350.4240112,0.2879096866,
349.9962463,0.324108541,349.9962463,-0.001949490863,349.9962463,0.2851245105,
349.5684509,0.3220113814,349.5684509,-0.0001359835878,349.5684509,0.2889663875,
349.140686,0.3217075169,349.140686,0.001380593982,349.140686,0.2901597917,
348.7517395,0.3192945421,348.7517395,0.00561191421,348.7517395,0.2935467064,
348.3238525,0.3222278953,348.3238525,0.0008860221133,348.3238525,0.2942501307,
347.8959656,0.3267805874,347.8959656,-0.001684855088,347.8959656,0.2901793718,
347.506958,0.3298475146,347.506958,-0.00403468404,347.506958,0.2869269252,
347.0790405,0.3268311024,347.0790405,-0.001955572516,347.0790405,0.2926706374,
346.651062,0.3257113397,346.651062,0.001764810411,346.651062,0.2957120538,
346.223053,0.3289573193,346.223053,0.003331559943,346.223053,0.292283833,
345.8339844,0.3323657811,345.8339844,-0.004222274292,345.8339844,0.289624393,
345.4059143,0.3336214721,345.4059143,-0.001934647094,345.4059143,0.2907241583,
344.9778748,0.3330197334,344.9778748,-0.0008785606478,344.9778748,0.2921619713,
344.5887451,0.3325833082,344.5887451,0.003692678642,344.5887451,0.2925629318,
344.160614,0.3397530913,344.160614,-0.005273288116,344.160614,0.2865434289,
343.7324829,0.340169549,343.7324829,-0.005140080582,343.7324829,0.2858316302,
343.3042908,0.342781812,343.3042908,-0.006504799705,343.3042908,0.2843026221,
342.9150391,0.3373697698,342.9150391,0.001408718643,342.9150391,0.2945922315,
342.4868164,0.3380910158,342.4868164,-5.358065027E-005,342.4868164,0.2929299176,
342.0585938,0.3401588798,342.0585938,-0.0001723145833,342.0585938,0.294817239,
341.6693115,0.3453634083,341.6693115,-0.0008414619369,341.6693115,0.2915092707,
341.2409973,0.3449167311,341.2409973,0.0008749982226,341.2409973,0.2946614325,
340.8126831,0.3459356725,340.8126831,0.0009510297095,340.8126831,0.2950641215,
340.4233093,0.3461816311,340.4233093,-0.004168128595,340.4233093,0.2951190174,
339.9949646,0.3512528241,339.9949646,-0.008473252878,339.9949646,0.293182075,
339.5665588,0.3502785563,339.5665588,-0.003077267902,339.5665588,0.2959254086,
339.1381836,0.3491509855,339.1381836,0.002680124715,339.1381836,0.3010487258,
338.7487183,0.3492997587,338.7487183,-0.0003005873587,338.7487183,0.3016420305,
338.320282,0.3561981916,338.320282,-0.0002873427002,338.320282,0.2970211506,
337.8917847,0.3558762074,337.8917847,-0.0009794551879,337.8917847,0.2991357446,
337.5022278,0.3611375988,337.5022278,-0.003795951372,337.5022278,0.2959293723,
337.0737,0.3538529277,337.0737,0.003801245242,337.0737,0.3060646951,
336.6451416,0.3635939658,336.6451416,-0.00213772594,336.6451416,0.2989287376,
336.2555542,0.3615917265,336.2555542,0.002328356961,336.2555542,0.3048751652,
335.8269653,0.3610071242,335.8269653,0.002942828229,335.8269653,0.3080500066,
335.3983459,0.36604774,335.3983459,-0.0003417156404,335.3983459,0.3059441745,
335.008667,0.3656027615,335.008667,0.001740950975,335.008667,0.3091737628,
334.5800171,0.3698272407,334.5800171,0.001839671982,334.5800171,0.308264941,
334.1513367,0.372343719,334.1513367,0.00330025889,334.1513367,0.3105973601,
333.7225952,0.3764797151,333.7225952,-0.002445074962,333.7225952,0.3102526963,
333.3328552,0.3737544119,333.3328552,0.005054176319,333.3328552,0.3144247234,
332.9041138,0.383059144,332.9041138,-0.002303323708,332.9041138,0.3092281818,
332.4753418,0.3890018761,332.4753418,-0.007658874616,332.4753418,0.3080853522,
332.0854797,0.3888620436,332.0854797,-0.003634156194,332.0854797,0.3109795749,
331.6566467,0.3921176493,331.6566467,0.0008470377652,331.6566467,0.3129161596,
331.2278137,0.3958709836,331.2278137,-0.003580347868,331.2278137,0.3126958311,
330.8379211,0.3989180923,330.8379211,-0.00251770881,330.8379211,0.3139577806,
330.4090271,0.4007240534,330.4090271,-0.005765504669,330.4090271,0.3155399859,
329.980072,0.4031760991,329.980072,-0.004991375841,329.980072,0.3149586618,
329.5901489,0.3995644748,329.5901489,0.001420872868,329.5901489,0.3239300251,
329.1611633,0.4077547789,329.1611633,-0.004671791103,329.1611633,0.317351073,
328.7321777,0.4116238952,328.7321777,-0.00644507166,328.7321777,0.3170475662,
328.3421326,0.4062817991,328.3421326,-0.007207144983,328.3421326,0.324393481,
327.9131165,0.4010951817,327.9131165,0.002572697587,327.9131165,0.3327628076,
327.4840393,0.4044106305,327.4840393,-0.002909444971,327.4840393,0.3330574036,
327.0549927,0.4111049175,327.0549927,0.003027459607,327.0549927,0.3291394711,
326.664856,0.4129709303,326.664856,0.001195868244,326.664856,0.328032285,
326.2357178,0.419511497,326.2357178,0.003528052941,326.2357178,0.3263352215,
325.8065796,0.4214274585,325.8065796,-0.002511789557,325.8065796,0.3269928992,
325.4164124,0.423174113,325.4164124,-0.006137070712,325.4164124,0.3275188208,
324.9871826,0.4165759981,324.9871826,0.003460127395,324.9871826,0.3349410295,
324.5579529,0.4161187112,324.5579529,0.007402779069,324.5579529,0.3413134217,
324.1677246,0.4212238491,324.1677246,0.003075138899,324.1677246,0.3377072215,
323.7384644,0.4309828281,323.7384644,-0.0005271841655,323.7384644,0.3313481808,
323.3091736,0.4397230148,323.3091736,0.0005999850691,323.3091736,0.3277746439,
322.9188843,0.4347262979,322.9188843,-0.001010860433,322.9188843,0.3339573741,
322.4895325,0.4431752264,322.4895325,-0.01083061844,322.4895325,0.3293020725,
322.0601807,0.4363931715,322.0601807,0.004357767757,322.0601807,0.3402636051,
321.6698303,0.4407366812,321.6698303,-0.002176929032,321.6698303,0.3416059613,
321.2404175,0.4403680265,321.2404175,-0.002932637697,321.2404175,0.3412546515,
320.8109741,0.4466381967,320.8109741,-0.008267985657,320.8109741,0.3422094285,
320.4205933,0.4382775426,320.4205933,0.001732634264,320.4205933,0.3534656763,
319.9910889,0.4458722472,319.9910889,-0.001993349288,319.9910889,0.3507322669,
319.5615845,0.4453421533,319.5615845,0.003456343897,319.5615845,0.354601413,
319.1711121,0.4553629458,319.1711121,0.0002296174644,319.1711121,0.3508170247,
318.7415466,0.4660865366,318.7415466,-0.004295739345,318.7415466,0.3429044187,
318.3120117,0.4656728506,318.3120117,-0.00217337464,318.3120117,0.348162204,
317.9214783,0.4601133168,317.9214783,0.005400689784,317.9214783,0.3610838354,
317.4918823,0.4591247141,317.4918823,0.002325962763,317.4918823,0.3649803996,
317.0621948,0.4668204188,317.0621948,0.0009598762263,317.0621948,0.3631844223,
316.6716003,0.4722363353,316.6716003,-0.01476817857,316.6716003,0.363281846,
316.2419434,0.4626536071,316.2419434,0.007068372797,316.2419434,0.375090152,
315.8121948,0.4663748145,315.8121948,0.008446951397,315.8121948,0.3789622188,
315.4215698,0.4692648351,315.4215698,-0.005586553365,315.4215698,0.3774934411,
314.9918213,0.4777571559,314.9918213,-0.00327760377,314.9918213,0.3737692535,
314.5620728,0.4926796257,314.5620728,-0.01271570753,314.5620728,0.3667260408,
314.1713562,0.5036263466,314.1713562,-0.01556864753,314.1713562,0.3613692224,
313.7415466,0.4908314347,313.7415466,-0.001915782341,313.7415466,0.3791607618,
313.3117065,0.4920973778,313.3117065,0.005097154528,313.3117065,0.3806198537,
312.920929,0.4969609678,312.920929,0.001274266513,312.920929,0.3804121614,
312.4910278,0.4971309006,312.4910278,-0.003646066878,312.4910278,0.3860495687,
312.0611267,0.4900033772,312.0611267,-0.002479359973,312.0611267,0.399482131,
311.6702576,0.5001226068,311.6702576,0.00201408728,311.6702576,0.3918204606,
311.2402954,0.5086601377,311.2402954,0.0004671822826,311.2402954,0.3925094306,
310.8103638,0.5016798377,310.8103638,0.01207205001,310.8103638,0.4066615105,
310.4194336,0.5126696825,310.4194336,-0.01391504239,310.4194336,0.3951678872,
309.9894409,0.5186679959,309.9894409,-0.005329750944,309.9894409,0.3952827454,
309.5594177,0.5152614713,309.5594177,-0.001677274005,309.5594177,0.406127125,
309.1684265,0.5079913735,309.1684265,0.006289406214,309.1684265,0.4225719571,
308.7383423,0.5209280252,308.7383423,0.0006656238693,308.7383423,0.4148917496,
308.3082886,0.5249536037,308.3082886,0.003685812466,308.3082886,0.4185387492,
307.9172363,0.5290026665,307.9172363,0.004962603096,307.9172363,0.4235585332,
307.4870911,0.5330611467,307.4870911,-0.0004887625691,307.4870911,0.4289775789,
307.0569153,0.5308474898,307.0569153,0.01251145639,307.0569153,0.4398083985,
306.6658325,0.533487916,306.6658325,0.01063577365,306.6658325,0.4467680752,
306.2356262,0.5457465649,306.2356262,-0.0005375775509,306.2356262,0.4446064532,
305.8053894,0.5546650887,305.8053894,0.005455681589,305.8053894,0.4499289989,
305.4142456,0.56379807,305.4142456,-0.005588035565,305.4142456,0.4483110011,
304.9839783,0.5618056059,304.9839783,0.008072471246,304.9839783,0.46456936,
304.592804,0.5613059402,304.592804,0.01403621957,304.592804,0.4791480601,
304.1625061,0.5755093694,304.1625061,0.01127253473,304.1625061,0.4816340506,
303.7321472,0.58054775,303.7321472,0.006274357438,303.7321472,0.4885165691,
303.3409119,0.5867348313,303.3409119,0.004322496708,303.3409119,0.4948100746,
302.910553,0.5981470346,302.910553,0.003349063685,302.910553,0.5035267472,
302.4801331,0.6028900743,302.4801331,-0.003387805773,302.4801331,0.5166181326,
302.0888367,0.6147460341,302.0888367,-0.004643824883,302.0888367,0.5258789659,
301.6583862,0.6357500553,301.6583862,0.0003806905297,301.6583862,0.5276168585,
301.2279358,0.6344382167,301.2279358,0.007188681979,301.2279358,0.5511368513,
300.8365479,0.6475965977,300.8365479,-0.0008971604984,300.8365479,0.558090806,
300.4060669,0.6669652462,300.4060669,-0.01298471261,300.4060669,0.5665086508,
299.9755249,0.6690552235,299.9755249,-0.003404706018,299.9755249,0.5859917402,
299.5841064,0.6821272969,299.5841064,-0.006170453038,299.5841064,0.5989565849,
299.1535339,0.7069805861,299.1535339,-0.003032696433,299.1535339,0.6089645028,
298.7229309,0.7129868865,298.7229309,-0.001686092815,298.7229309,0.6315888762,
298.3314514,0.7261463404,298.3314514,-0.0007633272326,298.3314514,0.6414996982,
297.9008179,0.7553744912,297.9008179,0.000366000575,297.9008179,0.6634421349,
297.5093079,0.7784128189,297.5093079,0.0009222342051,297.5093079,0.6771305203,
297.0786438,0.8152930737,297.0786438,-0.003170097945,297.0786438,0.6874927878,
296.6479187,0.8525620103,296.6479187,-0.001074955333,296.6479187,0.71716398,
296.2563782,0.8800356388,296.2563782,-0.002046169247,296.2563782,0.722789824,
295.8256226,0.9168707728,295.8256226,-0.001245346968,295.8256226,0.7402394414,
295.3948669,0.9596356153,295.3948669,0.0058746133,295.3948669,0.7780306339,
295.0032654,0.997412622,295.0032654,0.0007184636197,295.0032654,0.786403358,
294.5724487,1.046029925,294.5724487,0.00181461277,294.5724487,0.8100506663,
294.1416321,1.11551404,294.1416321,0.0001693531376,294.1416321,0.8272098899,
293.749939,1.163053632,293.749939,-0.001523303217,293.749939,0.847325325,
293.3190308,1.216393352,293.3190308,0.001327310107,293.3190308,0.8637282848,
292.9273682,1.274481654,292.9273682,-0.002117015189,292.9273682,0.8998730779,
292.4964294,1.307663321,292.4964294,0.0002066709712,292.4964294,0.9141576886,
292.0655212,1.332589149,292.0655212,-0.0007500966894,292.0655212,0.9573217034,
291.6737366,1.330410123,291.6737366,0.008114535362,291.6737366,0.9816967249,
291.2427979,1.334032893,291.2427979,0.008793409914,291.2427979,0.9994060993,
290.8117981,1.336238146,290.8117981,-0.01520841662,290.8117981,1.030142069,
290.4199524,1.326632142,290.4199524,0.004077771213,290.4199524,1.035911441,
289.9889221,1.34864819,289.9889221,0.008014984429,289.9889221,1.034362674,
289.5578613,1.353307128,289.5578613,0.009785755537,289.5578613,1.060543537,
289.1659546,1.385255098,289.1659546,-9.913194663E-005,289.1659546,1.063402176,
288.7348938,1.417238116,288.7348938,-0.002197791357,288.7348938,1.076192498,
288.342926,1.452458024,288.342926,0.0003817009856,288.342926,1.117778778,
287.9118347,1.509929657,287.9118347,0.001495882985,287.9118347,1.126247764,
287.4806519,1.567615509,287.4806519,-0.004278002307,287.4806519,1.110201955,
287.0886841,1.630660653,287.0886841,0.008609571494,287.0886841,1.150439739,
286.6575012,1.718704939,286.6575012,0.001018278417,286.6575012,1.181132555,
286.2262878,1.78495121,286.2262878,0.0007021806086,286.2262878,1.151885629,
285.8342285,1.856234431,285.8342285,0.01228207164,285.8342285,1.20882225,
285.4029846,1.962600112,285.4029846,-0.01125312131,285.4029846,1.163513184,
285.0109253,2.045442343,285.0109253,0.006230369676,285.0109253,1.432161331,
284.5796204,2.131728888,284.5796204,0.02159681171,284.5796204,1.226396441,
284.1482849,2.273723364,284.1482849,0.006907275878,284.1482849,1.043658257,
283.7561951,2.343227148,283.7561951,0.01770024933,283.7561951,1.16912365,
283.3248291,2.468907833,283.3248291,0.006541267969,283.3248291,1.330868959,
282.8934631,2.635410547,282.8934631,-0.0180487074,282.8934631,1.141701937,
282.5012512,2.774387121,282.5012512,-0.0406996198,282.5012512,0.8311871886,
282.0698547,2.883850574,282.0698547,0.0224507153,282.0698547,1.438492775,
281.6776123,3.141407967,281.6776123,-0.0853202343,281.6776123,0.7510947585,
281.2461548,3.253170252,281.2461548,0.03351080045,281.2461548,0.8069419265,
280.8146973,3.947740078,280.8146973,-0.5545256138,280.8146973,-0.0132920146,
280.4224243,3.519589424,280.4224243,0.351146102,280.4224243,0.8066747785,
279.9909058,10,279.9909058,10,279.9909058,10,
279.5593567,3.619875669,279.5593567,10,279.5593567,10,
279.1670532,4.471056938,279.1670532,-0.6991633177,279.1670532,10,
278.7354736,4.120255947,278.7354736,10,278.7354736,0.1553894877,
278.3431396,4.582994461,278.3431396,-0.5002930164,278.3431396,-0.718495369,
277.9114685,10,277.9114685,10,277.9114685,-0.1722906679,
277.4798584,3.774034977,277.4798584,10,277.4798584,10,
277.0874634,3.943148136,277.0874634,-0.2864006162,277.0874634,-0.06360786408,
276.6557922,4.021065235,276.6557922,10,276.6557922,0.5424277782,
276.2240601,10,276.2240601,10,276.2240601,10,
275.8316345,3.723154545,275.8316345,0.5331542492,275.8316345,-0.08287189156,
275.3999023,4.1064291,275.3999023,-0.1569290906,275.3999023,10,
275.0073853,10,275.0073853,3.911317348,275.0073853,4.131249428,
274.5756226,4.276220322,274.5756226,10,274.5756226,-0.01873388328,
274.1438599,4.072947979,274.1438599,0.4060078263,274.1438599,0.5114962459,
273.7512512,3.761068344,273.7512512,0.1438310742,273.7512512,0.5190659761,
273.3194275,4.32988596,273.3194275,-0.6775979996,273.3194275,-0.2124929428,
272.9268494,3.878732443,272.9268494,10,272.9268494,10,
272.4949951,10,272.4949951,10,272.4949951,10,
272.0631104,4.109122753,272.0631104,0.2462904751,272.0631104,10,
271.6704712,10,271.6704712,10,271.6704712,10,
271.2385559,10,271.2385559,10,271.2385559,4.078474998,
270.8066101,10,270.8066101,-0.1388136446,270.8066101,10,
270.4138794,10,270.4138794,0.5816596746,270.4138794,10,
269.9819031,3.927575588,269.9819031,10,269.9819031,0.2956216633,
269.5892029,3.853564262,269.5892029,10,269.5892029,10,
269.157196,10,269.157196,-0.03877026215,269.157196,0.1782359332,
268.7251282,10,268.7251282,10,268.7251282,10,
268.3323669,4.269267559,268.3323669,10,268.3323669,0.1536338478,
267.9002686,10,267.9002686,10,267.9002686,10,
267.5074463,10,267.5074463,10,267.5074463,10,
267.0753479,3.946660995,267.0753479,0.1559670717,267.0753479,10,
266.643219,4.508354664,266.643219,0.03928472847,266.643219,-0.0506997779,
266.2503357,3.575159073,266.2503357,10,266.2503357,10,
265.8181763,3.904336691,265.8181763,10,265.8181763,-0.1011529043,
265.4252625,4.467755795,265.4252625,10,265.4252625,10,
264.993042,10,264.993042,0.06271646172,264.993042,0.3999735117,
264.5608521,3.727683544,264.5608521,0.2320889831,264.5608521,-0.3901843727,
264.1678772,10,264.1678772,10,264.1678772,10,
263.7356262,4.457957745,263.7356262,10,263.7356262,10,
263.3426514,3.610949039,263.3426514,0.8928553462,263.3426514,10,
262.9103394,10,262.9103394,10,262.9103394,10,
262.4779968,10,262.4779968,10,262.4779968,10,
262.0849915,10,262.0849915,-0.5051018,262.0849915,10,
261.6526184,3.788698435,261.6526184,-0.008741447702,261.6526184,0.08382678032,
261.259552,10,261.259552,10,261.259552,3.982572794,
260.827179,4.449678898,260.827179,-0.3346511722,260.827179,10,
260.3947449,4.261548519,260.3947449,0.2934976816,260.3947449,-0.2524091899,
260.0016174,4.496417522,260.0016174,-0.3127918839,260.0016174,10,
259.5691833,10,259.5691833,10,259.5691833,10,
259.1760254,3.938536406,259.1760254,10,259.1760254,10,
258.7435303,4.039175987,258.7435303,10,258.7435303,-0.4423591495,
258.3110352,3.952283859,258.3110352,10,258.3110352,-0.003870822722,
257.9178162,3.88719511,257.9178162,-0.2986097932,257.9178162,10,
257.4852905,4.487633228,257.4852905,0.03524120525,257.4852905,0.01041533146,
257.0920715,4.4730196,257.0920715,-0.3004020154,257.0920715,-0.6350368261,
256.6595154,10,256.6595154,10,256.6595154,10,
256.2268982,3.954435587,256.2268982,10,256.2268982,0.09266407788,
255.8335876,4.102502346,255.8335876,0.01910679974,255.8335876,10,
255.4009705,10,255.4009705,10,255.4009705,10,
255.0076447,3.693498373,255.0076447,10,255.0076447,10,
254.5749817,3.801712275,254.5749817,-0.1869556904,254.5749817,0.042329669,
254.1423187,10,254.1423187,10,254.1423187,10,
253.7489471,4.040035248,253.7489471,10,253.7489471,10,
253.3162231,10,253.3162231,10,253.3162231,10,
252.9228058,4.177218914,252.9228058,10,252.9228058,-0.1636971086,
252.4900513,4.378779411,252.4900513,-0.3094906211,252.4900513,10,
252.057312,4.162992477,252.057312,10,252.057312,10,
251.6638184,4.247101307,251.6638184,0.07988954335,251.6638184,10,
251.2310333,4.527681351,251.2310333,10,251.2310333,10,
250.8375702,3.725094557,250.8375702,10,250.8375702,10,
250.4047089,4.071968079,250.4047089,-0.02734972909,250.4047089,10,
250.0112152,10,250.0112152,10,250.0112152,10,
249.5783234,10,249.5783234,10,249.5783234,10,
249.1454468,4.017805099,249.1454468,0.4487362206,249.1454468,10,
248.7518616,10,248.7518616,10,248.7518616,10,
248.318924,10,248.318924,10,248.318924,10,
247.9253387,10,247.9253387,3.892762184,247.9253387,4.33539772,
247.4923706,4.034026623,247.4923706,0.01313147135,247.4923706,-0.004297840875,
247.0594025,3.713238478,247.0594025,0.6099930406,247.0594025,0.296764493,
246.6657562,10,246.6657562,4.009946346,246.6657562,4.063833714,
246.2327271,4.328338623,246.2327271,10,246.2327271,10,
245.8390656,3.871300459,245.8390656,0.499989152,245.8390656,-0.2002387345,
245.4059906,10,245.4059906,0.4068729579,245.4059906,10,
244.9729156,10,244.9729156,10,244.9729156,10,
244.5792236,3.843689442,244.5792236,0.1386269927,244.5792236,0.1417594403,
244.1461029,4.401417732,244.1461029,-0.6529196501,244.1461029,-0.07855782658,
243.7523651,3.948152065,243.7523651,-0.233906135,243.7523651,10,
243.3192444,4.076494694,243.3192444,10,243.3192444,10,
242.9254456,3.633586168,242.9254456,0.2013428062,242.9254456,0.412817806,
242.4922943,3.893345594,242.4922943,0.04204411805,242.4922943,0.1153113544,
242.0590973,3.566516161,242.0590973,0.3175236583,242.0590973,0.2758435011,
241.6652374,3.631808996,241.6652374,0.1028509364,241.6652374,10,
241.2320099,3.491291523,241.2320099,-0.09984926134,241.2320099,0.4817669094,
240.8381653,3.573060274,240.8381653,-0.139623791,240.8381653,0.2433003485,
240.4049072,3.570294857,240.4049072,0.03204429895,240.4049072,10,
240.0110321,3.560436249,240.0110321,-0.1840085089,240.0110321,0.0924384594,
239.5777435,3.500863552,239.5777435,0.2284633219,239.5777435,-0.05711388215,
239.1444244,3.45198369,239.1444244,-0.1944250911,239.1444244,0.6095630527,
238.7504883,3.335277319,238.7504883,-0.09998339415,238.7504883,0.6879956722,
238.3171539,3.24712491,238.3171539,0.4272953868,238.3171539,0.9643961787,
237.923172,3.572999239,237.923172,-0.4566572607,237.923172,-0.01798547991,
237.4898071,3.394330502,237.4898071,-0.1570777744,237.4898071,0.1546505392,
237.0564117,3.200237513,237.0564117,0.5063705444,237.0564117,0.8222321272,
236.6624146,3.19153595,236.6624146,-0.1052949131,236.6624146,0.2561943233,
236.2289734,3.776732206,236.2289734,-0.3759021461,236.2289734,-0.4077566564,
235.8349304,3.367257357,235.8349304,-0.07514114678,235.8349304,0.4708484709,
235.4014587,3.877054453,235.4014587,-0.5877925754,235.4014587,-0.4991740286,
235.0074158,3.499763489,235.0074158,0.1529421359,235.0074158,0.3656485379,
234.5738983,3.609499454,234.5738983,-0.2461109012,234.5738983,0.230518654,
234.1403961,3.198752642,234.1403961,0.3048028052,234.1403961,10,
233.7462921,3.662584782,233.7462921,-0.5274382234,233.7462921,0.3674074411,
233.3127289,3.617733955,233.3127289,-0.1832522154,233.3127289,10,
232.9185944,3.179322004,232.9185944,0.6207762361,232.9185944,10,
232.4850464,3.3568542,232.4850464,10,232.4850464,0.3655741215,
232.0908356,4.090381622,232.0908356,-0.8536203504,232.0908356,-0.6148265004,
231.6572571,3.417513132,231.6572571,0.3799620271,231.6572571,0.2661190927,
231.2236176,10,231.2236176,10,231.2236176,10,
230.8294067,3.361553431,230.8294067,0.128025353,230.8294067,0.6080332994,
230.3957367,3.619497776,230.3957367,0.1641629338,230.3957367,10,
230.0014801,3.997793913,230.0014801,10,230.0014801,10,
229.5678253,3.460296392,229.5678253,-0.02623576298,229.5678253,0.1181390882,
229.1735229,3.636344671,229.1735229,10,229.1735229,10,
228.7398224,3.187802553,228.7398224,0.2979187965,228.7398224,0.2999012172,
228.3060455,4.012299061,228.3060455,0.2617430091,228.3060455,0.1151079088,
227.9117584,4.511321545,227.9117584,-0.3303361833,227.9117584,-0.2866462767,
227.4779968,10,227.4779968,10,227.4779968,10,
227.0836334,4.067721844,227.0836334,-0.335508883,227.0836334,-0.158718586,
226.6498413,3.877025604,226.6498413,0.06006578729,226.6498413,-0.01192164421,
226.2554169,3.871602058,226.2554169,0.05265131965,226.2554169,10,
225.8215942,3.605905056,225.8215942,0.6364499927,225.8215942,10,
225.4271851,3.810971498,225.4271851,10,225.4271851,0.2172337174,
224.9933624,3.735455275,224.9933624,10,224.9933624,0.03010161407,
224.5594635,4.429719925,224.5594635,-0.003990210593,224.5594635,-0.02708038129,
224.1650085,4.079723835,224.1650085,-0.1398053914,224.1650085,10,
223.7310944,3.786129951,223.7310944,0.6233804226,223.7310944,10,
223.3366241,4.35818243,223.3366241,-0.4724255204,223.3366241,-0.460005939,
222.9026642,4.372534752,222.9026642,-0.4247872829,222.9026642,-0.2150677592,
222.5081635,10,222.5081635,3.724429369,222.5081635,4.653646469,
222.0741882,4.357019424,222.0741882,-0.6846446395,222.0741882,-0.05283073708,
221.6401978,4.087734222,221.6401978,-0.3026653826,221.6401978,-0.106323272,
221.245636,3.955302715,221.245636,-0.005510443822,221.245636,0.003655033885,
220.811615,3.830062389,220.811615,-0.0811252594,220.811615,0.7257694602,
220.4170685,3.643390894,220.4170685,0.2928210497,220.4170685,0.1030615866,
219.9829865,3.8314538,219.9829865,0.09531290084,219.9829865,10,
219.5883942,3.700407028,219.5883942,0.3117832243,219.5883942,-0.08037512004,
219.1543274,3.913151264,219.1543274,0.04939166829,219.1543274,-0.2440669686,
218.7596741,10,218.7596741,10,218.7596741,-0.7028366923,
